nquest,comprens,ita,veroaf,veroab,verored,klima,facil,durata
904478,9,7,6,8,9,8,7,38
904480,5,4,7,7,7,6,6,31
904481,8,7,5,4,3,8,8,44
904488,9,7,8,8,8,7,7,29
904489,8,8,9,8,9,9,8,27
904491,7,7,6,8,8,7,6,27
904492,9,9,9,9,8,8,7,27
904495,6,5,5,6,6,4,4,34
904497,9,8,8,8,8,7,7,36
904498,5,5,5,7,6,6,5,29
904502,8,6,5,5,6,6,6,30
904506,8,8,8,7,7,7,7,26
904510,9,8,8,8,7,7,7,31
904512,7,7,6,6,6,5,5,33
904513,6,6,7,7,6,6,6,29
904514,9,8,8,9,9,9,9,42
904515,9,9,9,9,9,9,9,64
904516,9,9,9,9,9,9,9,32
904517,9,9,9,9,9,9,9,39
904523,9,9,9,9,9,9,9,50
904538,9,7,7,9,9,9,9,31
904567,9,9,9,9,9,9,9,44
904569,8,8,8,8,8,8,8,49
904577,10,10,10,10,10,10,10,56
904580,5,6,7,7,8,7,7,49
904581,10,10,10,10,10,10,10,52
904583,10,10,10,10,10,10,10,72
904585,8,8,10,10,10,8,8,56
904587,10,10,10,10,10,10,10,27
904640,9,9,9,9,9,10,8,28
904646,8,9,8,8,8,9,8,51
904651,8,8,8,8,8,8,8,45
904655,9,8,8,8,8,8,7,57
904656,8,8,8,8,7,8,8,32
904661,9,9,9,9,8,9,8,44
904664,9,9,9,9,9,9,9,26
904666,9,9,9,9,9,9,9,29
904668,9,9,9,9,9,9,9,22
904715,7,7,8,9,9,8,7,30
904717,7,7,6,8,6,6,6,20
904723,9,9,9,9,9,9,9,25
904725,9,8,8,9,9,8,8,29
904726,9,9,9,9,9,9,9,22
904728,9,9,9,9,9,9,9,30
904729,9,9,9,9,9,9,9,26
904730,8,8,9,9,9,8,8,29
904732,8,7,8,9,9,8,8,29
904735,9,9,9,9,9,9,9,37
904740,8,8,9,9,9,8,8,27
904743,8,8,8,7,8,8,8,20
904754,9,9,9,9,8,9,9,20
904755,9,10,9,7,8,9,9,20
904760,8,9,9,8,8,8,8,20
904761,8,9,9,7,8,9,8,20
904774,10,10,10,10,7,10,10,80
904779,9,9,9,9,8,8,7,95
904784,10,10,10,10,10,10,10,130
904788,9,10,10,8,8,9,6,70
904793,8,7,7,8,7,6,7,90
904797,10,10,10,8,8,6,5,30
904798,10,10,10,10,10,8,10,46
904803,9,8,9,9,9,9,7,77
904804,10,9,9,10,10,10,9,61
904805,10,10,10,10,10,10,10,58
904807,10,10,10,10,10,10,10,41
904808,10,10,10,10,10,10,10,69
904816,7,4,4,4,4,4,4,35
904820,10,9,7,6,6,7,7,115
904824,6,5,6,4,5,6,5,41
904828,8,7,6,6,6,5,5,70
904833,10,10,9,8,7,10,10,38
904835,10,10,10,10,10,10,10,73
904836,10,10,10,7,7,6,5,80
904838,8,8,7,7,6,7,7,70
904841,10,10,10,10,8,10,10,64
904845,10,10,10,10,10,10,10,129
904848,9,9,8,7,7,8,8,36
904849,10,10,10,10,10,10,10,51
904850,7,7,6,7,5,7,6,130
904854,8,8,8,7,6,5,7,69
904855,10,10,10,10,10,10,10,130
904856,10,10,10,10,10,10,10,34
904865,10,10,10,10,10,10,10,61
904867,10,10,10,10,10,10,10,41
904869,10,10,10,10,10,10,10,34
904870,9,9,8,10,10,10,10,48
904873,10,10,10,10,10,10,10,27
904875,8,10,10,10,10,10,10,33
904877,10,10,10,10,10,10,10,48
904878,8,5,5,7,6,6,6,35
904881,10,10,10,10,10,10,10,30
904885,5,5,5,5,5,5,8,35
904886,10,10,9,10,10,10,10,93
904888,10,10,10,10,10,10,10,54
904891,10,10,10,10,10,10,10,26
904893,10,10,10,10,10,10,10,42
904894,10,10,10,10,10,10,10,44
904897,10,10,10,10,10,10,10,50
904899,10,10,10,10,10,10,10,27
904902,10,10,10,10,8,10,10,45
904904,10,10,10,10,10,10,10,76
904907,10,10,10,10,10,10,10,51
904910,10,10,10,10,10,10,10,38
904921,8,5,5,5,5,5,7,58
904927,10,10,10,7,8,8,8,59
904929,10,10,10,10,10,10,10,71
904931,10,10,10,10,8,10,10,71
904940,9,9,9,10,8,10,10,92
904944,10,10,10,10,10,10,10,101
904945,10,10,10,10,10,10,10,44
904949,8,9,9,10,10,9,9,46
904951,10,10,10,10,8,10,10,40
904952,10,10,10,10,10,10,10,42
904954,8,7,9,10,8,9,8,61
904955,10,10,10,10,10,10,10,44
904956,9,9,8,10,10,10,10,88
904966,10,10,10,10,10,10,10,48
904967,10,10,10,10,10,10,10,25
904969,7,7,8,10,8,10,10,94
904973,10,10,9,10,9,10,10,93
904993,10,10,10,10,10,10,10,25
904995,10,10,10,10,10,10,10,25
904997,8,8,8,8,8,8,8,30
905004,9,10,10,10,10,10,10,51
905018,10,10,10,10,10,10,10,29
905019,10,10,9,10,9,10,10,64
905025,10,10,10,10,10,10,10,27
905028,10,10,10,10,10,10,10,46
905032,7,7,7,7,7,7,7,29
905044,8,8,8,8,8,8,8,26
905055,10,10,10,10,10,10,10,39
905059,8,6,6,6,6,6,6,29
905064,8,7,8,8,8,6,7,48
905065,8,7,7,7,8,7,7,67
905067,8,8,8,8,8,8,8,45
905068,8,8,8,7,8,8,8,65
905069,7,8,7,8,7,8,8,68
905070,7,7,7,7,8,7,7,58
905073,7,7,7,7,6,7,7,48
905075,8,8,8,8,8,8,8,57
905076,7,7,7,7,7,7,7,57
905079,7,6,7,8,7,7,7,63
905084,8,8,7,8,7,7,7,56
905085,8,8,7,8,7,8,8,61
905087,8,7,8,8,8,8,7,47
905088,8,7,8,8,8,7,7,81
905089,7,7,7,7,7,7,7,57
905113,10,10,10,10,10,10,10,55
905114,7,7,7,7,7,7,7,23
905115,7,6,5,5,6,6,6,35
905119,9,9,9,9,9,10,10,41
905120,10,10,10,10,10,10,10,33
905122,10,10,10,10,10,10,10,90
905123,10,10,10,10,10,10,10,33
905124,10,10,10,10,10,10,10,37
905125,8,6,5,6,5,6,6,26
905126,10,10,10,10,10,10,10,100
905130,10,10,10,10,10,10,10,32
905131,9,9,9,9,9,9,9,50
905133,8,5,5,8,7,6,7,40
905136,9,9,8,9,9,9,9,60
905137,10,10,10,10,10,10,10,82
905140,9,9,8,8,7,9,9,30
905145,7,7,7,7,7,7,7,47
905146,10,10,10,10,10,10,10,29
905148,7,9,8,8,8,9,9,75
905151,6,6,7,8,8,8,7,30
905156,10,10,10,10,10,10,10,43
905163,6,6,9,1,1,6,6,32
905165,8,8,8,8,8,8,8,27
905167,8,8,8,8,8,8,8,54
905170,8,8,8,9,8,8,8,35
905171,8,8,7,8,8,8,8,49
905173,8,8,8,8,8,8,8,41
905180,7,7,7,7,7,7,7,60
905187,8,7,5,7,5,6,5,128
905189,8,8,8,8,8,8,8,64
905213,6,6,5,2,6,2,4,31
905217,8,7,7,6,7,7,6,49
905218,7,4,4,3,4,2,2,31
905220,8,7,7,7,7,7,6,37
905221,6,6,6,6,6,4,3,23
905223,7,5,4,4,2,2,3,41
905226,6,6,6,6,6,5,5,28
905227,6,6,7,6,5,6,5,55
905229,6,6,6,6,6,6,6,35
905236,6,6,6,6,6,6,6,38
905240,7,7,7,7,7,7,6,31
905241,6,4,4,4,4,4,3,34
905248,8,8,8,8,8,8,8,25
905257,4,3,4,3,3,3,2,39
905258,5,2,3,3,3,1,1,30
905264,10,10,8,9,8,10,10,66
905269,7,8,8,8,8,9,7,52
905271,9,10,8,8,8,10,10,55
905276,10,10,7,8,8,9,9,52
905277,9,9,8,8,8,9,9,55
905278,9,9,8,9,8,9,10,58
905281,7,6,7,8,9,7,8,44
905284,8,8,8,9,9,8,8,44
905285,9,9,7,8,7,9,9,63
905286,7,7,7,8,8,8,7,56
905295,8,8,8,8,7,8,7,53
905297,9,9,9,9,9,9,9,80
905311,6,6,6,7,4,5,5,72
905321,6,6,6,6,3,6,6,63
905326,7,5,5,6,4,4,4,68
905328,6,6,6,6,6,6,6,59
905330,5,6,5,5,5,5,4,29
905333,6,6,6,6,6,6,6,21
905344,7,6,6,8,6,8,8,60
905365,6,7,4,7,5,9,6,82
905370,6,7,5,8,6,10,6,41
905383,6,7,4,6,5,10,6,60
905384,5,7,6,7,7,10,6,64
905387,6,7,6,7,5,8,6,90
905390,6,7,5,7,6,9,6,86
905392,8,8,6,7,6,10,8,102
905395,5,6,3,7,5,8,4,48
905396,7,7,6,8,5,10,6,73
905397,6,8,6,6,5,9,6,67
905413,7,7,9,9,9,9,7,40
905415,7,7,7,9,9,8,7,34
905418,9,9,9,9,9,9,9,25
905429,9,9,9,9,9,9,9,45
905434,9,9,9,9,9,9,9,35
905444,9,9,9,9,9,9,9,47
905446,8,7,8,9,5,8,8,36
905451,9,9,9,9,6,9,9,60
905462,9,9,9,9,9,9,9,48
905470,8,8,8,9,8,8,8,53
905472,9,9,9,9,9,9,10,93
905475,8,6,7,6,6,7,6,59
905478,8,8,8,8,8,9,8,34
905484,8,8,8,8,8,8,8,44
905497,9,8,8,8,8,9,8,60
905502,6,6,7,7,7,9,7,55
905510,5,6,6,7,8,9,6,33
905517,9,9,7,7,7,8,7,54
905522,8,8,6,6,5,8,8,44
905525,8,8,8,7,7,8,8,48
905526,8,8,7,7,6,7,8,24
905527,9,8,7,7,7,7,8,26
905531,8,8,8,7,5,9,8,41
905533,6,7,7,7,7,7,7,28
905563,8,7,8,8,9,9,9,38
905581,9,8,8,8,9,8,8,43
905586,8,8,8,8,8,9,9,33
905590,8,8,8,9,9,9,9,28
905595,8,7,8,8,8,9,9,42
905598,9,9,8,6,8,9,9,38
905604,9,9,9,9,8,9,9,50
905609,9,9,8,7,9,9,9,52
905611,9,9,9,9,9,9,9,60
905614,9,9,9,9,9,9,9,24
905615,9,9,9,9,9,9,9,31
905621,9,9,9,9,9,9,9,27
905623,6,6,7,9,9,9,9,26
905624,10,10,10,10,10,10,10,67
905627,9,9,9,9,9,9,9,25
905633,8,8,8,8,8,8,8,42
905634,9,9,9,9,9,9,9,30
905635,9,9,9,9,9,9,9,23
905637,9,9,9,9,9,9,9,25
905640,9,9,9,9,9,9,9,22
905641,9,9,9,9,9,9,9,28
905646,9,9,9,9,9,9,9,27
905652,9,9,9,9,9,9,9,30
905662,9,9,9,9,9,9,9,25
905663,8,8,8,8,7,8,8,73
905667,7,7,7,7,7,7,8,54
905669,8,8,8,8,5,7,7,50
905713,9,9,9,9,9,9,9,108
905714,7,7,7,7,7,7,7,35
905715,8,8,8,8,8,8,8,44
905718,9,9,9,9,9,9,9,23
905722,9,9,9,9,9,9,9,33
905723,9,9,9,9,9,9,9,75
905724,9,9,9,9,9,9,9,39
905725,9,9,9,9,9,9,9,32
905726,9,9,9,9,9,9,9,28
905727,9,9,9,9,9,9,9,34
905729,9,9,9,9,9,9,9,82
905765,7,7,7,7,7,7,7,20
905768,8,8,8,8,8,8,8,55
905772,8,7,7,8,8,7,7,45
905776,8,8,8,8,8,8,8,39
905777,8,8,8,8,8,8,8,45
905778,8,8,8,8,8,8,8,32
905781,9,9,9,9,9,9,9,40
905790,8,8,8,8,8,8,8,36
905796,8,7,7,8,8,7,7,50
905822,8,8,7,10,10,8,8,45
905828,10,10,10,10,10,10,10,65
905836,8,8,8,8,8,8,8,40
905847,9,9,6,9,6,9,9,136
905848,10,10,10,10,10,10,10,58
905851,10,10,8,9,8,10,10,50
905852,9,10,10,9,10,9,9,107
905855,8,7,7,8,5,6,5,40
905858,10,10,10,10,10,10,10,51
905859,9,9,9,9,9,8,9,104
905861,10,10,10,10,10,9,10,50
905862,7,7,9,9,9,10,8,84
905863,6,7,7,7,7,7,7,62
905873,9,9,9,9,9,9,9,40
905913,9,9,6,10,5,9,4,35
905914,7,8,8,10,8,9,6,80
905920,7,8,8,10,10,9,7,43
905921,10,10,8,10,10,10,9,41
905922,9,8,8,10,9,7,6,35
905925,10,10,8,10,8,9,8,88
905926,10,9,9,10,9,9,7,90
905970,10,10,10,10,10,10,10,53
905972,6,6,6,6,6,6,6,60
905973,7,7,7,7,7,7,7,70
905974,7,7,7,7,7,7,7,70
905978,7,7,7,7,7,7,7,35
905979,7,7,7,7,7,7,7,50
905980,6,6,6,6,6,6,6,80
905981,6,6,6,6,6,6,6,35
905988,10,10,10,10,10,10,10,37
905996,10,10,5,10,6,10,10,40
906014,7,7,7,7,7,7,7,30
906015,10,10,10,10,10,10,10,80
906019,9,9,9,9,9,9,9,24
906023,9,9,9,9,9,9,9,31
906025,7,7,7,7,7,7,7,28
906027,6,6,7,7,7,7,7,28
906028,9,9,9,9,9,9,9,28
906029,7,7,7,7,7,5,7,27
906031,9,9,9,9,9,9,9,32
906033,10,10,8,10,10,8,8,24
906037,9,9,9,9,6,9,9,35
906038,9,9,9,9,9,9,9,40
906042,9,9,9,9,9,9,9,40
906046,10,10,10,10,10,10,10,44
906048,6,6,8,8,8,8,7,30
906049,8,8,8,8,8,8,8,22
906059,8,8,8,8,8,5,6,30
906064,9,9,8,8,9,9,8,64
906069,9,9,8,9,9,9,8,77
906075,9,8,8,7,8,8,8,86
906076,8,8,7,9,9,8,8,54
906080,10,10,9,10,10,10,10,63
906090,8,8,7,8,9,9,9,92
906094,8,8,8,9,7,8,8,77
906116,7,8,4,7,4,9,7,49
906117,5,6,7,8,6,10,5,81
906120,4,6,7,8,6,10,5,62
906126,6,7,5,8,7,10,6,57
906128,7,7,6,8,8,9,7,95
906133,5,6,6,8,6,8,5,38
906135,8,8,7,7,6,10,8,35
906141,8,8,7,8,6,10,7,84
906149,5,6,8,8,8,10,6,75
906152,4,6,6,7,6,10,4,81
906163,7,7,7,7,7,7,7,28
906164,9,9,9,9,9,9,9,42
906169,8,8,8,8,8,7,7,20
906171,7,7,7,6,7,6,6,44
906178,6,7,7,7,8,8,7,27
906182,7,8,7,7,7,8,8,51
906186,7,7,6,7,6,8,7,27
906187,7,7,8,8,8,8,8,34
906190,7,8,7,8,6,7,6,36
906192,7,7,7,7,7,7,7,59
906194,6,6,6,6,6,6,6,37
906195,9,9,9,9,9,9,9,43
906200,6,6,5,6,5,8,6,38
906208,7,7,7,7,7,7,7,27
906210,6,6,6,6,6,6,6,39
906213,10,10,5,3,2,9,9,29
906215,7,8,4,4,4,8,8,49
906217,10,10,10,7,4,10,10,23
906262,5,5,5,5,5,5,5,30
906265,9,9,9,9,9,7,9,45
906266,9,9,9,9,9,10,9,56
906268,9,9,9,9,9,8,9,25
906276,9,9,9,9,9,7,8,40
906283,9,9,9,9,9,8,9,52
906284,9,8,8,9,9,7,8,70
906286,9,9,8,9,9,8,9,48
906290,9,9,9,9,9,9,9,29
906293,10,10,10,10,10,10,10,60
906295,10,10,9,10,10,9,9,60
906315,9,9,9,9,9,9,9,41
906329,9,10,10,10,10,10,10,66
906338,10,10,10,10,10,10,10,94
906343,8,8,8,8,8,8,8,66
906344,10,10,10,10,10,10,10,60
906354,6,6,6,6,6,6,6,61
906362,9,9,10,10,10,10,10,42
906364,8,8,8,8,8,8,7,38
906365,7,8,8,7,5,7,7,45
906367,8,6,6,4,4,6,5,67
906370,5,5,5,6,6,5,4,72
906371,5,4,4,5,6,6,1,21
906372,6,5,5,5,5,3,3,39
906373,6,6,4,4,3,3,2,61
906374,8,8,8,8,7,8,6,25
906413,8,8,8,8,8,9,8,41
906415,10,10,10,10,10,10,10,64
906423,8,6,6,5,6,6,7,60
906427,9,9,9,9,9,9,9,68
906428,9,9,9,9,8,9,10,85
906430,10,10,5,6,4,10,7,118
906433,9,9,9,9,9,9,9,50
906436,9,9,9,9,9,9,9,60
906437,9,9,9,9,9,9,9,59
906438,8,7,7,7,7,8,8,68
906441,8,8,7,7,6,8,8,65
906447,10,10,8,8,8,10,10,67
906466,9,8,8,8,8,7,8,28
906469,9,8,9,8,8,8,8,35
906472,5,5,5,6,6,5,6,27
906474,9,8,8,7,5,8,8,34
906476,8,8,8,8,7,8,8,33
906479,8,8,8,9,8,8,8,33
906480,8,7,7,7,7,7,7,23
906481,9,8,4,4,5,6,5,30
906483,9,9,6,8,8,9,8,21
906489,9,8,8,8,8,9,10,32
906503,9,8,8,7,6,8,9,38
906514,8,5,5,6,4,5,7,32
906517,6,6,6,7,6,6,6,35
906518,6,6,7,7,8,6,5,23
906521,7,9,7,8,8,8,8,29
906526,8,7,5,7,8,8,7,37
906532,7,6,6,6,7,7,6,37
906535,7,7,7,7,6,4,4,34
906538,8,8,8,7,7,7,7,56
906545,9,9,8,8,8,9,9,71
906555,6,6,6,6,6,5,5,22
906557,9,7,7,8,8,8,8,26
906560,5,7,7,8,6,5,5,23
906561,6,6,6,6,5,5,5,30
906564,8,9,7,9,9,9,7,59
906565,6,7,7,7,7,7,6,42
906566,8,8,9,9,9,9,7,48
906569,7,7,7,9,9,7,7,43
906571,9,7,7,9,9,7,7,47
906573,8,8,8,8,9,8,8,38
906574,8,8,8,9,9,8,7,34
906575,7,7,7,7,7,7,7,44
906577,6,7,7,7,6,7,6,35
906596,7,7,7,7,8,7,6,36
906598,9,9,9,9,9,7,7,55
906624,8,7,7,7,6,6,6,34
906629,5,4,5,7,6,5,4,28
906631,8,8,8,8,8,8,8,45
906632,8,8,8,8,6,7,6,42
906633,7,5,4,5,6,4,4,23
906634,9,8,8,8,8,8,8,31
906643,6,5,4,6,6,3,4,27
906645,5,5,5,6,6,4,4,31
906647,5,6,6,6,6,6,5,21
906665,8,8,8,8,8,9,7,25
906668,9,9,9,9,7,8,8,53
906680,5,5,5,6,6,5,5,38
906688,8,7,7,8,7,8,7,37
906689,8,7,8,8,7,7,7,21
906690,8,8,8,8,8,9,9,31
906697,8,8,7,8,6,6,7,43
906700,8,8,8,8,7,8,8,32
906701,8,7,7,8,7,6,7,37
906704,5,6,6,6,5,6,6,32
906706,7,7,6,7,7,7,6,35
906720,5,7,6,7,7,8,6,54
906721,6,6,7,8,8,8,6,37
906723,8,8,7,7,7,9,8,97
906725,7,6,6,7,6,7,6,48
906726,7,7,7,7,8,8,7,31
906729,6,7,7,7,7,8,7,45
906731,8,8,8,8,8,8,10,29
906736,9,9,9,9,9,9,9,74
906737,6,6,6,6,6,6,6,55
906740,7,7,7,7,7,7,7,29
906776,10,10,10,10,10,10,10,30
906777,10,8,8,8,7,8,8,30
906780,10,1,1,1,1,1,1,71
906824,6,5,5,5,5,5,4,28
906825,8,8,4,4,4,5,3,26
906827,5,5,4,5,6,2,1,35
906828,5,5,5,7,7,5,5,51
906829,8,9,8,8,8,8,8,28
906843,7,7,7,7,7,7,7,66
906849,6,7,7,7,7,7,7,46
906880,10,10,9,8,9,10,10,98
906882,10,10,8,10,10,10,10,76
906883,10,9,8,9,9,10,9,41
906884,9,10,8,9,9,10,10,49
906885,9,8,8,9,9,10,9,63
906887,10,9,9,10,9,9,10,62
906888,9,9,9,9,9,9,9,45
906889,9,9,9,9,9,9,9,63
906891,9,9,9,9,9,9,9,48
906892,10,9,9,10,10,9,10,47
906894,9,9,9,9,9,9,9,22
906898,10,10,9,10,8,10,10,62
906900,9,9,10,10,10,10,9,69
906906,10,9,9,10,8,10,10,31
906910,10,10,9,9,10,10,10,59
906911,10,10,10,10,10,10,10,41
906912,10,10,8,10,10,10,10,52
906914,9,9,9,9,9,10,9,61
906921,8,9,9,10,9,10,8,65
906946,8,8,8,8,8,8,8,58
906948,9,9,9,9,9,9,9,39
906949,10,10,10,10,10,10,10,62
906954,8,8,8,8,8,8,8,32
906957,10,10,10,10,10,10,10,65
906959,10,10,10,10,10,10,10,44
906989,9,9,9,9,9,9,9,30
906993,8,9,9,9,9,9,8,29
906995,8,9,9,9,9,9,8,36
907001,9,9,9,9,9,9,9,27
907012,9,9,9,9,9,9,9,24
907015,9,9,9,9,9,9,9,35
907021,9,9,9,9,9,9,9,28
907024,7,7,7,7,6,7,7,25
907027,6,6,6,6,6,6,6,29
907032,6,6,6,6,6,6,6,29
907074,7,7,6,6,6,7,6,28
907076,5,5,5,5,5,7,5,26
907078,7,7,6,7,6,7,6,26
907079,6,6,6,6,6,6,6,30
907081,8,8,8,8,8,8,8,25
907082,7,7,7,7,7,7,7,80
907084,8,8,8,8,8,8,9,24
907085,6,6,6,6,6,6,6,95
907086,6,6,6,5,5,6,6,28
907087,8,8,7,7,7,7,8,28
907088,6,6,6,6,6,6,6,41
907123,5,5,5,6,6,6,5,32
907124,6,6,6,6,6,6,6,31
907126,6,6,6,6,6,6,6,36
907127,6,6,6,6,6,6,6,31
907131,6,6,6,6,6,6,6,35
907145,8,7,8,8,8,7,8,32
907189,8,8,8,9,8,9,8,58
907195,7,7,7,8,8,8,7,33
907199,8,8,8,9,8,9,8,40
907212,8,8,9,9,8,9,9,76
907233,10,10,10,10,10,9,10,78
907252,10,9,10,9,10,9,9,45
907263,6,6,6,6,6,7,5,96
907267,10,9,10,10,9,10,9,49
907281,9,9,9,9,9,8,8,31
907282,10,10,10,8,8,9,9,48
907288,9,9,9,9,9,9,9,42
907294,9,9,9,9,9,9,9,25
907299,9,9,9,9,9,9,9,63
907308,9,9,9,9,9,9,9,29
907314,9,9,9,9,9,9,9,49
907334,8,8,8,8,8,8,8,30
907335,9,9,9,9,9,9,9,32
907337,10,10,10,10,10,10,10,33
907338,8,7,7,8,10,10,10,44
907353,10,10,10,10,10,10,10,26
907354,10,10,10,10,10,10,10,48
907355,9,9,9,9,9,9,9,52
907364,10,10,10,10,10,10,10,44
907370,9,9,9,9,9,9,9,35
907373,9,9,9,9,9,9,9,40
907375,7,5,6,7,6,6,7,42
907384,9,8,8,9,8,9,9,39
907385,8,10,6,10,6,8,7,30
907387,9,9,9,10,8,7,8,31
907389,8,8,7,8,7,7,8,33
907390,9,9,8,9,9,9,8,34
907396,10,10,8,10,8,8,9,23
907397,9,9,9,9,9,9,8,49
907399,8,10,8,8,9,8,8,28
907400,10,10,8,9,9,8,8,31
907401,7,7,8,9,8,8,8,36
907406,9,9,9,9,9,9,9,24
907408,9,9,9,9,8,8,8,21
907415,9,9,9,9,9,9,9,21
907434,9,9,9,8,8,10,9,64
907437,9,9,8,9,7,9,9,50
907439,9,9,8,9,8,10,9,73
907440,9,9,9,9,9,9,9,80
907441,10,10,9,10,8,10,10,61
907443,10,10,9,10,8,10,9,69
907445,9,9,9,9,9,9,9,43
907446,9,9,10,10,9,10,9,51
907447,9,9,9,9,9,9,9,53
907448,9,9,9,9,9,9,9,40
907453,9,9,9,9,9,9,9,85
907455,10,9,9,10,9,10,9,78
907458,9,9,9,9,9,9,9,36
907461,9,9,7,10,9,10,10,69
907464,10,10,9,9,9,10,10,47
907465,10,9,9,10,9,10,9,85
907467,10,9,9,9,9,10,9,56
907472,10,10,10,10,10,10,10,59
907474,9,9,7,9,8,9,9,59
907475,10,10,8,10,9,10,10,46
907484,10,10,10,10,10,10,10,69
907490,10,10,10,10,10,10,10,75
907491,10,10,10,10,10,10,10,27
907492,10,10,10,10,10,10,10,60
907494,10,10,10,10,10,10,10,53
907496,10,10,10,10,10,10,10,27
907498,10,10,10,10,7,10,10,51
907505,10,10,10,10,10,10,10,58
907535,9,9,8,10,9,10,9,57
907536,8,8,6,9,9,9,9,65
907539,10,10,10,10,10,10,10,98
907540,9,9,9,10,9,10,9,83
907542,7,7,5,7,6,7,7,52
907544,8,7,7,9,7,7,7,39
907548,9,9,5,9,8,9,10,47
907557,10,10,8,9,8,10,10,79
907560,10,10,10,10,10,10,10,70
907570,10,10,10,10,10,10,10,71
907572,10,10,9,10,8,10,10,62
907575,10,10,8,10,8,10,10,66
907576,9,9,8,10,9,9,9,80
907577,10,10,7,9,9,9,9,46
907580,10,10,8,9,10,9,10,46
907585,7,7,7,7,7,7,7,106
907586,8,9,9,9,9,9,9,20
907589,9,9,9,9,9,9,9,40
907591,8,8,7,8,6,9,8,71
907596,9,9,7,7,7,8,8,80
907599,8,8,7,7,7,7,8,37
907607,9,9,9,9,9,9,9,31
907609,9,9,9,9,9,9,9,40
907614,9,9,9,10,9,9,9,20
907615,8,8,8,7,8,8,8,20
907619,10,10,10,10,10,10,10,35
907620,9,9,9,9,9,9,9,80
907622,7,7,7,6,6,7,7,20
907626,9,9,9,8,9,9,9,58
907630,8,10,9,6,8,8,7,20
907631,7,9,8,7,7,8,8,20
907634,7,7,7,7,7,7,7,33
907637,8,8,7,7,7,7,8,40
907640,7,7,7,7,7,8,8,43
907642,10,10,10,10,10,10,10,37
907643,9,9,9,9,9,9,9,20
907644,9,9,9,7,8,8,8,20
907645,8,8,7,7,7,7,8,46
907648,8,9,9,9,8,9,9,20
907665,10,10,10,10,10,10,10,30
907667,8,8,8,8,8,8,8,20
907671,7,7,7,7,7,7,7,41
907673,7,7,7,7,7,8,7,40
907674,8,7,7,7,7,8,8,54
907675,7,7,7,7,7,7,7,50
907679,9,9,9,9,9,9,9,47
907680,7,7,7,7,7,7,7,43
907682,7,7,7,7,7,7,7,26
907683,6,7,9,8,6,7,5,52
907689,9,9,8,7,8,9,9,59
907692,10,10,10,10,10,10,10,55
907693,7,7,7,7,7,7,7,27
907696,8,8,7,7,6,7,8,64
907700,8,8,7,7,7,7,8,38
907702,7,6,8,5,5,5,6,20
907706,8,7,7,7,7,7,7,38
907708,9,9,9,9,9,9,9,80
907711,6,8,7,9,8,6,9,84
907715,10,9,9,9,9,9,9,50
907716,8,9,8,9,8,9,8,65
907717,8,7,7,7,7,7,7,48
907721,9,9,9,9,9,9,9,28
907726,9,9,9,9,9,9,9,37
907733,7,7,7,7,7,7,7,50
907734,9,9,6,6,6,9,8,78
907737,9,9,9,9,8,9,9,48
907738,8,8,8,8,8,8,8,70
907741,9,9,9,9,9,9,9,40
907744,8,9,8,9,8,8,8,20
907745,9,9,8,7,7,9,9,94
907747,8,7,7,6,7,7,7,20
907756,9,9,9,8,9,10,9,124
907764,8,8,8,8,6,9,8,20
907765,9,9,9,9,9,9,9,38
907767,8,6,8,8,8,10,6,64
907769,7,7,7,7,7,7,7,36
907770,7,7,7,7,7,7,7,23
907776,9,9,9,8,9,9,9,20
907777,9,9,9,9,9,9,9,30
907788,7,6,7,8,8,8,8,54
907789,7,7,7,8,7,7,7,20
907791,8,9,9,9,9,9,9,35
907795,6,6,6,6,6,6,6,42
907798,8,7,7,7,7,7,7,24
907801,8,7,7,7,7,7,7,38
907804,9,9,8,6,7,9,7,20
907808,8,8,8,7,8,8,8,20
907813,8,8,9,9,9,9,8,28
907817,8,9,9,9,9,7,8,32
907827,6,5,5,6,6,4,4,70
907830,8,8,8,7,7,7,8,31
907833,10,8,9,10,8,8,8,58
907838,9,9,8,7,8,8,8,20
907840,7,6,6,6,6,6,6,20
907842,7,7,7,7,7,7,7,35
907844,6,6,6,6,6,8,5,33
907845,8,8,9,8,8,8,8,48
907846,8,8,8,8,8,8,8,20
907849,9,8,8,7,8,9,8,57
907850,8,7,8,8,6,7,7,20
907852,9,9,9,9,9,9,9,20
907854,7,7,7,7,7,7,7,28
907867,9,9,9,9,9,9,9,20
907868,8,8,8,9,8,8,8,24
907869,9,9,9,9,9,9,9,46
907874,8,8,8,8,8,7,7,67
907875,8,8,8,8,8,8,8,44
907876,10,8,8,8,8,8,8,47
907878,9,9,9,9,7,9,9,40
907882,9,9,9,9,9,9,9,27
907885,3,8,5,10,7,5,5,21
907888,10,10,10,10,10,10,10,34
907889,10,7,7,10,8,9,10,37
907890,10,7,7,7,7,7,7,50
907891,10,4,4,2,2,2,6,28
907892,8,8,8,8,1,10,8,39
907894,5,10,9,8,3,10,10,43
907895,10,10,7,6,3,9,9,50
907896,10,8,8,10,10,8,10,30
907935,9,8,9,8,9,8,9,69
907939,8,8,8,7,8,8,8,59
907941,9,8,8,9,9,8,7,62
907944,9,7,8,7,7,8,7,74
907946,9,7,7,6,7,8,8,56
907953,8,8,9,8,9,9,7,43
907954,8,7,6,7,6,7,7,71
907955,9,7,7,8,8,8,9,49
907958,9,8,8,7,8,8,8,62
