nquest,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YTA31,YTA32,YM,YMA1,YMA2,YC,YCA,YCA1,YCA2,YCF,YCF1,YCF2,YCF3,YCF4
898054,40579.745557,20000,20000,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,6279.7455574,6000,0,6000,279.74555738,279.74555738,0,0,0
898057,9133.2897289,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,33.289728854,0,0,0,33.289728854,33.289728854,0,0,0
898062,40657.144646,18000,18000,0,0,0,0,0,0,0,0,0,0,0,16000,16000,0,6657.1446457,6600,0,6600,57.14464572,57.14464572,0,0,0
898070,18011.990308,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.99030782,0,0,0,11.99030782,11.99030782,0,0,0
898071,35000,12000,12000,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0
898074,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0
898078,18290,0,0,0,14690,14690,14690,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0
898080,13740.904028,0,0,0,13728,13728,13728,0,0,0,0,0,0,0,0,0,0,12.904027693,0,0,0,12.904027693,12.904027693,0,0,0
898081,14750,0,0,0,12350,12350,12350,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0
898088,11501,0,0,0,11501,11501,7501,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898090,25118.065639,21500,20000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,3618.0656388,3600,0,3600,18.06563877,18.06563877,0,0,0
898091,13800,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0
898093,47661.548792,28000,28000,0,13650,13650,13650,0,0,0,0,0,0,0,0,0,0,6011.5487918,6000,0,6000,11.548791811,11.548791811,0,0,0
898094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898098,20000,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898107,8870,0,0,0,7670,7670,7670,0,0,0,0,0,0,0,0,0,0,1200,1200,0,1200,0,0,0,0,0
898111,7020,0,0,0,7020,7020,7020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898125,31504.89948,0,0,0,18460,18460,18460,0,0,0,0,0,0,0,0,0,0,13044.89948,13000,0,13000,44.899480254,44.899480254,0,0,0
898138,56352.707524,0,0,0,38740,38740,38740,0,0,0,0,0,0,0,0,0,0,17612.707524,15600,7200,8400,2012.7075239,108.68111258,1009.5441273,894.48228407,0
898145,50656.411171,44200,44200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6456.4111707,6000,0,6000,456.41117069,456.41117069,0,0,0
898151,14006.882148,14000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.882148103,0,0,0,6.882148103,6.882148103,0,0,0
898159,54832.095168,54000,54000,0,-6000,0,0,0,-6000,0,0,-6000,0,6000,2200,2200,0,4632.0951679,13050,0,13050,-8417.904832,22.669541389,0,0,8440.5743735
898167,22023.289029,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6023.2890292,6000,0,6000,23.289029196,23.289029196,0,0,0
898175,16921.87944,0,0,0,13680,1680,1680,0,12000,12000,0,0,0,0,0,0,0,3241.8794404,3600,0,3600,-358.1205596,10.323222154,0,0,368.44378175
898188,36888.21481,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,9600,9600,0,9088.2148103,8400,0,8400,688.2148103,688.2148103,0,0,0
898191,54296.529317,29400,29400,0,7100,0,0,0,7100,7100,0,0,0,0,150,150,0,17646.529317,20400,9600,10800,-2753.470683,172.05370257,0,304.39630259,3229.920688
898192,27425.808055,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5425.8080554,5400,0,5400,25.808055386,25.808055386,0,0,0
898195,23825.808055,19000,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4825.8080554,4800,0,4800,25.808055386,25.808055386,0,0,0
898198,34341.837064,0,0,0,24000,24000,24000,0,0,0,0,0,0,0,0,0,0,10341.837064,8800,0,8800,1541.8370642,172.05370257,0,1369.7833617,0
898199,33961.73048,17000,17000,0,0,0,0,0,0,0,0,0,0,0,12000,12000,0,4961.7304804,4800,0,4800,161.73048042,161.73048042,0,0,0
898203,35268.821481,29800,29800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5468.821481,5400,0,5400,68.82148103,68.82148103,0,0,0
898206,41520.646444,34200,33000,1200,2500,0,0,0,2500,2500,0,0,0,0,0,0,0,4820.6464443,4800,0,4800,20.646444309,20.646444309,0,0,0
898208,21597.691815,20000,20000,0,1500,0,0,0,1500,1500,0,0,0,0,0,0,0,97.691815321,0,0,0,97.691815321,21.592739673,0,76.099075648,0
898218,29870.437592,0,0,0,9750,9750,9750,0,0,0,0,0,0,0,14000,0,14000,6120.4375918,6000,0,6000,120.4375918,120.4375918,0,0,0
898220,333242.41662,0,0,0,7100,22100,22100,0,-15000,0,0,-15000,0,15000,220000,0,220000,106142.41662,98400,8400,90000,7742.4166158,7742.4166158,0,0,0
898221,16800,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0
898230,41000,0,0,0,35000,35000,35000,0,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0
898237,25124.598622,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,4324.5986221,3600,0,3600,724.59862211,146.24564719,273.95667233,304.39630259,0
898252,41413.457307,37900,36000,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,3513.4573071,7200,0,7200,-3686.542693,43.013425644,0,0,3729.5561185
898283,58281.583669,0,0,0,37700,37700,37700,0,0,0,0,0,0,0,0,0,0,20581.583669,18200,0,18200,2381.5836686,276.12531035,1026.2602069,1079.1981513,0
898288,16243.18681,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.18680976,0,0,0,243.18680976,30.109397951,213.07741181,0,0
898289,48784.84664,46000,40000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,2784.8466401,0,0,0,2784.8466401,51.616110772,799.00182187,1934.2287075,0
898297,23054.004182,0,0,0,16250,16250,16250,0,0,0,0,0,0,0,0,0,0,6804.0041821,6000,0,6000,804.00418212,43.013425644,760.99075648,0,0
898301,16363.704864,0,0,0,10790,10790,10790,0,0,0,0,0,0,0,0,0,0,5573.7048641,5400,0,5400,173.70486412,21.506712822,152.1981513,0,0
898311,19125.808055,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,4825.8080554,4800,0,4800,25.808055386,25.808055386,0,0,0
898313,46220.785728,0,0,0,-10000,0,0,0,-10000,0,0,-10000,0,10000,43000,43000,0,13220.785728,10800,0,10800,2420.7857283,44.118372641,1515.5952595,861.07209619,0
898317,16327.905106,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,727.90510647,0,0,0,727.90510647,43.013425644,684.89168083,0,0
898318,15593.560415,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5593.5604154,5400,0,5400,193.5604154,193.5604154,0,0,0
898326,52866.026851,32580,32500,80,14800,0,0,0,14800,9500,6100,-800,0,800,0,0,0,5486.0268513,5400,0,5400,86.026851287,86.026851287,0,0,0
898332,65114.217531,16000,16000,0,42900,42900,42900,0,0,0,0,0,0,0,0,0,0,6214.217531,6000,0,6000,214.21753099,214.21753099,0,0,0
898333,33390.078998,0,0,0,27300,27300,27300,0,0,0,0,0,0,0,0,0,0,6090.0789978,6000,0,6000,90.078997834,90.078997834,0,0,0
898334,38344.900668,0,0,0,0,0,0,0,0,0,0,0,0,0,32000,32000,0,6344.9006676,6000,0,6000,344.90066759,344.90066759,0,0,0
898335,45022.203367,20000,20000,0,24700,24700,24700,0,0,0,0,0,0,0,0,0,0,322.20336738,0,0,0,322.20336738,322.20336738,0,0,0
898344,19690.255873,0,0,0,11960,11960,11960,0,0,0,0,0,0,0,0,0,0,7730.2558733,7400,0,7400,330.25587326,330.25587326,0,0,0
898346,48151.655604,20000,20000,0,7150,7150,7150,0,0,0,0,0,0,0,8500,8500,0,12501.655604,12000,0,12000,501.65560353,501.65560353,0,0,0
898355,20790.865016,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,5500,5500,0,6190.8650164,5950,0,5950,240.86501637,240.86501637,0,0,0
898356,36524.154896,22000,22000,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,4524.1548962,4200,0,4200,324.15489624,324.15489624,0,0,0
898374,19550,0,0,0,12350,12350,12350,0,0,0,0,0,0,0,0,0,0,7200,7200,0,7200,0,0,0,0,0
898376,22002.252454,0,0,0,15990,15990,15990,0,0,0,0,0,0,0,0,0,0,6012.2524536,6000,0,6000,12.252453609,12.252453609,0,0,0
898380,35602.089727,0,0,0,29900,29900,29900,0,0,0,0,0,0,0,0,0,0,5702.0897266,5400,0,5400,302.08972664,3.8296402656,41.982650539,256.27743584,0
898387,18972.04328,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,4672.0432802,4200,0,4200,472.04328021,5.5058678735,0,466.53741233,0
898389,20160.526958,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,5860.526958,5600,0,5600,260.52695797,45.748433591,214.77852438,0,0
898390,35251.462114,0,0,0,28470,28470,28470,0,0,0,0,0,0,0,0,0,0,6781.4621138,6000,0,6000,781.46211379,0,151.88131726,629.58079653,0
898391,39480.789986,17000,17000,0,17290,17290,17290,0,0,0,0,0,0,0,0,0,0,5190.7899859,4800,0,4800,390.78998591,237.33377029,153.45621562,0,0
898393,51302.124661,16500,16500,0,0,0,0,0,0,0,0,0,0,0,30000,30000,0,4802.1246605,4800,0,4800,2.1246605231,2.1246605231,0,0,0
898395,24108.602685,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,9808.6026851,9800,0,9800,8.6026851287,8.6026851287,0,0,0
898399,40728.768262,34500,34500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6228.7682619,6000,0,6000,228.76826189,228.76826189,0,0,0
898401,22204.431162,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4204.4311617,4200,0,4200,4.4311617036,4.4311617036,0,0,0
898410,13000,9000,9000,0,4000,0,0,0,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898416,19203.777786,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7203.7777858,7200,0,7200,3.7777858131,3.7777858131,0,0,0
898417,15005.669236,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,5.669235601,0,0,0,5.669235601,5.669235601,0,0,0
898422,14820,0,0,0,14820,14820,14820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898425,28100,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0
898426,10200,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0
898431,17548.602685,0,0,0,12740,12740,12740,0,0,0,0,0,0,0,0,0,0,4808.6026851,4800,0,4800,8.6026851287,8.6026851287,0,0,0
898434,35809.174533,0,0,0,29250,29250,29250,0,0,0,0,0,0,0,0,0,0,6559.1745334,6000,0,6000,559.17453337,559.17453337,0,0,0
898435,24277.742417,0,0,0,20670,20670,20670,0,0,0,0,0,0,0,0,0,0,3607.7424166,3600,0,3600,7.7424166158,7.7424166158,0,0,0
898436,45900,0,0,0,35100,35100,35100,0,0,0,0,0,0,0,0,0,0,10800,10800,0,10800,0,0,0,0,0
898442,39200,35000,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,0,4200,0,0,0,0,0
898448,39208.602685,7000,7000,0,0,0,0,0,0,0,0,0,0,0,25000,25000,0,7208.6026851,7200,0,7200,8.6026851287,8.6026851287,0,0,0
898451,54000,36000,36000,0,12000,0,0,0,12000,12000,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0
898470,2000,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898481,35940.027222,17000,17000,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,8540.0272222,8400,0,8400,140.02722219,140.02722219,0,0,0
898482,19000,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0
898484,93658.080554,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,50000,50000,0,20258.080554,20000,14000,6000,258.08055386,258.08055386,0,0,0
898486,13834.410741,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,9000,0,4834.4107405,4800,0,4800,34.410740515,34.410740515,0,0,0
898488,38191.360983,0,0,0,28340,28340,28340,0,0,0,0,0,0,0,0,0,0,9851.3609832,9600,0,9600,251.36098325,251.36098325,0,0,0
898490,28200,13000,13000,0,0,0,0,0,0,0,0,0,0,0,8000,8000,0,7200,7200,0,7200,0,0,0,0,0
898502,18051.616111,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,0,51.616110772,0,0,0,51.616110772,51.616110772,0,0,0
898504,24345.969979,7000,7000,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,2345.9699793,8400,0,8400,-6054.030021,227.32765264,0,0,6281.3576733
898506,20012.904028,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.904027693,0,0,0,12.904027693,12.904027693,0,0,0
898512,48857.183536,41000,41000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7857.1835357,7800,0,7800,57.183535659,34.410740515,0,22.772795144,0
898522,11501.720537,11500,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7205370257,0,0,0,1.7205370257,1.7205370257,0,0,0
898578,45428.252511,37000,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8428.252511,8400,0,8400,28.252511048,28.252511048,0,0,0
898579,17063.529555,0,0,0,11050,11050,11050,0,0,0,0,0,0,0,0,0,0,6013.5295545,6000,0,6000,13.529554548,13.529554548,0,0,0
898580,69178.080554,0,0,0,23920,23920,23920,0,0,0,0,0,0,0,0,0,0,45258.080554,45000,12000,33000,258.08055386,258.08055386,0,0,0
898583,22126.4423,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,26.442300355,0,0,0,26.442300355,26.442300355,0,0,0
898589,32738.639299,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,13238.639299,12100,3600,8500,1138.6392989,153.9635037,984.67579524,0,0
898590,48509.939333,19000,19000,0,29448,29448,29448,0,0,0,0,0,0,0,0,0,0,61.939332927,0,0,0,61.939332927,61.939332927,0,0,0
898591,51395.221148,0,0,0,42900,42900,42900,0,0,0,0,0,0,0,0,0,0,8495.2211477,8400,0,8400,95.221147711,95.221147711,0,0,0
898594,20111.663182,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,8411.6631822,8400,0,8400,11.663182174,11.663182174,0,0,0
898598,35575.649061,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,14000,14000,0,7275.6490612,7200,0,7200,75.649061184,75.649061184,0,0,0
898613,92844.340689,0,0,0,81900,81900,81900,0,0,0,0,0,0,0,0,0,0,10944.340689,9600,0,9600,1344.3406887,428.91904486,0,915.42164385,0
898614,20023.348773,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.348772882,0,0,0,23.348772882,23.348772882,0,0,0
898616,37626.905975,20000,20000,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,7226.9059753,7200,0,7200,26.905975288,26.905975288,0,0,0
898618,32344.498632,18000,18000,0,5850,5850,5850,0,0,0,0,0,0,0,0,0,0,8494.4986317,8400,0,8400,94.498631705,94.498631705,0,0,0
898621,15624.91494,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,24.914939615,0,0,0,24.914939615,24.914939615,0,0,0
898626,25526.237436,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,6026.2374356,6000,0,6000,26.237435636,26.237435636,0,0,0
898632,21042.670283,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,5442.6702834,5400,0,5400,42.670283405,42.670283405,0,0,0
898633,14280.299893,0,0,0,8840,8840,8840,0,0,0,0,0,0,0,0,0,0,5440.2998927,5400,0,5400,40.299892684,40.299892684,0,0,0
898634,36479.987155,0,0,0,25350,25350,25350,0,0,0,0,0,0,0,0,0,0,11129.987155,11000,0,11000,129.98715459,129.98715459,0,0,0
898637,12784.22108,0,0,0,12740,12740,12740,0,0,0,0,0,0,0,0,0,0,44.221080275,0,0,0,44.221080275,44.221080275,0,0,0
898640,14619.301233,0,0,0,9750,9750,9750,0,0,0,0,0,0,0,0,0,0,4869.3012328,4800,0,4800,69.30123285,69.30123285,0,0,0
898641,34511.469307,15700,15700,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,8411.4693069,8400,0,8400,11.46930688,11.46930688,0,0,0
898643,75842.708145,10690,10690,0,26520,26520,26520,0,0,0,0,0,0,0,0,0,0,38632.708145,35400,0,35400,3232.7081449,1234.4973238,1676.089353,322.121468,0
898644,20281.523804,0,0,0,15990,15990,15990,0,0,0,0,0,0,0,0,0,0,4291.5238041,4200,0,4200,91.523804119,91.523804119,0,0,0
898650,21000,21000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898657,33878.757105,12000,12000,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,6878.7571049,7200,0,7200,-321.2428951,71.34195946,0,0,392.58485458
898659,56129.458073,20000,20000,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,21129.458073,23400,7200,16200,-2270.541927,84.967200093,0,0,2355.5091275
898661,25567.697052,19500,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6067.6970516,6000,0,6000,67.697051632,67.697051632,0,0,0
898662,32864.598947,0,0,0,24440,24440,24440,0,0,0,0,0,0,0,0,0,0,8424.5989469,8400,0,8400,24.598946867,24.598946867,0,0,0
898663,23487.739864,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487.7398642,5400,0,5400,-3912.260136,13.588409997,0,0,3925.8485458
898667,38115.970982,21000,21000,0,0,0,0,0,0,0,0,0,0,0,17000,17000,0,115.97098249,4800,0,4800,-4684.029018,26.989237474,0,0,4711.018255
898670,15771.803316,6500,6500,0,6400,0,0,0,6400,6400,0,0,0,0,0,0,0,2871.8033161,6000,0,6000,-3128.196684,12.482152794,0,0,3140.6788367
898671,22767.259608,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767.25960778,4800,0,4800,-4032.740392,89.400580888,0,0,4122.1409731
898672,18024.181077,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.181077227,0,0,0,24.181077227,24.181077227,0,0,0
898673,10800,15000,15000,0,-9000,0,0,0,-9000,0,0,-9000,0,9000,0,0,0,4800,4800,0,4800,0,0,0,0,0
898674,20612.530532,17000,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3612.530532,3600,0,3600,12.530531961,12.530531961,0,0,0
898675,17552.894967,11500,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6052.8949674,6000,0,6000,52.894967443,52.894967443,0,0,0
898676,17625.808055,10400,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7225.8080554,7200,0,7200,25.808055386,25.808055386,0,0,0
898678,50484.376902,46000,46000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4484.3769019,4200,0,4200,284.37690192,284.37690192,0,0,0
898680,22200,0,0,0,17100,19500,19500,0,-2400,0,0,-2400,0,2400,0,0,0,5100,5100,0,5100,0,0,0,0,0
898682,13600,0,0,0,10000,0,0,0,10000,0,0,10000,10000,0,0,0,0,3600,3600,0,3600,0,0,0,0,0
898684,21655.917453,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,6055.9174533,6000,0,6000,55.917453337,55.917453337,0,0,0
898686,19930.03749,0,0,0,-27000,0,0,0,-27000,0,0,-27000,0,27000,40000,40000,0,6930.0374901,4800,0,4800,2130.0374901,2130.0374901,0,0,0
898687,18404.423887,0,0,0,12376,12376,12376,0,0,0,0,0,0,0,0,0,0,6028.423887,6000,0,6000,28.423887049,28.423887049,0,0,0
898691,22507.332297,13000,13000,0,3480,3480,3480,0,0,0,0,0,0,0,0,0,0,6027.3322975,6000,0,6000,27.332297458,27.332297458,0,0,0
898692,42319.200532,39000,39000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3319.2005322,6000,0,6000,-2680.799468,67.294514237,0,0,2748.0939821
898693,19204.744173,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,3604.7441729,3600,0,3600,4.7441729037,4.7441729037,0,0,0
898699,20744.034146,8000,8000,0,8400,0,0,0,8400,8400,0,0,0,0,0,0,0,4344.034146,4300,0,4300,44.034146,44.034146,0,0,0
898701,11612.530944,4000,4000,0,2200,0,0,0,2200,2200,0,0,0,0,0,0,0,5412.5309439,5400,0,5400,12.530943889,12.530943889,0,0,0
898724,48802.44746,39210,37000,2210,0,0,0,0,0,0,0,0,0,0,0,0,0,9592.4474602,8400,0,8400,1192.4474602,84.583994965,0,1107.8634652,0
898727,44000,7000,7000,0,0,0,0,0,0,0,0,0,0,0,25000,25000,0,12000,12000,0,12000,0,0,0,0,0
898732,12194.629536,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,3094.6295364,3000,0,3000,94.629536416,94.629536416,0,0,0
898735,19804.394043,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,4804.3940428,4800,0,4800,4.3940428275,4.3940428275,0,0,0
898736,37940.767773,21599.239752,21000,599.23975211,16120,16120,16120,0,0,0,0,0,0,0,0,0,0,221.52802077,0,0,0,221.52802077,221.52802077,0,0,0
898744,56129.890972,45186.328906,44000,1186.3289056,0,0,0,0,0,0,0,0,0,0,0,0,0,10943.562067,8700,0,8700,2243.5620668,258.08055386,0,1985.481513,0
898745,45946.287283,0,0,0,30030,30030,30030,0,0,0,0,0,0,0,0,0,0,15916.287283,15400,0,15400,516.28728255,516.28728255,0,0,0
898783,32426.952254,0,0,0,27300,27300,27300,0,0,0,0,0,0,0,0,0,0,5126.9522535,6600,0,6600,-1473.047746,215.06712822,0,0,1688.1148747
898796,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0
898800,36282.276851,28000,28000,0,174,2574,2574,0,-2400,0,0,-2400,0,2400,0,0,0,8108.2768513,7200,0,7200,908.27685129,86.026851287,0,822.25,0
898810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898811,18000,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898815,20418.29935,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,8718.2993498,8400,0,8400,318.29934976,318.29934976,0,0,0
898816,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,0,0
898817,45044.780554,37800,37000,800,0,0,0,0,0,0,0,0,0,0,0,0,0,7244.7805539,6000,0,6000,1244.7805539,258.08055386,0,986.7,0
898819,23369.915461,23000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.91546053,0,0,0,369.91546053,369.91546053,0,0,0
898822,25860.218796,21000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4860.2187959,4800,0,4800,60.218795901,60.218795901,0,0,0
898823,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0
898828,46379.491172,21000,21000,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,8479.4911721,8400,3600,4800,79.49117215,79.49117215,0,0,0
898830,36378.190825,0,0,0,29900,29900,29900,0,0,0,0,0,0,0,0,0,0,6478.1908247,5700,1500,4200,778.19082468,386.47373398,0,391.71709069,0
898831,9108,0,0,0,6708,6708,6708,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0
898835,14443.133195,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,4043.1331954,4000,0,4000,43.133195441,43.133195441,0,0,0
898837,11043.013426,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,1943.0134256,1900,0,1900,43.013425644,43.013425644,0,0,0
898844,13000,5000,5000,0,5000,0,0,0,5000,5000,0,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,0,0
898875,15580.068567,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,11000,0,4580.0685666,6000,0,6000,-1419.931433,32.632528507,0,0,1452.563962
898877,18980.246589,0,0,0,15340,15340,15340,0,0,0,0,0,0,0,0,0,0,3640.2465891,3600,0,3600,40.246589057,40.246589057,0,0,0
898878,25797.424166,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3797.4241662,3720,0,3720,77.424166158,77.424166158,0,0,0
898882,6801.7449927,0,0,0,6760,6760,6760,0,0,0,0,0,0,0,0,0,0,41.744992679,0,0,0,41.744992679,41.744992679,0,0,0
898883,54869.714182,41200,41200,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,3669.7141824,3600,0,3600,69.714182448,69.714182448,0,0,0
898886,18907.614776,11400,11400,0,7491,5291,5291,0,2200,1200,1000,0,0,0,0,0,0,16.614775746,0,0,0,16.614775746,16.614775746,0,0,0
898888,8940,4000,4000,0,4940,4940,4940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898895,18613.826177,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,5613.8261771,5600,0,5600,13.826177076,13.826177076,0,0,0
898896,18722.691886,0,0,0,14534,14534,14534,0,0,0,0,0,0,0,0,0,0,4188.6918856,4100,0,4100,88.691885558,88.691885558,0,0,0
898925,43975.808055,8000,8000,0,11250,11250,11250,0,0,0,0,0,0,0,0,0,0,24725.808055,24700,7200,17500,25.808055386,25.808055386,0,0,0
898940,47143.013426,0,0,0,27300,27300,27300,0,0,0,0,0,0,0,15000,15000,0,4843.0134256,4800,0,4800,43.013425644,43.013425644,0,0,0
898941,27317.20537,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,7817.2053703,7800,0,7800,17.205370257,17.205370257,0,0,0
898977,35708.411372,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,14908.411372,13000,0,13000,1908.411372,1290.411372,0,618,0
898978,27186.026851,0,0,0,18700,18700,18700,0,0,0,0,0,0,0,0,0,0,8486.0268513,8400,0,8400,86.026851287,86.026851287,0,0,0
898983,48601.024604,16500,16000,500,0,0,0,0,0,0,0,0,0,0,24000,24000,0,8101.024604,7800,0,7800,301.02460402,148.82645273,0,152.1981513,0
898985,71489.259073,38500,38500,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,12189.259073,12000,0,12000,189.25907283,189.25907283,0,0,0
898992,11561.977317,0,0,0,11380,12220,12220,0,-840,0,0,-840,0,840,0,0,0,181.97731694,0,0,0,181.97731694,60.218795901,0,121.75852104,0
898993,18063.013426,0,0,0,18020,19520,19520,0,-1500,0,0,-1500,0,1500,0,0,0,43.013425644,0,0,0,43.013425644,43.013425644,0,0,0
898995,19143.013426,0,0,0,-900,0,0,0,-900,0,0,-900,0,900,20000,20000,0,43.013425644,0,0,0,43.013425644,43.013425644,0,0,0
