nquest,Y,CN,CD1,CD2,CD,C,S
822419,36826.324166,22800,0,1200,1200,24000,12826.324166
822497,15834.410741,12240,0,300,300,12540,3294.4107405
822530,16568.821481,13100,0,0,0,13100,3468.821481
822536,23314.625851,10560,0,0,0,10560,12754.625851
822589,22825.917453,19200,0,0,0,19200,3625.9174533
822614,50287.120831,22900,0,2500,2500,25400,24887.120831
822678,15310.253889,7440,0,0,0,7440,7870.2538889
822694,23518.821481,13520,0,0,0,13520,9998.821481
822776,44286.026851,25200,0,0,0,25200,19086.026851
822826,25506.882148,14400,0,0,0,14400,11106.882148
823046,23880.740403,19200,0,0,0,19200,4680.7404034
823053,10155.57101,9000,0,0,0,9000,1155.5710097
823250,50851.604565,21600,0,0,0,21600,29251.604565
823258,39865.424874,34280,0,750,750,35030,4835.4248743
823327,25852.098339,17100,0,0,0,17100,8752.098339
823338,87383.564823,40600,0,0,0,40600,46783.564823
823488,81516.721647,26400,0,0,0,26400,55116.721647
823506,0,8820,0,0,0,8820,-8820
823524,27160.218796,18000,0,0,0,18000,9160.2187959
823767,20407.254476,19200,0,0,0,19200,1207.2544764
823957,61950.532222,26400,0,0,0,26400,35550.532222
823963,60543.292131,32740,-700,1500,800,33540,27003.292131
823993,21760.218796,20400,2000,700,2700,23100,-1339.781204
824120,23659.040277,15600,0,0,0,15600,8059.0402769
824236,6941,6684,0,0,0,6684,257
824302,13905,12800,0,0,0,12800,1105
824338,61370.526851,36300,0,0,0,36300,25070.526851
824345,116646.1926,60000,0,1000,1000,61000,55646.192598
824574,7000,7200,0,0,0,7200,-200
824637,36688.21481,13200,0,0,0,13200,23488.21481
824663,8240,8160,0,0,0,8160,80
824671,18000,12000,0,0,0,12000,6000
824695,11184.304881,9600,0,0,0,9600,1584.3048811
824718,24013.270819,13200,0,0,0,13200,10813.270819
824724,73786.573841,39800,0,500,500,40300,33486.573841
824725,33324.087518,32400,0,380,380,32780,544.08751836
824730,20305.161611,19200,0,350,350,19550,755.16161108
824734,20546.02188,19200,0,0,0,19200,1346.0218796
824735,39772.508055,32560,0,0,0,32560,7212.5080554
824761,17600,21600,0,0,0,21600,-4000
824808,39574.148603,28800,0,1500,1500,30300,9274.148603
824824,33319.190563,22800,0,0,0,22800,10519.190563
824887,36823.477877,25800,0,0,0,25800,11023.477877
824891,19186.026851,16800,0,0,0,16800,2386.0268513
825078,103983.02501,65600,400,0,400,66000,37983.025005
825172,16017.20537,21600,0,250,250,21850,-5832.79463
825184,20308.602685,18000,0,0,0,18000,2308.6026851
825189,28200,26400,0,0,0,26400,1800
825849,15260,15000,0,0,0,15000,260
825889,26828.12311,24000,0,0,0,24000,2828.1231096
825977,32247.314768,19200,0,200,200,19400,12847.314768
826006,31943.013426,18600,0,0,0,18600,13343.013426
826115,33364.645761,18000,0,1200,1200,19200,14164.645761
826118,34995.520819,22800,7500,0,7500,30300,4695.5208189
826132,13900,12000,0,0,0,12000,1900
826234,11034.410741,14160,0,0,0,14160,-3125.589259
826242,8908.6026851,12000,0,0,0,12000,-3091.397315
826248,57392.921028,32700,0,800,800,33500,23892.921028
826266,39140.137592,33600,0,1500,1500,35100,4040.1375918
826307,22092.202612,19000,0,0,0,19000,3092.2026119
826347,29553.511634,17800,11000,0,11000,28800,753.51163397
826362,31111.998399,16800,0,0,0,16800,14311.998399
826427,35790.707436,33000,0,0,0,33000,2790.7074361
826456,42083.941679,28800,0,1500,1500,30300,11783.941679
826565,22457.803002,18000,0,0,0,18000,4457.803002
826687,85480.012037,49600,0,0,0,49600,35880.012037
826744,37606.551475,36000,0,10000,10000,46000,-8393.448525
826892,44430.078642,27000,0,0,0,27000,17430.078642
827006,22970.508804,13800,0,0,0,13800,9170.5088039
827036,19507.533564,16800,0,0,0,16800,2707.5335641
827046,24718.465901,13800,0,1000,1000,14800,9918.4659008
827146,10493.528421,10000,0,0,0,10000,493.52842111
827188,21162.103838,15000,0,0,0,15000,6162.1038379
827345,21573.364143,16800,0,0,0,16800,4773.3641434
827369,37089.616154,24000,0,0,0,24000,13089.616154
827386,7280,8592,0,0,0,8592,-1312
827398,12600,12000,0,0,0,12000,600
827413,99941.928156,54500,0,0,0,54500,45441.928156
827447,6486.6161108,7560,0,0,0,7560,-1073.383889
827457,51927.228437,16397.09418,0,0,0,16397.09418,35530.134256
827486,15854.301343,15000,0,0,0,15000,854.30134256
827578,19634.410741,9600,0,0,0,9600,10034.410741
827615,2821.5067128,13800,0,0,0,13800,-10978.49329
827639,33459.223204,30000,0,0,0,30000,3459.2232039
827647,59540.798932,66000,0,0,0,66000,-6459.201068
827847,20544.822779,23400,0,400,400,23800,-3255.177221
827870,15025.871624,13800,0,600,600,14400,625.87162364
827887,25813.495409,24840,0,0,0,24840,973.49540888
828121,13784.555444,12600,0,0,0,12600,1184.5554438
828184,8580,7920,0,0,0,7920,660
850013,39494.629536,29400,12500,3000,15500,44900,-5405.370464
850016,37237.136949,30000,0,0,0,30000,7237.1369491
850024,36808.602685,24400,0,0,0,24400,12408.602685
850030,20308.689708,16189.321237,0,200,200,16389.321237,3919.3684708
851025,19300,15600,0,0,0,15600,3700
851107,16000,12600,2500,0,2500,15100,900
851114,21020,13200,0,0,0,13200,7820
851151,28143.013426,26400,0,0,0,26400,1743.0134256
851172,64368.311929,45900,12000,1000,13000,58900,5468.3119291
851176,51680.852637,25200,0,0,0,25200,26480.852637
851322,32166.902677,36000,0,0,0,36000,-3833.097323
851331,51603.013426,20400,0,0,0,20400,31203.013426
851333,37709.696665,20600,0,2000,2000,22600,15109.696665
851342,53550.860269,26150,0,0,0,26150,27400.860269
851393,36643.723324,29200,0,0,0,29200,7443.7233235
851399,89533.332679,68000,22000,400,22400,90400,-866.6673212
851448,9750,11760,0,0,0,11760,-2010
851493,37516.879235,37200,0,800,800,38000,-483.1207654
851504,20285.491621,19200,0,150,150,19350,935.49162087
851514,22000,15000,0,0,0,15000,7000
851544,10960,10200,0,160,160,10360,600
851585,9000,9480,0,100,100,9580,-580
851627,35034.408995,27200,0,0,0,27200,7834.408995
851672,42289.270271,28800,0,1000,1000,29800,12489.270271
851693,12658.818251,13200,0,0,0,13200,-541.1817493
851699,30509.233836,24000,-2000,0,-2000,22000,8509.2338357
851703,32901.711103,24000,11000,0,11000,35000,-2098.288897
851846,30505.808055,26000,0,0,0,26000,4505.8080554
851865,33807.810741,26400,0,0,0,26400,7407.8107405
851874,26132.346761,16800,0,0,0,16800,9332.3467613
851903,15788.415715,11760,0,400,400,12160,3628.4157152
851937,95971.802533,91500,0,750,750,92250,3721.802533
851968,23008.602685,21600,0,1000,1000,22600,408.60268513
851982,25062.707967,14400,0,0,0,14400,10662.707967
851989,27558.801883,16800,10000,0,10000,26800,758.80188323
852021,37225.808055,27600,6000,0,6000,33600,3625.8080554
852030,19310.261489,15950,0,0,0,15950,3360.2614894
852039,27421.151714,23820,0,0,0,23820,3601.1517143
852058,25966.262195,22050,5000,800,5800,27850,-1883.737805
852070,24216.734045,20400,0,500,500,20900,3316.734045
852073,22358.080554,16800,0,800,800,17600,4758.0805539
852074,15349.895574,13200,0,300,300,13500,1849.8955737
852115,36390.353052,29900,15000,0,15000,44900,-8509.646948
852120,20860.218796,26400,0,0,0,26400,-5539.781204
852130,25032.272498,19200,0,700,700,19900,5132.2724985
852133,30625.808055,21600,0,280,280,21880,8745.8080554
852134,-4874.191945,6000,0,0,0,6000,-10874.19194
852140,41054.196916,20400,0,1000,1000,21400,19654.196916
852156,18008.602685,18180,0,0,0,18180,-171.3973149
852173,28172.690203,13200,0,950,950,14150,14022.690203
852204,20090.14903,16200,0,980,980,17180,2910.1490299
852232,38890.328194,22100,0,0,0,22100,16790.328194
852283,31800,15600,0,500,500,16100,15700
852304,3.0663757375,14760,0,0,0,14760,-14756.93362
852321,40447.130774,19200,0,0,0,19200,21247.130774
852330,11755.904028,7680,0,0,0,7680,4075.9040277
852332,6240,10800,0,0,0,10800,-4560
852364,10444.262772,7200,0,0,0,7200,3244.2627724
852377,25549.136375,16800,0,0,0,16800,8749.1363752
852387,36060.218796,24000,0,0,0,24000,12060.218796
852399,5866.56756,6000,0,0,0,6000,-133.43244
852400,3000,9000,0,0,0,9000,-6000
852465,20111.506713,29200,0,0,0,29200,-9088.493287
852554,6831.2979877,10920,0,0,0,10920,-4088.702012
852573,19223.54681,13800,0,0,0,13800,5423.5468103
852574,43600.018528,19800,0,0,0,19800,23800.018528
852595,41603.401025,27600,0,0,0,27600,14003.401025
852658,14323.501688,14160,0,0,0,14160,163.50168792
852673,18815.687433,12000,0,0,0,12000,6815.687433
852681,15821.525204,9600,0,0,0,9600,6221.5252037
852754,31776.026851,21800,0,0,0,21800,9976.0268513
852762,96927.863916,80000,0,0,0,80000,16927.863916
852933,17800,10800,0,0,0,10800,7000
852951,21243.013426,21000,0,0,0,21000,243.01342564
853021,15600,15600,0,0,0,15600,0
853073,30469.259073,21000,0,0,0,21000,9469.2590728
853126,25671.486344,18000,0,0,0,18000,7671.4863435
853175,11700,9000,0,1000,1000,10000,1700
853210,6000,9600,0,0,0,9600,-3600
853279,24000,18000,0,0,0,18000,6000
853296,4810,14400,0,0,0,14400,-9590
853318,17800,20400,0,0,0,20400,-2600
853351,10353.855752,19500,8400,0,8400,27900,-17546.14425
853352,29302.954986,20664,0,0,0,20664,8638.9549858
853354,29765.343043,19200,0,0,0,19200,10565.343043
853416,23647.721481,19200,0,600,600,19800,3847.721481
853565,25586.026851,20400,0,0,0,20400,5186.0268513
853569,26219.454498,22320,0,0,0,22320,3899.4544976
853617,43551.09398,31500,0,0,0,31500,12051.09398
853765,21758.751077,12000,0,0,0,12000,9758.7510772
853801,40151.616111,26400,0,0,0,26400,13751.616111
853821,15417.20537,14400,0,0,0,14400,1017.2053703
853849,12076.284555,11400,0,0,0,11400,676.28455476
853854,10477.20537,9840,0,0,0,9840,637.20537026
853875,25442.364205,16600,0,700,700,17300,8142.364205
853911,174471.91963,86592.041767,0,0,0,86592.041767,87879.877861
853930,19246.071481,14400,0,0,0,14400,4846.071481
854058,83512.518971,39100,0,0,0,39100,44412.518971
854070,20562.799601,19200,0,1200,1200,20400,162.79960144
854074,43968.997594,33600,0,800,800,34400,9568.9975942
854078,11488.712083,10200,0,0,0,10200,1288.7120831
854081,45531.705264,30800,0,0,0,30800,14731.705264
854093,91649.769163,48000,0,2000,2000,50000,41649.769163
854108,42303.232222,26600,10000,8000,18000,44600,-2296.767778
854112,34136.532551,20200,0,0,0,20200,13936.532551
854163,50226.055745,30500,0,4000,4000,34500,15726.055745
854188,32723.013426,25200,0,0,0,25200,7523.0134256
854197,26517.20537,23400,0,0,0,23400,3117.2053703
854202,14300,20784,0,0,0,20784,-6484
854223,22344.107405,22200,0,0,0,22200,144.10740515
854306,45997.502685,35600,0,0,0,35600,10397.502685
854346,26893.832307,18720,0,0,0,18720,8173.8323073
854352,8710,8160,0,0,0,8160,550
854385,17870.064414,16800,0,2000,2000,18800,-929.9355862
854393,18860.048015,15600,0,340,340,15940,2920.0480154
854406,18000,14400,0,0,0,14400,3600
854414,86563.816625,36000,0,3000,3000,39000,47563.816625
854428,38099.712168,28800,0,200,200,29000,9099.7121682
854435,20008.602685,19200,-2000,600,-1400,17800,2208.6026851
854460,17155.484833,9600,0,0,0,9600,7555.4848332
854501,10000,12000,0,0,0,12000,-2000
854534,35211.834907,28600,0,0,0,28600,6611.8349067
854535,11817.20537,10800,0,0,0,10800,1017.2053703
854554,25257.645674,45600,0,0,0,45600,-20342.35433
854559,26854.570322,18000,0,0,0,18000,8854.570322
854592,12700,12100,0,0,0,12100,600
854593,7200,14400,0,0,0,14400,-7200
854601,19100,20724,-3000,0,-3000,17724,1376
854611,20408.602685,19200,0,0,0,19200,1208.6026851
854617,19596.973012,18000,0,390,390,18390,1206.9730116
854621,27714.100779,27600,0,400,400,28000,-285.8992213
854624,19947.314768,18900,0,0,0,18900,1047.3147682
854626,19168.602685,18000,350,0,350,18350,818.60268513
854631,10870,10080,0,0,0,10080,790
854714,16872.053703,15700,0,400,400,16100,772.05370257
854730,34227.511625,18600,0,0,0,18600,15627.511625
854762,27805.043554,16800,0,0,0,16800,11005.043554
854801,67025.808055,25200,0,0,0,25200,41825.808055
854858,20834.840875,19200,0,1000,1000,20200,634.84087477
854862,46415.547436,23450,1200,1000,2200,25650,20765.547436
854958,40008.602685,28560,0,0,0,28560,11448.602685
854970,11133.513997,10200,0,0,0,10200,933.51399692
855004,25107.880554,14900,0,0,0,14900,10207.880554
855035,58617.961213,33600,0,0,0,33600,25017.961213
855088,10558.602685,8550,0,0,0,8550,2008.6026851
855111,78047.719941,45600,0,0,0,45600,32447.719941
855135,49035.556113,36000,0,0,0,36000,13035.556113
855181,46882.562418,34200,0,0,0,34200,12682.562418
855221,32252.669292,28800,0,0,0,28800,3452.6692918
855238,37461.83952,20200,0,0,0,20200,17261.83952
855259,76755.821548,22800,0,2000,2000,24800,51955.821548
855268,30778.20537,16200,0,1600,1600,17800,12978.20537
855295,16633.660653,13760,0,0,0,13760,2873.6606526
855308,43007.821481,26400,0,0,0,26400,16607.821481
855344,49495.723516,30800,0,800,800,31600,17895.723516
855371,22783.013426,18400,0,600,600,19000,3783.0134256
855376,59546.625487,37200,15000,0,15000,52200,7346.6254873
855396,40386.026851,27600,0,0,0,27600,12786.026851
855402,35329.040277,27600,0,500,500,28100,7229.0402769
855417,13170,17400,0,0,0,17400,-4230
855468,43019.605989,36000,0,0,0,36000,7019.6059889
855534,21135.067128,19200,0,0,0,19200,1935.0671282
855636,9017.2053703,13800,0,0,0,13800,-4782.79463
855637,24200,13800,0,1200,1200,15000,9200
855638,15934.410741,9600,0,0,0,9600,6334.4107405
855639,10025.808055,13440,0,0,0,13440,-3414.191945
855681,37646.245647,28200,0,0,0,28200,9446.2456472
855685,19268.821481,15600,0,200,200,15800,3468.821481
855752,51699.185432,33200,0,0,0,33200,18499.185432
855780,17267.448497,14400,0,0,0,14400,2867.4484973
855790,48281.589358,25200,0,0,0,25200,23081.589358
855792,31199.60788,24000,0,1000,1000,25000,6199.6078795
855809,19338.013426,15600,0,0,0,15600,3738.0134256
855839,51576.125085,26600,0,1000,1000,27600,23976.125085
855846,48175.026851,24000,0,0,0,24000,24175.026851
855877,9117.2053703,12000,0,0,0,12000,-2882.79463
855991,37632.142962,31200,0,0,0,31200,6432.1429621
856073,36903.999121,21600,5000,0,5000,26600,10303.999121
856128,26492.057941,13200,0,0,0,13200,13292.057941
856134,8200,10800,0,0,0,10800,-2600
856150,32044.543081,22800,0,0,0,22800,9244.5430813
856176,39111.467987,37000,0,3000,3000,40000,-888.5320132
856177,45963.520381,18000,0,0,0,18000,27963.520381
856218,35564.520138,30000,0,0,0,30000,5564.5201385
856236,108242.81193,72000,25900,1500,27400,99400,8842.8119287
856297,93544.35417,56500,0,10000,10000,66500,27044.35417
856322,11158.080554,7800,0,500,500,8300,2858.0805539
856327,28700.619952,14400,0,0,0,14400,14300.619952
856328,31172.053703,31200,0,1300,1300,32500,-1327.946297
856363,19629.040277,10560,0,0,0,10560,9069.0402769
856365,69264.739351,52900,0,500,500,53400,15864.739351
856374,37073.052685,34400,0,0,0,34400,2673.0526851
856430,19028.463431,25200,0,2500,2500,27700,-8671.536569
856439,15711.834907,7824,0,2000,2000,9824,5887.8349067
856472,15011.870699,16200,0,600,600,16800,-1788.129301
856490,30651.616111,32400,10000,0,10000,42400,-11748.38389
856532,14500.751123,7250,0,0,0,7250,7250.7511235
856583,23973.534276,16200,0,0,0,16200,7773.5342758
856600,67553.224911,41400,0,800,800,42200,25353.224911
856674,65994.819456,28800,0,0,0,28800,37194.819456
856688,42138.347588,27282,8800,0,8800,36082,6056.3475876
856695,71113.103659,42000,0,0,0,42000,29113.103659
856708,54948.408327,42000,0,5000,5000,47000,7948.408327
856731,103219.43923,62100,0,1600,1600,63700,39519.439227
856759,23029.879378,18340,0,0,0,18340,4689.8793776
856840,25752.634129,19200,0,157,157,19357,6395.6341291
856963,20350.522018,15000,0,1200,1200,16200,4150.5220179
857044,11950,11400,0,0,0,11400,550
857048,15279.987677,13200,0,600,600,13800,1479.9876767
857107,27539.30041,16400,0,0,0,16400,11139.30041
857111,39478.144029,31200,0,0,0,31200,8278.1440294
857172,38425.808055,24000,0,0,0,24000,14425.808055
857273,28622.700744,23000,0,1100,1100,24100,4522.7007444
857342,20312.904028,13200,0,0,0,13200,7112.9040277
857353,29651.977106,24000,0,0,0,24000,5651.9771058
857398,33604.146534,16800,0,0,0,16800,16804.146534
857466,34733.311233,17000,16000,0,16000,33000,1733.3112326
857467,13447.314768,13000,0,0,0,13000,447.31476821
857468,14151.616111,9600,0,0,0,9600,4551.6161108
857514,28224.088874,24000,0,0,0,24000,4224.0888736
857519,25800,19200,0,0,0,19200,6600
857521,15200,13200,0,0,0,13200,2000
857549,13104.533327,7800,0,0,0,7800,5304.533327
857621,15636.158514,18000,0,0,0,18000,-2363.841486
857624,52226.762506,15900,0,0,0,15900,36326.762506
857670,26704.375918,13800,0,0,0,13800,12904.375918
857679,54798.660556,45950,0,0,0,45950,8848.6605559
857686,78215.100944,23040,0,0,0,23040,55175.100944
857713,25590.109398,15960,0,0,0,15960,9630.109398
857718,18353.122824,16200,0,0,0,16200,2153.1228236
857741,17018.458903,21000,0,0,0,21000,-3981.541097
857794,47407.049442,26400,0,0,0,26400,21007.049442
857840,31249.431656,26400,0,0,0,26400,4849.4316557
857856,15604.301343,18000,-300,0,-300,17700,-2095.698657
857857,32404.301343,19600,0,1800,1800,21400,11004.301343
857866,79632.322215,32400,0,8000,8000,40400,39232.322215
857914,13516.882148,10800,0,0,0,10800,2716.8821481
858047,48022.246592,25200,0,1000,1000,26200,21822.246592
858080,12200,4800,0,0,0,4800,7400
858186,17450,13700,3000,0,3000,16700,750
858214,6003.4546164,13200,0,0,0,13200,-7196.545384
858238,21214.05207,18600,0,0,0,18600,2614.0520704
858282,14525.808055,9120,0,0,0,9120,5405.8080554
858352,15932.892803,10200,0,0,0,10200,5732.8928032
858353,37020.53435,15600,0,0,0,15600,21420.53435
858359,17864.520138,19200,0,0,0,19200,-1335.479862
858445,7830.109398,14400,0,0,0,14400,-6569.890602
858474,34583.230097,30000,0,0,0,30000,4583.230097
858481,29696.994238,17400,0,0,0,17400,12296.994238
858534,38008.602685,24000,0,0,0,24000,14008.602685
858585,38132.247206,24000,0,0,0,24000,14132.247206
858712,15027.20537,18000,0,0,0,18000,-2972.79463
858735,23641.721377,21600,0,0,0,21600,2041.7213775
858787,95134.066374,99000,0,0,0,99000,-3865.933626
858811,54184.52862,41800,0,0,0,41800,12384.52862
859244,33961.834907,21360,0,0,0,21360,12601.834907
859261,148267.72568,59000,0,5000,5000,64000,84267.72568
859271,53219.20827,32400,0,0,0,32400,20819.20827
859293,26602.840101,20400,0,0,0,20400,6202.8401011
859321,109007.93597,52680,0,0,0,52680,56327.935969
859360,23403.659333,21000,0,0,0,21000,2403.659333
859381,29711.620707,25600,0,0,0,25600,4111.6207069
859449,24234.328194,20050,0,0,0,20050,4184.3281939
859456,44135.643702,27500,5000,3000,8000,35500,8635.6437022
859459,77893.560415,46700,0,1000,1000,47700,30193.560415
859507,10050,15600,0,0,0,15600,-5550
859573,5000,10800,0,0,0,10800,-5800
859587,33919.147189,22800,0,0,0,22800,11119.147189
859588,7504.3013426,8640,0,0,0,8640,-1135.698657
859592,85595.41199,56400,8000,0,8000,64400,21195.41199
859597,81930.134256,14900,0,0,0,14900,67030.134256
859611,72871.00944,28200,0,5000,5000,33200,39671.00944
859616,58397.688164,17400,0,0,0,17400,40997.688164
859695,22172.053703,20400,0,0,0,20400,1772.0537026
859696,12700,9600,0,0,0,9600,3100
859740,45316.136249,32700,12000,0,12000,44700,616.13624924
859754,39810.323222,30000,0,200,200,30200,9610.3232222
859795,40460.268513,22800,0,0,0,22800,17660.268513
859908,18598.930879,20400,0,0,0,20400,-1801.069121
859913,7803.4410741,8880,0,0,0,8880,-1076.558926
859920,16304.301343,15000,0,0,0,15000,1304.3013426
859946,9753.9457,10440,0,250,250,10690,-936.0543
859993,115649,43200,0,0,0,43200,72449
860092,121808.47988,61200,0,0,0,61200,60608.479881
860095,48270.526412,30000,0,2000,2000,32000,16270.526412
860127,64609.518771,36600,16000,0,16000,52600,12009.518771
860133,8008.6026851,16800,0,2000,2000,18800,-10791.39731
860164,21628.180008,13200,3000,270,3270,16470,5158.1800084
860167,73910.210992,28850,0,800,800,29650,44260.210992
