nquest,nord,INTPER,attivp,partime,contratt,tuttanno,mesilav,dimaz,oretot,pstra,orestra,ylm,integ,ylnm
890231,1,1,1,1,1,1,12,7,40,2,,22000,1,700
890233,2,1,1,1,2,3,,1,20,2,,1000,2,0
890235,2,1,1,1,2,1,12,6,40,2,,12000,2,0
890239,1,1,1,1,1,1,12,8,40,2,,15000,1,500
890246,1,1,1,1,1,1,12,8,36,1,1,16000,1,300
890251,1,1,1,1,1,1,12,8,36,2,,18000,2,0
890251,2,1,1,1,1,1,12,8,36,2,,18000,2,0
890258,1,1,1,1,1,1,12,1,40,2,,19000,2,0
890303,1,1,1,1,1,1,12,7,40,2,,26000,1,1500
890303,2,1,1,1,1,1,12,2,40,2,,14000,2,0
890308,3,1,1,1,1,1,12,4,40,2,,18000,2,0
890324,3,3,1,1,2,1,12,3,40,2,,15600,2,0
890327,1,1,1,2,1,1,12,7,30,2,,15000,2,0
890327,2,2,1,1,1,1,12,3,40,2,,18200,2,0
890336,1,1,1,1,2,1,12,1,40,2,,13000,2,0
890351,1,1,1,1,1,1,12,1,48,2,,9000,2,0
890364,1,1,1,1,1,2,6,8,36,2,,9600,2,0
890374,2,1,1,1,1,1,12,2,40,2,,15000,2,0
890413,1,1,1,1,1,1,12,7,37,2,,18000,1,
890424,1,1,1,2,1,1,12,2,30,2,,13800,2,0
890424,2,1,1,2,1,1,12,2,28,2,,15000,2,0
890427,1,1,1,1,1,1,12,7,40,2,,22000,2,0
890530,1,1,1,1,1,1,12,6,36,1,6,27000,1,2000
890535,1,1,1,1,1,2,10,2,40,2,,13000,2,0
890535,2,1,1,1,1,1,12,2,40,1,4,16500,2,0
890539,1,1,1,1,1,1,12,8,36,2,,15400,2,0
890540,1,1,1,1,1,1,12,2,40,1,5,18900,1,1500
890540,2,1,1,1,1,1,12,3,40,1,4,14300,2,0
890545,1,1,1,1,1,1,12,1,40,1,8,13000,2,0
890545,2,1,1,2,1,1,12,1,20,2,,9000,2,0
890572,1,1,1,1,2,2,6,3,36,2,,6000,2,0
890573,1,1,1,1,1,1,12,4,38,1,5,12000,2,0
890580,1,1,1,1,1,1,12,2,38,2,,20000,2,0
890610,2,1,1,1,1,1,12,1,42,2,,15000,2,0
890625,1,1,1,1,2,2,6,4,40,2,,6000,2,0
890661,1,1,1,1,1,1,12,2,40,2,,17000,2,0
890661,2,1,1,1,1,1,12,4,40,2,,15000,2,0
890662,2,2,1,1,1,1,12,4,40,2,,13000,2,0
890667,2,1,1,1,1,1,12,5,50,1,4,22000,2,0
890762,1,1,1,1,1,1,12,8,36,1,0,18000,2,0
890763,1,1,1,1,1,1,12,8,40,2,,17000,2,0
890763,2,2,1,2,3,3,,2,20,2,,3800,2,0
890766,1,1,1,1,1,1,12,8,40,2,,16000,2,0
890860,2,1,1,1,3,1,12,2,40,2,,10500,2,0
890860,3,1,1,1,3,1,12,3,38,2,,7000,2,0
890860,4,1,1,1,3,1,12,3,40,2,,5000,2,0
890862,1,1,1,1,1,1,12,3,40,2,,15000,2,0
890862,4,1,1,1,1,1,12,8,40,2,,25000,2,0
890871,4,1,1,1,2,1,12,2,40,2,,14000,2,0
890922,1,1,1,1,1,1,12,4,40,2,,16000,2,0
890929,1,1,1,1,1,1,12,7,40,2,,42000,2,0
890960,2,2,1,1,1,1,12,8,36,2,,15000,2,0
890972,1,1,1,2,1,1,12,1,12,2,,6000,2,0
890972,2,1,1,1,1,1,12,1,40,2,,15000,2,0
890999,2,1,1,1,1,1,12,6,35,2,,28000,2,0
891060,1,1,1,1,1,1,12,7,40,1,3,22000,2,0
891063,1,1,1,1,1,1,12,2,40,2,,11800,2,0
891063,2,2,1,2,2,2,10,1,10,2,,4500,2,0
891073,3,1,1,2,1,1,12,4,15,2,,7000,2,0
891078,1,1,1,1,1,1,12,2,40,2,,23000,2,0
891085,1,1,1,1,1,1,12,6,38,2,,34000,2,0
891138,1,1,1,1,1,1,12,6,40,2,,24300,2,0
891160,2,1,1,1,1,1,12,6,40,1,2,21000,2,0
891165,2,1,1,1,1,1,12,1,40,1,2,25000,2,0
891168,2,1,1,1,1,1,12,8,40,2,,30000,2,0
891169,1,1,1,1,1,1,12,8,36,1,4,19000,2,0
891169,2,1,1,1,1,1,12,8,36,1,4,19000,2,0
891210,1,1,1,2,1,1,12,1,25,2,,6500,2,0
891213,1,1,1,2,1,1,12,2,30,2,,13000,2,0
891213,2,1,1,1,1,1,12,4,40,2,,20000,2,0
891214,2,1,1,2,1,1,12,1,40,2,,13000,2,0
891269,1,1,1,1,2,1,12,2,12,2,,6000,2,0
891269,3,1,1,1,1,1,12,3,40,2,,15600,2,0
891277,2,1,1,1,1,1,12,8,40,2,,40000,2,0
891277,4,1,1,1,2,1,12,1,40,2,,15000,2,0
891302,1,1,1,1,1,1,12,7,40,2,,16900,2,0
891317,3,1,2,2,2,3,,2,10,2,,4000,2,0
891323,2,2,1,2,1,1,12,1,25,2,,10000,2,0
891341,2,1,1,1,1,1,12,2,35,2,,26000,2,0
891342,1,1,1,1,1,1,12,2,40,2,,16000,2,0
891342,2,2,1,1,1,1,12,2,40,2,,10000,2,0
891342,3,1,1,1,2,2,6,2,40,2,,8000,2,0
891385,1,1,1,1,1,1,12,2,18,2,,23400,2,0
891386,1,1,1,1,1,1,12,2,40,2,,13000,2,0
891387,1,1,1,1,1,1,12,5,40,2,,15500,2,0
891387,2,1,1,2,1,1,12,2,30,2,,10400,2,0
891390,2,2,1,1,1,1,12,2,40,2,,16500,2,0
891391,1,1,1,1,1,1,12,2,40,2,,14300,2,0
891391,2,1,1,1,1,1,12,4,40,2,,17500,2,0
891394,1,1,1,1,1,1,12,3,30,2,,14300,2,0
891403,1,1,1,2,2,2,6,1,6,2,,1150,2,0
891423,1,1,1,1,1,1,12,6,40,2,,19000,2,0
891433,1,1,1,1,1,1,12,7,40,2,,25000,1,1400
891435,2,1,1,2,1,1,12,7,20,2,,7160,2,0
891451,1,1,1,1,2,1,12,1,50,1,10,12000,2,0
891462,1,1,1,2,1,1,12,3,24,2,,7200,2,0
891462,5,1,1,2,2,1,12,3,24,2,,7500,2,0
891511,1,1,1,1,1,1,12,7,36,1,2,22100,2,0
891517,1,1,1,1,1,1,12,1,36,2,,17550,2,0
891523,1,1,1,1,1,1,12,8,36,1,0,16900,1,
891524,1,1,1,1,1,1,12,7,36,2,,20800,2,0
891531,1,1,1,1,1,1,12,1,40,2,,15600,2,0
891539,1,1,1,1,1,1,12,2,40,2,,16250,2,0
891546,1,1,1,1,1,1,12,1,40,2,,16900,2,0
891560,1,1,1,1,1,1,12,8,36,2,,15000,2,0
891562,1,1,1,1,1,1,12,8,18,2,,22000,2,0
891562,2,1,1,1,1,1,12,2,40,2,,15000,2,0
891673,1,1,1,2,3,3,,1,24,2,,3000,2,0
891676,3,1,1,1,1,1,12,8,36,2,,24000,2,0
891678,1,1,1,1,1,1,12,8,36,1,2,16000,2,0
891681,2,2,1,1,2,2,3,8,36,2,,3600,2,0
891683,1,1,1,1,1,1,12,8,36,2,,22000,2,0
891683,2,1,1,1,1,1,12,8,36,2,,22000,2,0
891684,1,1,1,1,1,1,12,6,40,2,,16000,2,0
891690,2,1,1,1,1,1,12,8,36,2,,16500,2,0
891699,2,1,1,2,3,1,12,1,20,2,,12000,2,0
891700,1,1,1,1,2,2,6,1,36,2,,7000,2,0
891724,1,1,1,1,1,1,12,5,38,2,,18200,2,0
891743,1,1,1,1,1,1,12,5,38,2,,8000,2,0
891743,3,1,1,1,2,1,12,5,38,2,,12000,2,0
891744,1,1,1,1,1,1,12,7,40,2,,21000,1,550
891744,2,1,1,2,1,1,12,1,20,2,,6000,2,0
891749,1,1,1,1,1,1,12,8,42,2,,19500,2,0
891757,1,1,1,1,1,1,12,5,42,2,,17000,2,0
891793,1,1,1,1,1,2,9,2,40,2,,12450,1,110
891793,3,1,1,2,2,1,12,7,20,2,,9500,2,0
891795,1,1,1,1,1,1,12,8,40,2,,45000,2,0
891795,2,1,1,1,1,1,12,8,19,2,,18000,2,0
891801,1,1,1,1,1,1,12,7,35,2,,12000,2,0
891801,2,2,1,1,1,1,12,8,36,2,,22300,2,0
891808,2,2,1,2,1,1,12,7,28,2,,10000,2,0
891808,3,3,1,1,2,2,6,7,40,1,8,6500,2,0
891813,2,1,1,1,1,1,12,7,60,1,21,18000,1,600
891829,2,1,1,1,1,1,12,1,50,2,,25000,2,0
891829,3,1,1,1,2,1,12,1,30,2,,10000,2,0
891836,1,1,1,2,2,2,8,1,20,2,,3000,2,0
891859,2,1,1,1,1,1,12,1,30,2,,18000,2,0
891867,2,1,1,1,1,1,12,1,50,2,,17000,2,0
891876,3,1,1,2,1,1,12,1,20,2,,7500,2,0
891882,1,1,1,1,1,1,12,1,40,2,,17000,2,0
891882,2,1,1,1,1,1,12,6,40,2,,20000,2,0
891882,3,1,1,1,2,1,12,6,40,2,,12000,2,0
891884,1,1,1,1,1,1,12,4,50,1,14,21000,2,0
891884,2,2,1,2,1,1,12,1,20,1,4,10100,2,0
891903,1,1,1,1,1,1,12,4,40,2,,15000,2,0
891903,2,1,1,2,2,3,,5,30,2,,5500,2,0
891908,1,1,1,1,1,2,6,1,60,2,,6000,2,0
891908,2,2,1,1,1,2,6,6,40,1,2,4600,2,0
891927,3,1,1,1,1,1,12,8,40,2,,50000,2,0
891930,3,3,1,1,2,1,12,4,40,2,,8400,2,0
891938,1,1,1,1,1,1,12,2,40,2,,16000,2,0
891938,3,1,1,1,1,1,12,2,36,2,,8000,2,0
891941,1,1,1,1,2,1,12,1,40,2,,8500,2,0
891949,1,1,1,1,1,1,12,2,40,2,,16000,2,0
891970,3,1,1,1,1,1,12,6,40,2,,16250,2,0
892023,3,2,1,1,1,1,12,4,40,2,,16900,2,0
892086,1,1,1,1,1,1,12,4,40,2,,17000,2,0
892086,2,2,1,1,1,1,12,4,30,2,,10000,2,0
892089,1,1,1,1,1,1,12,2,40,2,,19000,2,0
892126,1,1,1,1,1,1,12,4,40,2,,17000,2,0
892140,1,1,1,1,1,1,12,8,36,2,,16000,2,0
892140,4,1,1,2,3,3,,1,30,2,,4000,2,0
892149,1,1,1,1,1,1,12,8,36,2,,21000,2,0
892167,2,2,1,2,1,1,12,2,18,2,,12000,2,0
892173,2,2,1,1,1,1,12,7,36,1,1,15000,2,0
892193,1,1,1,1,1,1,12,7,45,1,5,29000,1,1000
892193,2,1,1,2,1,1,12,2,32,2,,24000,1,1000
892197,1,1,1,1,1,1,12,6,40,2,,24000,2,0
892197,2,1,1,2,1,1,12,2,30,1,3,15000,2,0
892199,1,1,1,1,1,1,12,8,32,2,,23000,2,0
892228,2,1,1,1,1,1,12,5,40,1,4,21450,2,0
892232,3,3,1,2,2,1,12,4,40,2,,9500,2,0
892238,1,1,1,1,1,1,12,8,40,1,4,17600,2,0
892252,1,1,1,1,1,1,12,5,40,1,2,17500,2,0
892252,2,1,1,1,1,1,12,8,36,1,0,21700,2,0
892257,1,1,1,1,1,1,12,6,36,2,,22400,2,0
892257,2,1,1,1,1,1,12,5,40,1,4,16200,2,0
892271,1,1,1,1,2,1,12,2,40,2,,16000,2,0
892322,1,1,1,1,3,3,,1,10,2,,10000,2,0
892326,2,2,1,1,1,1,12,5,36,2,,15000,2,0
892326,3,2,1,1,1,1,12,6,40,2,,22000,2,0
892326,4,2,1,1,1,1,12,4,40,2,,20000,2,0
892337,1,1,1,1,1,1,12,6,40,2,,20000,2,0
892339,1,1,1,1,1,2,6,4,40,2,,7600,2,0
892339,2,1,1,1,1,1,12,6,40,2,,21000,2,0
892346,1,1,1,1,1,1,12,6,40,2,,24000,1,1200
892346,2,1,1,1,1,1,12,7,35,2,,20000,1,1300
892378,2,1,1,1,1,1,12,6,40,1,0,15210,1,3000
892384,1,1,1,1,1,1,12,2,50,2,,40000,2,0
892384,2,1,1,1,1,1,12,2,40,2,,14400,2,0
892392,1,1,1,1,1,1,12,6,40,1,0,18460,1,600
892396,2,1,1,1,1,1,12,2,40,2,,17160,2,0
892405,2,1,1,1,1,1,12,5,40,1,0,18200,1,3000
892441,1,1,1,2,2,2,8,1,18,2,,8000,2,0
892462,1,1,1,1,1,1,12,2,28,2,,18000,2,0
892466,1,1,1,1,1,1,12,2,40,2,,17500,2,0
892467,1,1,1,1,1,1,12,6,40,2,,23660,1,2000
892467,2,2,1,1,1,1,12,5,40,2,,21450,1,2000
892496,1,1,1,1,1,1,12,8,40,2,,21190,1,2000
892502,1,1,1,1,1,1,12,6,40,2,,28600,1,3000
892502,2,1,1,2,2,1,12,5,36,2,,10400,2,0
892505,1,1,1,1,1,1,12,3,40,2,,21700,2,0
892524,1,1,1,1,1,1,12,1,48,1,5,16250,2,0
892529,2,3,1,1,1,1,12,2,40,2,,14400,2,0
892553,1,1,1,1,1,1,12,1,36,1,4,14000,2,0
892610,1,1,1,1,1,1,12,2,40,2,,15990,2,0
892610,2,2,1,1,1,1,12,8,36,2,,14950,2,0
892627,1,1,1,1,1,1,12,1,40,2,,17550,2,0
892627,2,2,1,1,1,1,12,1,40,2,,16640,2,0
892640,1,1,1,1,1,1,12,8,36,2,,16900,2,0
892640,2,2,1,1,1,1,12,8,36,2,,16650,2,0
892684,2,1,1,1,1,1,12,6,38,1,12,26000,1,1155
892696,3,1,1,1,2,1,12,6,40,2,,13000,2,0
892696,5,1,1,1,2,1,12,8,40,2,,15000,2,0
892701,1,1,1,1,2,1,12,8,40,2,,24000,2,0
892701,2,1,1,1,2,1,12,4,40,1,8,17000,1,1400
892710,1,1,1,1,1,2,6,2,40,2,,10000,2,0
892710,2,2,1,1,1,1,12,6,40,1,2,20000,2,0
892745,1,1,1,1,1,1,12,2,30,2,,14000,2,0
892746,4,1,1,1,2,1,12,1,30,2,,10000,2,0
892750,1,1,1,1,2,1,12,2,30,2,,10000,2,0
892750,2,1,1,1,2,1,12,2,30,2,,9000,2,0
892753,2,1,1,1,2,1,12,1,30,2,,13000,2,0
892753,6,1,1,1,1,1,12,1,30,2,,5000,2,0
892796,1,1,1,1,1,1,12,1,40,2,,10800,2,0
892800,2,1,1,2,1,1,12,8,12,2,,15000,2,0
892817,1,1,1,1,1,1,12,2,38,2,,12000,2,0
892881,1,1,1,1,1,1,12,7,39,2,,21000,2,0
892881,2,1,1,1,1,1,12,5,38,2,,15400,1,1200
892887,1,1,1,2,1,1,12,6,30,1,1,25000,1,350
892890,2,1,1,1,1,1,12,7,50,2,,24000,2,0
892895,3,1,1,1,2,2,8,5,45,2,,10000,2,0
892909,1,1,1,1,1,1,12,2,50,1,5,20000,2,0
892911,1,1,1,1,1,1,12,5,36,2,,15000,1,1200
892917,2,1,1,2,1,1,12,8,10,2,,5000,2,0
892919,1,1,1,1,1,1,12,8,36,2,,19000,2,0
892922,1,1,1,2,2,1,12,1,28,2,,7100,2,0
892925,2,1,1,1,1,1,12,8,36,2,,14300,2,0
892939,1,1,1,1,1,1,12,1,40,1,6,17000,2,0
892941,1,1,1,1,1,1,12,2,40,1,6,18000,2,0
892946,1,1,1,1,1,1,12,2,40,1,5,18800,2,0
892952,1,1,1,1,1,1,12,7,36,2,,19000,2,0
892991,1,1,1,1,1,2,8,8,18,2,,12000,2,0
892991,2,2,1,1,1,1,12,7,40,2,,25000,1,100000
893003,2,1,1,1,1,1,12,7,40,1,1,30000,1,800
893007,1,1,1,1,1,1,12,6,50,1,5,36000,1,1200
893007,2,2,1,1,1,1,12,5,40,2,,18500,1,500
893007,3,1,1,2,3,3,,1,15,2,,5000,2,0
893013,2,1,1,1,1,1,12,8,37,2,,16900,2,0
893016,1,1,1,2,2,1,12,6,30,1,1,13000,2,0
893022,1,1,1,1,1,1,12,8,36,2,,23900,2,0
893044,1,1,1,1,1,1,12,8,36,2,,18500,1,750
893044,3,3,1,2,2,2,5,1,12,2,,1700,2,0
893052,1,1,1,2,1,1,12,6,31,2,,11500,2,0
893053,1,1,1,1,1,1,12,7,60,2,,45000,2,0
893055,1,1,1,1,1,1,12,8,36,2,,22100,1,2000
893066,1,1,1,1,1,1,12,8,37,2,,21000,1,840
893141,2,1,1,1,1,1,12,8,36,1,3,22000,1,80
893173,2,1,1,1,1,1,12,2,45,2,,18000,2,0
893181,3,1,1,1,3,2,10,3,40,1,4,10500,2,0
893181,3,1,2,1,3,2,2,3,40,1,4,2500,1,300
893189,1,1,1,2,1,1,12,2,20,1,0,13000,2,0
893189,2,1,1,1,1,1,12,6,45,1,5,35000,1,1000
893189,3,1,1,1,1,1,12,2,38,2,,11000,2,0
893197,1,1,1,2,1,1,12,2,20,1,4,13000,2,0
893197,2,1,1,1,1,1,12,2,40,1,0,19000,2,0
893200,1,1,1,1,1,1,12,8,36,1,2,15400,2,0
893200,2,1,1,1,1,1,12,8,43,1,2,15400,2,0
893204,1,1,1,1,1,1,12,1,40,2,,16000,2,0
893204,2,2,1,1,1,1,12,8,36,2,,14500,2,0
893209,1,1,1,1,1,1,12,7,40,2,,36400,1,1200
893209,2,1,1,1,1,1,12,6,40,2,,44800,1,1680
893224,2,1,1,1,1,1,12,2,40,2,,19000,2,0
893226,3,2,1,1,1,1,12,4,40,2,,19000,2,0
893227,3,1,1,2,2,2,6,2,30,2,,3000,2,0
893229,2,,1,1,1,1,12,2,10,2,,,2,0
893233,2,1,1,1,1,1,12,6,40,2,,19000,2,0
893237,1,1,1,1,1,1,12,2,40,2,,18000,2,0
893237,4,1,1,1,1,1,12,2,40,2,,19000,2,0
893239,2,1,1,1,1,1,12,2,40,2,,18000,2,0
893251,1,1,1,1,1,1,12,5,38,2,,18000,2,0
893251,2,1,1,1,1,1,12,4,40,2,,20000,2,0
893252,1,1,1,1,1,1,12,1,30,2,,15000,2,0
893287,3,1,1,1,1,1,12,8,36,2,,23000,2,0
893299,1,1,1,1,1,1,12,8,36,2,,13000,2,0
893299,2,1,1,1,1,1,12,2,39,2,,15000,2,0
893318,1,1,1,1,2,1,12,1,30,2,,12000,2,0
893326,2,1,1,1,2,1,12,2,40,2,,15000,2,0
893330,3,1,1,1,3,1,12,4,42,2,,14000,2,0
893382,1,1,1,1,1,1,12,7,38,2,,36000,2,0
893396,1,1,1,1,1,1,12,4,40,1,4,24000,1,1400
893396,2,1,1,1,1,1,12,8,36,2,,16500,2,0
893402,1,1,1,1,1,1,12,1,35,2,,20000,2,0
893402,2,1,1,2,2,2,9,4,24,2,,8000,2,0
893421,2,2,1,1,1,1,12,2,40,1,0,18200,2,0
893435,1,1,1,1,1,1,12,4,40,1,0,12000,2,0
893466,1,1,1,1,2,2,6,1,40,2,,7200,2,0
893473,1,1,1,1,1,1,12,3,36,2,,15000,2,0
893473,2,1,1,1,1,1,12,8,30,2,,14800,2,0
893483,1,1,1,1,1,1,12,2,30,2,,10000,2,0
893483,2,1,1,1,1,1,12,3,30,2,,14000,2,0
893488,2,1,1,1,1,1,12,8,30,2,,40000,2,0
893495,2,1,1,1,2,1,12,1,30,2,,13000,2,0
893497,1,1,1,1,2,1,12,2,28,2,,10000,2,0
893497,2,1,1,1,1,1,12,8,30,2,,12000,2,0
893500,1,1,1,1,2,1,12,2,30,2,,14000,2,0
893501,1,1,1,1,2,1,12,1,30,2,,13000,2,0
893538,2,1,1,1,3,1,12,4,42,2,,15600,2,0
893543,1,1,1,1,3,2,9,6,36,2,,9500,2,0
893544,3,1,1,1,1,1,12,6,40,2,,14000,2,0
893558,2,1,1,1,2,2,8,2,40,2,,10200,2,0
893563,1,1,1,1,1,1,12,7,30,2,,13500,1,600
893568,1,1,1,2,3,2,3,5,30,2,,2100,2,0
893568,2,1,1,1,1,1,12,7,40,2,,30000,1,
893575,1,1,1,1,1,1,12,2,40,2,,15500,2,0
893582,2,1,1,1,1,1,12,5,40,2,,15600,2,0
893595,1,1,1,1,1,1,12,4,40,2,,21000,2,0
893649,3,1,1,1,1,3,,3,40,2,,15000,2,0
893671,2,1,1,1,1,1,12,6,36,2,,28000,2,0
893673,1,1,1,1,1,1,12,8,36,2,,22500,2,0
893678,2,3,1,1,3,2,8,1,40,2,,10000,2,0
893721,3,1,1,1,1,1,12,4,40,2,,20000,2,0
893729,1,1,1,2,1,1,12,2,28,2,,14300,2,0
893729,2,1,1,1,2,1,12,2,40,2,,24000,1,
893739,2,1,1,1,1,1,12,4,40,2,,20000,2,0
893750,1,1,1,1,2,2,5,4,30,2,,5000,2,0
893750,2,1,1,1,2,2,4,4,45,2,,5000,2,0
893751,1,1,1,1,1,1,12,3,15,2,,18000,2,0
893753,1,1,1,1,1,1,12,6,40,1,5,21000,2,0
893774,3,1,1,1,1,1,12,5,40,1,5,22000,1,1500
893781,1,1,1,1,1,1,12,4,55,2,,40000,1,1200
893895,1,1,1,1,1,1,12,6,40,2,,18850,2,0
893905,1,1,1,1,1,1,12,5,40,2,,19000,2,0
893905,2,1,1,2,2,1,12,5,25,2,,10300,2,0
893924,1,1,1,1,1,1,12,2,60,2,,21000,2,0
893934,2,2,1,1,1,1,12,1,40,2,,15000,2,0
893971,1,1,1,1,1,1,12,3,40,1,2,17000,2,0
893980,1,1,1,1,2,2,10,8,35,2,,9000,2,0
893990,3,3,1,1,2,1,12,4,36,2,,13000,2,0
893990,4,4,1,2,2,3,,7,24,2,,4000,2,0
894073,1,1,1,1,1,1,12,1,40,1,9,13500,2,0
894087,1,1,1,1,1,1,12,2,40,2,,17000,2,0
894087,2,2,1,2,1,1,12,1,15,2,,5300,2,0
894091,3,1,1,1,1,1,12,5,49,2,,16000,2,0
894094,1,1,1,1,1,1,12,8,36,2,,21000,2,0
894094,2,1,1,1,1,1,12,8,40,1,7,25000,2,0
894094,3,1,2,2,3,3,,2,10,2,,3000,2,0
894105,2,1,1,1,1,1,12,8,36,2,,16000,2,0
894106,2,1,1,1,1,1,12,8,36,2,,20000,2,0
894134,1,1,1,2,2,1,12,8,20,2,,3900,2,0
894139,2,1,1,1,1,1,12,8,36,2,,30000,2,0
894140,1,1,1,1,1,1,12,8,36,2,,20000,2,0
894140,2,1,1,1,1,1,12,8,30,2,,22000,2,0
894143,1,1,1,1,1,1,12,8,36,2,,18000,2,0
894146,1,1,1,1,1,1,12,8,36,2,,16000,2,0
894146,2,2,1,1,2,1,12,6,39,2,,13000,2,0
894153,2,1,1,1,1,1,12,4,40,2,,19500,2,0
894156,1,1,1,2,1,1,12,1,25,2,,9700,2,0
894165,1,1,1,1,2,2,8,7,40,2,,9500,2,0
894165,2,2,1,2,3,1,12,5,16,2,,6000,2,0
894167,1,1,1,1,1,1,12,8,26,2,,18000,2,0
894178,1,1,1,2,2,1,12,2,10,2,,4900,2,0
894178,2,1,1,1,2,1,12,3,38,2,,8500,2,0
894197,1,1,1,1,1,1,12,3,40,1,1,15500,2,0
894203,1,1,1,1,1,1,12,8,30,2,,18500,2,0
894203,2,1,1,1,1,1,12,8,36,2,,14500,2,0
894208,1,1,1,1,1,1,12,3,45,2,,21500,2,0
894208,3,1,1,1,1,1,12,3,38,2,,15000,2,0
894208,4,1,1,1,1,1,12,3,45,2,,20000,2,0
894210,1,1,1,1,1,1,12,8,38,1,4,55000,2,0
894210,2,1,1,2,2,1,12,8,21,2,,8500,2,0
894219,1,1,1,1,1,1,12,2,40,2,,16500,2,0
894240,1,1,1,2,2,3,,2,5,2,,5000,2,0
894242,1,1,1,1,1,1,12,3,40,2,,18000,2,0
894242,2,1,1,2,2,1,12,1,10,2,,3900,2,0
894242,3,3,1,1,2,1,12,5,40,2,,13000,2,0
894251,1,1,1,1,1,1,12,7,50,2,,54000,2,0
894251,2,1,1,2,1,1,12,2,27,2,,16000,2,0
894254,2,2,1,1,1,1,12,6,40,2,,28434,2,0
894255,2,1,1,1,1,1,12,2,40,2,,18200,2,0
894257,1,1,1,1,1,1,12,6,40,2,,15600,2,0
894259,1,1,1,1,1,1,12,3,50,2,,29000,2,0
894259,2,2,1,1,1,1,12,1,40,2,,12000,2,0
894264,1,1,1,1,1,1,12,7,40,2,,16000,2,0
894264,2,1,1,1,1,1,12,7,40,2,,15000,2,0
894267,1,1,1,1,1,1,12,5,45,2,,130000,1,5000
894267,2,1,1,1,1,1,12,5,40,2,,60000,1,5000
894282,2,1,1,2,3,3,,1,12,2,,5500,2,0
894291,2,1,1,2,1,1,12,2,20,2,,10640,2,0
894297,1,1,1,2,1,1,12,2,25,1,0,11700,2,0
894327,1,1,1,1,1,1,12,8,36,2,,21000,2,0
894327,2,1,1,1,1,1,12,8,36,2,,22000,2,0
894327,4,1,1,2,2,1,12,8,20,2,,11000,2,0
894334,3,1,1,1,1,1,12,6,36,2,,15900,2,0
894339,2,1,1,1,1,1,12,8,36,2,,20000,2,0
894339,3,1,1,1,1,1,12,8,36,2,,20000,2,0
894339,4,1,1,1,1,1,12,8,40,2,,18000,2,0
894346,1,1,1,1,1,1,12,8,36,2,,32600,2,0
894348,1,1,1,1,1,1,12,8,36,2,,19800,2,0
894378,1,1,1,2,1,1,12,1,29,2,,13000,2,0
894436,1,1,1,1,2,2,6,2,40,2,,6000,2,0
894438,2,1,1,2,3,3,,1,10,2,,3000,2,0
894447,1,1,1,2,3,2,6,2,40,1,5,10000,2,0
894448,1,1,1,1,1,1,12,8,36,2,,33000,2,0
894449,1,1,1,1,2,2,8,1,40,2,,10000,2,0
894449,2,1,1,1,1,1,12,3,40,1,5,20000,2,0
894452,2,1,1,1,1,1,12,2,60,1,10,25000,2,0
894452,3,1,1,2,3,3,,1,10,2,,1500,2,0
894455,1,1,1,2,2,1,12,8,20,2,,12000,2,0
894455,2,1,1,1,1,1,12,3,45,1,5,19000,1,1500
894456,2,1,1,1,1,1,12,6,40,1,5,22000,2,0
894471,1,1,1,2,1,1,12,4,15,2,,4500,2,0
894471,3,1,1,1,1,1,12,1,60,1,20,13000,2,0
894483,1,1,1,1,1,1,12,3,45,1,5,15000,2,0
894499,1,1,1,1,1,1,12,4,40,2,,17000,2,0
894506,2,1,1,1,1,1,12,5,40,2,,16000,2,0
894506,3,1,1,2,3,3,,1,5,2,,2000,2,0
894508,1,1,1,1,1,1,12,8,45,1,6,33000,2,0
894508,2,1,1,1,1,1,12,1,40,2,,20000,2,0
894510,1,1,1,1,1,1,12,1,30,2,,11000,2,0
894524,1,1,2,2,1,1,12,2,30,2,,13000,2,0
894524,2,2,1,2,1,1,12,1,12,2,,7000,2,0
894551,2,1,1,1,1,1,12,6,45,1,5,24700,2,0
894556,1,1,1,1,1,1,12,5,40,1,3,23000,1,1100
894556,2,1,1,2,1,1,12,2,30,2,,18000,2,0
894565,1,1,1,1,1,1,12,6,40,1,1,16500,1,700
894569,1,1,1,1,1,1,12,5,38,2,,33000,1,1700
894569,2,2,1,2,1,1,12,2,30,2,,18600,2,0
894594,1,1,1,1,1,1,12,2,40,1,0,22100,2,0
894594,2,1,1,1,1,1,12,4,40,1,0,27300,2,0
894605,2,1,1,1,1,1,12,5,40,2,,19600,2,0
894607,2,1,1,1,1,1,12,1,40,1,0,10400,2,0
894622,3,1,1,1,1,1,12,6,36,2,,19000,2,0
894626,2,1,1,1,1,1,12,1,40,2,,19000,2,0
894636,2,1,1,2,1,1,12,4,28,2,,6500,2,0
894636,4,1,1,2,1,1,12,1,25,2,,5500,2,0
894689,2,1,1,1,1,1,12,3,40,2,,22000,2,0
894692,2,1,1,1,1,1,12,8,35,2,,12000,2,0
894736,1,1,1,1,1,1,12,8,40,2,,23000,2,0
894736,2,1,1,1,1,1,12,8,36,2,,22000,2,0
894795,1,1,1,2,1,1,12,5,22,2,,9000,1,500
894797,1,1,1,1,1,1,12,7,39,1,4,19000,2,0
894804,1,1,1,2,1,1,12,2,36,2,,12000,2,0
894804,2,1,1,1,1,1,12,1,40,1,1,17000,2,0
894815,1,1,1,1,1,1,12,2,40,2,,13000,2,0
894820,1,1,1,1,1,1,12,6,44,1,0,15000,2,0
