nquest,pubblico,conspub,mesiconspub,conspcome,vuoimpre,NOIMPRE1,NOIMPRE2,NOIMPRE3,NOIMPRE4,NOIMPRE5,NOIMPRE6,NOIMPRE7,NOIMPRE8,SIMPRE1,SIMPRE2,SIMPRE3,SIMPRE4,SIMPRE5,pubpriv,scelpub,motpa1,motpa2,motpa3,motpa4,motpa5,motpa6,motpa7,motpa8,lavpa,scelpriv,motpriv1,motpriv2,motpriv3,motpriv4,motpriv5,motpriv6,motpriv7,motpriv8,varred,varredb,motdim,varredf,varredfb,aspred,varreda,motaum,varredfa
907370,2,1,5,2,1,,,,,,,,,1,5,5,5,5,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,1,,,
907373,2,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,1,,,
907375,2,2,,,1,,,,,,,,,1,3,4,4,4,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,1,,,
907384,2,1,1,3,2,4,5,3,2,1,2,1,1,,,,,,,,,,,,,,,,2,1,,,,,,,,,4,,,2,,3,,,
907385,,2,,,,,,,,,,,,1,5,5,5,3,,,,,,,,,,,,,,,,,,,,,2,,,4,,4,,,
907387,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907389,1,2,,,2,5,1,1,5,4,3,3,3,,,,,,1,1,,,,,,,,,,,,,,,,,,,4,,,3,15,4,,,
907390,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,3,,,
907396,1,2,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,4,,,2,,2,,,
907397,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,5,5,3,4,4,5,4,5,,,1,,3,,,20
907399,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,4,,,2,,2,,,
907400,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,4,,,
907401,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4,,4,,,
907406,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,4,,,2,,4,,,
907408,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,2,,4,,,
907415,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4000,8,2,,3,,,
907434,2,2,,,2,5,5,2,5,3,3,3,3,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,1,,,
907437,1,1,6,2,2,4,5,5,5,5,5,4,4,,,,,,2,2,5,4,2,5,5,5,5,5,,,,,,,,,,,2,,,2,,2,,,
907439,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907440,2,2,,,2,2,4,2,4,4,4,4,4,,,,,,,,,,,,,,,,2,2,2,4,2,3,4,2,5,2,2,,,3,40,1,,,
907441,2,2,,,2,5,5,4,3,4,1,2,1,,,,,,,,,,,,,,,,2,2,5,4,4,5,5,5,1,4,2,,,2,,2,,,
907443,2,1,0,2,2,4,5,3,2,3,3,2,2,,,,,,,,,,,,,,,,1,2,3,4,2,2,4,2,1,2,1,,,2,,1,1000,7,
907445,1,1,1,2,2,5,5,1,1,4,4,2,3,,,,,,2,1,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907446,1,1,2,2,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,2,,,2,,1,,,
907447,2,2,,,2,4,4,3,3,5,5,5,5,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,1,,,
907448,1,1,6,2,2,4,4,2,4,3,3,3,3,,,,,,2,2,4,2,2,4,1,5,4,1,,,,,,,,,,,2,,,2,,1,,,
907453,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,4,4,4,3,3,4,3,2,,,2,,1,,,
907455,2,2,,,2,4,5,3,1,5,2,3,3,,,,,,,,,,,,,,,,2,2,5,4,4,5,5,5,4,3,2,,,2,,2,,,
907458,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3,40,1,,,
907461,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,3,20000,1,2,,1,,,
907464,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,5,4,4,5,4,2,4,2,,,2,,1,,,
907465,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,5,4,5,4,3,4,4,2,,,2,,2,,,
907467,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,3,100,5,2,,1,,,
907472,,1,4,2,1,,,,,,,,,1,5,3,2,1,,,,,,,,,,,,,,,,,,,,,3,10000,1,2,,1,,,
907474,2,2,,,1,,,,,,,,,1,1,5,1,2,,,,,,,,,,,2,1,,,,,,,,,3,3000,1,2,,1,,,
907475,,2,,,,,,,,,,,,5,5,4,4,4,,,,,,,,,,,,,,,,,,,,,2,,,2,,1,,,
907484,2,2,,,1,,,,,,,,,3,4,4,4,3,,,,,,,,,,,2,2,4,4,1,3,1,3,2,3,3,2000,1,3,20,2,,,
907490,,1,2,2,2,4,4,2,5,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3,25,1,,,
907491,2,2,,,2,1,1,1,4,4,4,4,4,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,1,,,
907492,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,1,,,
907494,2,2,,,2,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,2,1,,,,,,,,,3,7200,1,2,,1,,,
907496,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,1,,,
907498,1,1,8,2,,,,,,,,,,,,,,,1,2,4,4,4,4,4,4,4,3,,,,,,,,,,,2,,,2,,1,,,
907505,2,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,2,,,2,,1,,,
907535,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,1,,2,,,5
907536,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,2,3,5,3,4,1,2,,,2,,1,,,
907539,2,2,,,2,4,3,4,3,4,4,3,5,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907540,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907542,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,4,3,3,4,3,4,3,2,,,2,,1,,,
907544,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,1,,,
907548,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3,50,1,,,
907557,2,2,,,2,4,3,3,4,3,3,2,2,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,3,30,1,,,
907560,2,1,4,2,2,2,4,3,1,1,2,1,4,,,,,,,,,,,,,,,,2,2,2,3,3,3,4,2,3,2,2,,,2,,1,,,
907570,2,1,1,1,2,5,5,2,2,5,5,5,2,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,3,20,1,,,
907572,2,2,,,2,4,5,1,1,4,1,3,3,,,,,,,,,,,,,,,,2,2,5,5,5,2,2,1,1,1,2,,,2,,1,,,
907575,,2,,,,,,,,,,,,5,2,2,2,2,,,,,,,,,,,,,,,,,,,,,2,,,1,,3,,,7
907576,,2,,,1,,,,,,,,,1,4,4,4,5,,,,,,,,,,,,,,,,,,,,,3,15000,1,2,,1,,,
907577,,2,,,1,,,,,,,,,1,4,4,4,1,,,,,,,,,,,,,,,,,,,,,2,,,1,,3,,,25
907580,,1,5,2,1,,,,,,,,,1,4,5,4,4,,,,,,,,,,,,,,,,,,,,,2,,,3,30,1,,,
907585,2,2,,,2,4,5,4,4,4,4,4,4,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907586,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,4,,,4,,4,,,
907589,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907591,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,1,,,
907596,1,2,,,2,5,2,4,1,2,2,2,3,,,,,,2,2,3,3,4,1,1,5,3,4,,,,,,,,,,,2,,,2,,1,,,
907599,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907607,,2,,,2,2,2,2,2,3,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3,30,2,,,
907609,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,3,10,1,,,
907614,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907615,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,4,,4,,,
907619,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907620,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2000,5,3,60,2,,,
907622,2,2,,,2,3,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,2,1,,,,,,,,,4,,,4,,4,,,
907626,2,2,,,2,3,2,2,5,5,1,1,1,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,3,10,2,,,
907630,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,4,4,4,4,4,4,4,2,,,4,,4,,,
907631,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,4,4,4,4,4,4,4,4,,,4,,4,,,
907634,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907637,2,2,,,2,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907640,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907642,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907643,1,2,,,,,,,,,,,,,,,,,2,2,5,4,4,3,3,3,3,3,,,,,,,,,,,2,,,2,,2,,,
907644,2,2,,,2,5,4,2,2,3,3,4,3,,,,,,,,,,,,,,,,2,2,5,4,3,3,2,4,4,2,2,,,2,,2,,,
907645,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907648,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,4,,,
907665,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,4,2,3,3,3,3,3,2,,,4,,4,,,
907667,1,1,2,2,2,4,4,4,4,4,4,4,4,,,,,,2,2,5,4,3,3,3,3,3,3,,,,,,,,,,,2,,,2,,2,,,
907671,,2,,,,,,,,,,,,3,4,5,4,4,,,,,,,,,,,,,,,,,,,,,3,15000,1,3,30,1,,,
907673,2,2,,,2,2,4,4,2,5,5,5,5,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,3,20,1,,,
907674,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907675,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907679,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,400,4,4,,4,,,
907680,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907682,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907683,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,4,2,3,2,3,2,3,3,100,7,3,20,1,,,
907689,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,1,,,
907692,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907693,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907696,2,2,,,2,4,5,5,5,5,5,4,4,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,1,,,
907700,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907702,1,2,,,2,3,3,3,3,3,3,3,3,,,,,,2,1,,,,,,,,,,,,,,,,,,,5,,,4,,5,,,
907706,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907708,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907711,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5000,2,4,,1,,,
907715,2,2,,,2,4,4,3,4,4,3,3,3,,,,,,,,,,,,,,,,2,2,4,4,4,4,4,4,4,4,2,,,2,,2,,,
907716,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907717,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907721,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907726,2,2,,,2,3,4,4,4,4,4,2,2,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907733,2,2,,,2,3,5,4,4,4,4,1,1,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907734,,2,,,,,,,,,,,,5,4,3,4,2,,,,,,,,,,,,,,,,,,,,,2,,,2,,1,,,
907737,,2,,,2,2,3,2,3,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,4,,,
907738,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907741,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907744,2,2,,,2,5,2,3,2,1,1,3,1,,,,,,,,,,,,,,,,2,2,5,5,5,5,3,4,5,3,2,,,4,,5,,,
907745,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,5,4,2,1,5,4,4,2,,,3,3,1,,,
907747,,2,,,,,,,,,,,,1,3,3,2,4,,,,,,,,,,,,,,,,,,,,,4,,,4,,4,,,
907756,1,1,3,2,2,5,1,1,1,3,3,4,1,,,,,,2,2,4,3,3,4,4,5,5,4,,,,,,,,,,,2,,,2,,2,,,
907764,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4,,4,,,
907765,2,2,,,2,4,3,3,4,3,3,3,3,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907767,2,2,,,1,,,,,,,,,2,4,4,3,2,,,,,,,,,,,2,2,4,4,3,4,4,4,2,2,2,,,3,15,1,,,
907769,2,2,,,2,1,4,3,2,5,5,3,5,,,,,,,,,,,,,,,,2,1,,,,,,,,,3,500,6,3,50,4,,,
907770,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907776,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,4,4,4,4,4,4,4,2,,,2,,2,,,
907777,2,2,,,2,2,4,4,2,4,4,2,2,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907788,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907789,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,4,,,4,,5,,,
907791,2,2,,,2,3,4,4,4,4,3,3,3,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907795,2,2,,,2,4,3,3,4,4,3,3,3,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907798,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907801,1,1,4,1,2,5,1,1,1,1,1,1,1,,,,,,2,2,5,5,4,4,4,5,5,3,,,,,,,,,,,2,,,2,,2,,,
907804,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4,,4,,,
907808,,2,,,2,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,4,,4,,,
907813,2,2,,,2,3,4,4,3,4,4,2,2,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907817,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907827,2,2,,,1,,,,,,,,,3,4,3,3,5,,,,,,,,,,,2,1,,,,,,,,,2,,,3,50,2,,,
907830,2,2,,,2,4,5,3,3,5,5,2,5,,,,,,,,,,,,,,,,2,2,3,4,3,4,3,5,5,3,2,,,2,,2,,,
907833,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,3,20,2,,,
907838,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4,,4,,,
907840,2,2,,,2,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,2,1,,,,,,,,,4,,,4,,4,,,
907842,2,2,,,2,4,5,3,4,5,5,2,5,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907844,2,2,,,2,4,5,3,2,4,5,2,4,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907845,2,2,,,2,1,4,3,3,5,5,4,5,,,,,,,,,,,,,,,,2,1,,,,,,,,,3,3000,1,3,20,4,,,
907846,2,2,,,2,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,2,2,4,3,2,5,5,3,2,2,2,,,2,,5,,,
907849,2,2,,,1,,,,,,,,,3,5,5,4,2,,,,,,,,,,,2,2,3,4,5,3,2,3,4,3,2,,,1,,2,,,10
907850,2,2,,,2,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,2,1,,,,,,,,,4,,,4,,4,,,
907852,2,2,,,2,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,4,,,
907854,2,2,,,2,3,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907867,2,2,,,2,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,2,2,4,4,4,4,4,4,4,4,2,,,2,,4,,,
907868,2,2,,,2,4,2,3,3,3,3,3,3,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907869,2,2,,,2,4,3,4,3,3,4,3,3,,,,,,,,,,,,,,,,2,2,3,2,3,4,3,4,4,2,2,,,2,,4,,,
907874,2,2,,,2,5,4,1,1,3,2,5,1,,,,,,,,,,,,,,,,2,2,4,4,5,3,3,4,5,5,2,,,2,,2,,,
907875,1,2,,,2,4,3,5,4,4,4,4,4,,,,,,2,2,4,3,3,3,2,3,5,3,,,,,,,,,,,2,,,2,,2,,,
907876,2,2,,,2,4,3,4,4,4,3,4,4,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907878,2,2,,,2,4,5,3,2,4,4,4,4,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,4,,,
907882,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,1,,4,,,100
907885,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,4,,4,,,
907888,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,4,4,4,4,5,4,5,2,,,2,,2,,,
907889,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,3,4,4,4,4,4,4,2,,,2,,2,,,
907890,2,2,,,2,5,4,1,2,2,2,2,2,,,,,,,,,,,,,,,,2,2,3,4,4,4,4,3,4,4,2,,,2,,2,,,
907891,2,2,,,2,1,4,4,5,5,5,3,4,,,,,,,,,,,,,,,,2,2,4,3,4,4,3,2,3,3,2,,,2,,1,,,
907892,2,2,,,2,3,5,4,5,5,5,5,5,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907894,2,2,,,2,1,5,1,4,5,5,5,5,,,,,,,,,,,,,,,,2,1,,,,,,,,,3,12000,1,4,,4,,,
907895,2,2,,,1,,,,,,,,,5,5,5,5,5,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,1,,,
907896,,1,5,1,2,1,4,4,2,5,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907935,2,2,,,2,2,3,2,3,3,2,3,3,,,,,,,,,,,,,,,,2,2,2,1,2,3,3,3,3,2,2,,,2,,2,,,
907939,,2,,,2,2,3,4,4,4,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907941,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907944,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907946,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907953,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907954,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907955,1,2,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907958,,1,10,2,2,2,3,3,2,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907959,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3,4,3,3,2,3,3,2,,,2,,2,,,
907960,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907961,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907984,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
907985,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,2,,,
907989,,2,,,2,3,4,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,3,3000,7,3,20,2,,,
907992,1,1,12,1,2,4,5,3,3,3,3,4,3,,,,,,2,1,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
908005,1,2,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
908034,2,2,,,2,1,4,4,4,5,5,3,4,,,,,,,,,,,,,,,,2,1,,,,,,,,,3,6000,1,2,,1,,,
908037,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3,20,1,,,
908040,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3,20,1,,,
908048,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4000,1,2,,1,,,
908050,1,1,6,1,,,,,,,,,,,,,,,1,2,4,3,3,3,2,4,4,3,,,,,,,,,,,3,5000,1,2,,1,,,
908051,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,1,,,
908052,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
908053,1,1,6,1,,,,,,,,,,,,,,,1,2,4,4,3,3,4,4,3,3,,,,,,,,,,,2,,,2,,1,,,
908054,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3,10,2,,,
908062,,2,,,,,,,,,,,,2,4,3,4,3,,,,,,,,,,,,,,,,,,,,,3,6000,1,2,,2,,,
908089,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,1,,,
908090,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,1,,,
908092,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
908137,,2,,,,,,,,,,,,5,4,3,2,1,,,,,,,,,,,,,,,,,,,,,3,3000,2,3,20,1,,,
908144,,1,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,1,,,
908149,,2,,,,,,,,,,,,4,5,5,5,1,,,,,,,,,,,,,,,,,,,,,3,5000,2,3,10,1,,,
908150,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,3,10,1,,,
908151,2,2,,,2,5,5,3,4,5,5,3,2,,,,,,,,,,,,,,,,2,1,,,,,,,,,3,5000,1,2,,1,,,
908153,,2,,,,,,,,,,,,5,3,3,3,1,,,,,,,,,,,,,,,,,,,,,2,,,2,,1,,,
908194,2,2,,,2,4,3,2,2,4,4,3,3,,,,,,,,,,,,,,,,2,2,4,4,3,3,3,3,3,3,2,,,2,,1,,,
908196,1,2,,,2,4,3,2,2,3,3,4,3,,,,,,1,2,4,4,4,4,4,4,4,4,,,,,,,,,,,2,,,2,,1,,,
908201,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,4,,,
908206,1,2,,,,,,,,,,,,,,,,,2,2,4,4,4,4,4,4,4,4,,,,,,,,,,,2,,,2,,1,,,
908208,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4,,4,,,
908214,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,4,,,
908223,2,2,,,1,,,,,,,,,2,4,4,4,4,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,1,,,
908224,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,1,,,
908229,2,2,,,2,3,4,4,4,4,4,3,4,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,1,,,
908236,2,2,,,2,4,5,3,5,5,5,4,4,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,1,,,
908239,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,1,,,
908242,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,1,,,
908246,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,4,,,
908249,1,1,2,1,,,,,,,,,,,,,,,1,2,5,5,3,5,5,5,4,4,,,,,,,,,,,2,,,2,,1,,,
908250,1,1,3,1,,,,,,,,,,,,,,,2,2,5,5,4,5,5,5,5,3,,,,,,,,,,,2,,,2,,1,,,
908252,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3,4,1,2,4,5,4,2,,,2,,1,,,
908253,2,2,,,2,3,5,5,5,5,5,1,5,,,,,,,,,,,,,,,,2,1,,,,,,,,,2,,,2,,1,,,
908262,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,,,
908265,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,1,,,
908284,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,4,4,4,4,3,3,3,2,,,2,,2,,,
