nquest,nord,INTPER,entepen,tipopen,decor,tpens,mesipen,arret,quotape,tarret
823338,1,1,1,1,2001,3900,13,2,99,0
823338,1,1,1,1,2005,150,13,2,90,0
823338,2,1,1,1,1999,188,14,2,90,0
823488,1,1,3,1,1997,1400,13,2,80,0
823524,1,1,1,1,2004,1700,13,2,90,0
823957,1,1,1,1,1992,1289,13,2,100,0
823957,2,1,1,1,2005,2276,13,2,80,0
823957,2,1,1,3,2010,400,12,2,,0
823993,1,1,1,1,1992,1300,13,2,70,0
824120,1,1,1,1,1997,980,13,2,70,0
824120,2,2,1,1,2000,830,13,2,80,0
824236,1,1,1,4,2004,257,13,2,,0
824302,1,1,1,1,1978,685,13,2,80,0
824338,2,1,1,1,1950,300,13,2,40,0
824338,2,1,1,4,2010,500,12,2,,0
824338,2,1,1,5,1991,880,13,2,,0
824637,1,1,3,1,1982,1100,13,2,75,0
824637,2,1,1,1,1987,1300,13,2,80,0
824663,2,2,1,4,1984,270,12,2,,0
824695,1,1,1,1,2000,860,13,2,90,0
824724,1,1,1,1,2007,1400,13,2,90,0
824724,2,2,1,1,2013,1350,13,2,90,0
824730,1,1,2,5,2009,1100,13,2,,0
824734,1,1,1,1,2013,1000,13,2,70,0
824734,1,1,1,5,2009,180,13,2,,0
824887,1,1,1,1,2003,165,13,2,20,0
824887,1,1,6,1,2004,750,13,2,50,0
824887,3,3,1,1,2005,200,13,2,20,0
824887,3,3,6,1,2005,450,13,2,50,0
824891,1,1,1,5,2010,450,13,2,,0
824891,2,1,1,3,1965,650,13,2,,0
825184,1,1,1,1,1989,1100,13,2,80,0
825849,1,1,1,5,1997,620,13,2,,0
825849,2,1,1,4,2011,450,12,2,,0
826115,1,1,2,1,2007,1300,13,2,80,0
826132,1,1,1,1,1980,500,13,2,50,0
826132,1,1,1,5,1985,200,13,2,,0
826248,1,1,2,1,1996,2240,13,2,80,0
826248,2,1,2,1,1997,1320,13,2,80,0
826266,1,1,1,1,1999,1230,13,2,80,0
826266,2,1,1,1,1982,840,13,2,80,0
826307,1,1,1,1,1997,700,13,2,50,0
826307,1,1,1,5,1999,300,13,2,,0
826362,1,1,1,5,2011,600,13,2,,0
826362,4,4,1,3,1996,700,13,2,,0
826427,1,1,1,1,2000,1300,13,2,80,0
826427,2,1,1,1,2004,1300,13,2,80,0
826565,1,1,1,1,1995,747,13,2,70,0
826687,1,1,1,1,1996,1500,13,2,90,0
826687,2,1,1,1,2009,800,13,2,80,0
827006,1,1,1,1,2006,1098,13,2,90,0
827006,1,1,1,5,2002,221,13,2,,0
827046,1,1,1,1,1995,983,13,2,90,0
827046,2,2,1,1,1998,448,13,2,70,0
827146,1,1,1,4,1981,450,13,2,,0
827188,1,1,1,1,2007,1320,13,2,100,0
827345,1,1,1,1,2002,500,12,2,60,0
827345,1,1,1,5,2010,800,13,2,,0
827386,1,1,1,1,2004,560,13,2,70,0
827398,1,1,1,5,2014,600,13,2,,0
827447,1,1,1,1,2005,495,13,2,60,0
827486,1,1,1,1,1995,500,13,2,70,0
827486,1,1,1,5,2000,350,13,2,,0
827578,1,1,1,1,2001,750,12,2,80,0
827639,1,1,1,1,1995,450,13,2,50,0
827639,1,1,1,5,2002,550,13,2,,0
827639,2,2,4,3,2008,1000,12,2,,0
827647,1,1,1,1,2007,1800,13,2,80,0
827847,1,1,1,1,2009,950,13,2,70,0
827847,2,2,1,1,2010,630,13,2,100,0
827887,1,1,1,1,1997,970,13,2,50,0
828121,1,1,1,5,2000,780,13,2,,0
828184,1,1,1,2,1996,330,13,2,,0
828184,2,1,1,2,2000,330,13,2,,0
851151,1,1,1,1,1997,1700,13,2,90,0
851331,1,1,1,1,1994,670,13,2,60,0
851342,3,1,1,5,1990,600,13,2,,0
851448,1,1,1,5,1998,750,13,2,,0
851493,1,1,1,1,1993,600,12,2,70,0
851493,2,2,1,1,1996,2000,12,2,70,0
851504,1,1,1,1,2000,1050,13,2,60,0
851504,2,2,1,1,1999,510,13,2,50,0
851544,1,1,1,3,1990,520,13,2,,0
851627,1,1,2,1,2004,1400,13,2,80,0
851627,1,1,4,2,2005,400,13,2,,0
851672,1,1,1,1,2004,1500,12,2,70,0
851672,2,1,1,1,2011,550,12,2,50,0
851693,1,1,1,5,2011,850,12,2,,0
851846,1,1,1,1,1987,1100,13,2,80,0
851846,2,2,1,3,2014,260,13,2,,0
851865,1,1,1,1,1982,1800,13,2,100,0
851874,1,1,1,4,2008,600,13,2,,0
851903,1,1,1,1,2007,1300,12,2,70,0
851937,1,1,1,1,2006,1800,13,2,90,0
851989,2,2,1,5,2014,850,13,1,,1600
852021,1,1,1,1,2002,1200,13,2,70,0
852030,2,1,1,1,2004,800,13,2,70,0
852073,1,1,1,1,2001,1500,13,2,80,0
852074,1,1,1,5,2010,900,13,2,,0
852173,1,1,1,1,2009,180,13,2,20,0
852204,1,1,1,1,2002,690,13,2,55,0
852204,2,1,1,1,2003,495,13,2,40,0
852232,2,1,2,5,2006,1100,13,2,,0
852283,5,1,2,1,2008,1100,13,2,70,0
852283,6,1,1,2,2009,500,13,2,,0
852321,2,2,1,1,2007,1400,13,2,80,0
852321,4,1,1,3,2010,600,13,2,,0
852330,1,1,1,5,2010,711,13,2,,0
852364,1,1,1,1,2008,230,13,2,30,0
852364,2,1,1,1,2001,570,13,2,70,0
852399,1,1,1,5,2006,450,13,2,,0
852465,1,1,1,1,2000,1030,13,2,60,0
852554,1,1,1,1,2014,,3,2,1,0
852554,1,1,1,1,2014,200,4,2,5,0
852554,1,1,1,5,2008,,12,2,,0
852574,1,1,1,1,2002,1396,13,2,80,0
852595,1,1,1,1,2011,500,13,2,50,0
852595,2,1,1,1,1984,700,13,2,60,0
852673,1,1,1,1,1995,1100,13,2,78,0
852681,1,1,1,1,1984,930,13,2,80,0
852754,1,1,2,1,1988,730,13,2,40,0
852762,1,1,1,1,2005,2100,13,2,60,0
852933,1,1,1,5,2005,1000,13,2,,0
853073,2,2,1,1,2007,1360,13,2,80,0
853126,1,1,1,1,1986,682,13,2,65,0
853126,1,1,1,5,2003,753,13,2,,0
853175,1,1,1,1,2011,900,13,2,90,0
853279,1,1,1,1,2011,1200,13,2,80,0
853296,2,1,1,2,2011,370,13,2,,0
853351,1,1,1,1,2014,650,13,2,80,0
853352,1,1,1,1,1996,1150,13,2,80,0
853352,2,1,1,1,2007,1100,13,2,70,0
853416,1,1,1,2,1987,200,13,2,,0
853416,1,1,1,5,1984,850,13,2,,0
853565,1,1,2,5,1994,1500,13,2,,0
853569,1,1,2,1,1999,2000,13,2,80,0
853617,1,1,1,1,2009,1200,13,2,90,0
853617,2,2,2,1,2005,1550,13,2,90,0
853801,1,1,1,1,2005,1700,13,2,90,0
853821,1,1,1,5,2002,1000,13,2,,0
853849,1,1,1,1,2005,650,13,2,60,0
853854,1,1,1,1,2003,620,13,2,60,0
853875,2,1,1,1,2006,1600,13,2,90,0
853911,1,1,1,1,2014,700,13,2,100,0
853911,2,1,5,1,2011,1500,13,2,,0
853930,1,1,1,1,1999,600,13,2,70,0
853930,2,1,1,1,2005,500,13,2,75,0
854058,1,1,1,1,2011,1300,13,2,90,0
854058,1,1,1,3,2007,200,12,2,,0
854074,1,1,1,1,1990,1250,13,2,80,0
854074,2,1,1,1,2007,1200,13,2,80,0
854078,1,1,1,1,1978,650,13,2,50,0
854078,1,1,1,4,2010,250,12,2,,0
854093,1,1,1,1,2010,3650,13,2,90,0
854108,1,1,2,1,2002,1400,13,2,80,0
854108,2,1,2,1,2000,1000,13,2,60,0
854163,1,1,1,1,2000,1720,13,2,98,0
854163,2,2,1,1,2008,550,13,2,60,0
854188,1,1,1,1,1975,480,13,2,70,0
854188,2,2,1,1,1985,1480,13,2,99,0
854197,1,1,1,1,1996,900,13,2,70,0
854197,1,1,1,5,1996,600,13,2,,0
854223,2,1,1,1,2004,800,13,2,60,0
854306,1,1,1,1,2001,1420,13,2,80,0
854306,2,2,1,1,2008,1200,13,2,70,0
854346,3,1,3,3,2000,700,12,2,,0
854352,1,1,1,1,2000,670,13,2,70,0
854385,1,1,1,1,2005,1000,13,2,80,0
854393,1,1,1,5,1992,1080,13,2,,0
854406,1,1,1,1,2003,1200,13,2,89,0
854460,2,1,1,5,1995,680,13,2,,0
854534,1,1,1,1,2001,1300,13,2,100,0
854534,2,2,1,1,1993,400,13,2,90,0
854554,1,1,1,1,1999,1200,13,2,60,0
854559,1,1,1,1,2010,1600,13,2,75,0
854592,1,1,1,5,2014,600,13,2,,0
854601,1,1,1,3,2002,480,13,2,,0
854601,1,1,1,5,2007,620,13,2,,0
854611,1,1,1,1,2005,1200,13,2,80,0
854617,1,1,1,1,2007,560,13,2,80,0
854617,2,2,1,1,2012,480,13,2,70,0
854621,2,2,1,1,2014,670,13,2,45,0
854631,1,1,1,1,1994,790,13,2,80,0
854714,1,1,1,1,1992,500,13,2,30,0
854714,2,2,1,1,2001,500,13,2,60,0
854801,1,1,1,1,2001,1100,13,2,98,0
854801,2,1,1,1,2003,3500,13,2,98,0
855035,1,1,1,1,2004,590,13,2,50,0
855035,2,1,1,1,1997,560,13,2,50,0
855088,1,1,1,5,2010,800,13,2,,0
855181,1,1,1,1,2003,1600,13,2,80,0
855181,2,1,1,1,2003,1200,13,2,80,0
855238,2,1,1,1,2014,1400,13,2,100,0
855259,1,1,1,1,2011,1750,13,1,100,700
855268,1,1,1,1,1994,667,13,2,75,0
855268,2,2,1,1,2005,730,13,2,90,0
855295,1,1,1,1,1995,513,13,2,60,0
855308,1,1,1,1,2008,903,13,2,70,0
855371,2,1,1,1,1990,500,13,2,70,0
855371,3,1,1,1,2000,480,13,2,70,0
855417,1,1,1,4,2006,290,13,2,,0
855534,1,1,1,1,1985,620,13,2,50,0
855534,2,2,1,3,1995,620,13,2,,0
855681,1,1,2,1,2000,2100,13,2,80,0
855685,1,1,2,1,2001,1200,13,2,90,0
855752,1,1,1,1,2007,1700,13,2,70,0
855752,2,1,1,1,2005,1700,13,2,70,0
855790,2,1,1,1,2007,800,13,2,70,0
855809,1,1,1,3,1982,500,13,2,,0
855809,2,1,1,3,1980,615,13,2,,0
855846,1,1,1,1,1994,1200,13,2,80,0
855846,2,1,1,1,2000,453,13,2,35,0
855877,1,1,1,1,2008,700,13,2,70,0
855991,1,1,1,1,2012,1750,13,2,85,0
856073,1,1,1,1,1991,1450,13,2,80,0
856073,2,2,1,1,2008,745,13,2,70,0
856128,2,1,1,1,2000,970,13,2,50,0
856150,1,1,1,1,2002,2000,13,2,85,0
856177,1,1,1,1,2000,1345,13,2,70,0
856322,1,1,1,5,1990,400,13,2,,0
856322,1,1,1,5,2000,300,13,2,,0
856327,1,1,1,1,2014,1500,13,2,80,0
856363,1,1,1,1,1988,1000,13,2,90,0
856363,2,2,1,1,1996,500,13,2,60,0
856374,1,1,1,1,2005,500,13,2,50,0
856374,2,1,1,1,1999,800,13,2,70,0
856439,1,1,1,4,2011,600,13,2,,0
856439,1,1,1,5,1950,600,13,2,,0
856490,2,1,1,1,2000,500,12,2,80,0
856490,2,1,1,5,2011,400,12,2,,0
856532,1,1,1,2,1980,400,12,2,,0
856532,2,1,1,1,1975,700,12,2,90,0
856583,1,1,1,1,2003,1100,13,2,80,0
856583,2,2,1,1,2008,500,14,2,80,0
856600,1,1,1,1,2011,1663,13,2,90,0
856674,1,1,1,1,1991,2150,13,2,60,0
856674,1,1,5,1,1991,750,13,2,70,0
856674,2,2,1,1,1983,1200,13,2,80,0
856695,1,1,2,1,1986,700,13,2,40,0
856695,2,1,2,1,1986,1200,13,2,40,0
856708,1,1,5,1,2009,1600,13,2,80,0
856708,2,1,1,1,2010,310,13,2,80,0
856963,1,1,1,1,1985,638,14,2,50,0
856963,2,2,1,1,1994,480,13,2,80,0
857044,1,1,1,5,2005,550,13,2,,0
857111,1,1,1,1,1987,1400,13,2,100,0
857111,2,1,1,1,1987,1300,13,2,100,0
857172,1,1,1,1,1998,1100,13,2,80,0
857172,2,1,1,1,2008,1300,13,2,60,0
857342,1,1,1,1,2002,1100,13,2,30,0
857353,1,1,1,1,2004,1850,13,2,80,0
857398,2,1,1,1,2005,1200,13,2,40,0
857467,2,1,1,3,2008,400,13,2,,0
857468,1,1,1,5,2003,900,13,2,,0
857549,1,1,1,5,2011,800,13,2,,0
857621,1,1,1,1,2005,1200,13,2,70,0
857624,1,1,1,1,2004,1200,13,2,76,0
857670,1,1,1,1,2013,1500,13,2,100,0
857713,1,,1,5,2014,240,9,2,,0
857713,1,,1,7,2001,480,13,2,,0
857713,1,1,1,5,2014,720,13,2,,0
857718,1,1,1,1,1993,760,13,2,70,0
857741,1,1,1,1,2008,1300,13,2,75,0
857794,2,1,1,1,2006,1400,13,2,70,0
857866,1,1,1,1,2002,1400,13,2,50,0
857914,1,1,1,5,2004,670,13,2,,0
858047,1,1,1,1,2012,1080,13,2,70,0
858047,1,1,1,5,1994,600,13,2,,0
858080,3,1,4,4,2007,500,12,2,,0
858186,1,1,1,1,1995,750,13,2,90,0
858359,1,1,1,1,2000,1000,13,2,85,0
858474,1,1,1,5,2010,900,13,2,,0
858474,1,1,2,1,2005,1600,13,2,70,0
858481,1,1,1,1,1984,1550,13,2,75,0
858481,1,1,1,6,1984,120,13,2,,0
858585,2,2,1,1,2013,1000,13,2,70,0
859244,1,1,1,1,1983,1450,13,2,80,0
859293,1,1,1,1,2008,2000,13,2,65,0
859381,1,1,1,1,2009,800,13,2,80,0
859381,2,1,1,1,1996,900,13,2,90,0
859449,1,1,1,1,2006,990,13,2,80,0
859449,2,2,1,3,1998,248,13,2,,0
859696,1,1,1,5,2009,700,13,2,,0
859754,1,1,1,1,2008,1600,13,2,80,0
859754,2,1,1,1,1988,1000,13,2,55,0
859795,1,1,1,1,2012,1100,13,2,20,0
859795,2,1,1,1,1989,1300,13,2,40,0
859946,2,1,1,3,2005,750,13,2,,0
859993,1,1,1,1,2010,1973,13,2,70,0
860092,1,1,1,1,2000,4000,13,2,90,0
860092,2,2,1,1,2004,1200,13,2,90,0
860182,1,1,1,1,1974,400,13,2,,0
860182,1,1,1,5,1974,300,13,2,,0
860328,1,1,1,1,2005,1000,13,2,80,0
860381,1,1,1,1,2004,1150,13,2,78,0
860381,2,1,1,1,2004,700,13,2,70,0
860596,1,1,1,1,1998,1100,13,2,70,0
860596,1,1,1,5,2001,600,13,2,,0
860684,1,1,1,1,1997,600,13,2,70,0
860684,2,1,1,3,1987,900,13,2,,0
860688,1,1,1,1,2000,850,13,2,40,0
860757,1,1,1,1,2008,700,12,2,50,0
860780,1,1,6,3,1995,1400,12,2,,0
860783,1,1,1,1,1999,350,12,2,95,0
860783,1,1,1,4,2013,400,12,2,,0
860783,1,1,6,5,1965,250,12,2,,0
860787,1,1,1,4,2006,496,12,2,,0
860799,1,1,1,4,2013,700,12,2,,0
860826,1,1,1,5,2001,850,13,2,,0
860929,1,1,1,1,1990,800,13,2,80,0
860929,1,1,1,5,1958,200,13,2,,0
860977,2,2,1,4,2011,420,12,2,,0
861018,1,1,1,1,2001,900,13,2,80,0
861018,2,2,1,1,2000,830,13,2,80,0
861019,1,1,1,1,1995,800,13,2,95,0
861019,1,1,4,4,1987,160,12,2,,0
861065,1,1,1,1,2000,2500,13,2,70,0
861177,1,1,1,3,2009,630,13,2,,0
861189,1,1,1,1,1994,1600,13,2,80,0
861232,1,1,2,1,2008,1200,13,2,80,0
861232,2,1,1,1,2003,1200,13,2,70,0
861345,1,1,1,1,2011,1400,13,2,90,0
861345,1,1,1,5,2012,1100,12,2,,0
861452,1,1,1,3,1964,600,13,2,,0
861476,1,1,1,1,2004,700,13,2,70,0
861476,2,2,1,1,2010,850,13,2,70,0
861499,1,1,1,5,2010,600,13,2,,0
861502,1,1,1,1,1993,800,13,2,70,0
861502,1,1,1,5,2012,400,13,2,,0
861508,1,1,1,5,2013,500,13,2,,0
861526,1,1,1,1,2013,1200,13,2,70,0
861578,1,1,1,1,1999,900,13,2,70,0
861584,1,1,2,1,2011,1000,13,2,60,0
861584,2,1,2,1,1994,1000,13,2,60,0
861752,1,1,1,5,2011,470,13,2,,0
861850,1,1,1,1,2008,987,13,2,80,0
861992,1,1,1,1,2012,1600,13,2,80,0
862003,1,1,1,1,1999,1000,13,2,80,0
862007,1,1,1,2,2014,327,13,2,,0
862012,1,1,1,1,2009,2660,13,2,80,0
862012,2,1,1,1,2014,224,13,2,50,0
862075,1,1,1,1,1979,900,13,2,80,0
862075,1,1,1,5,1994,550,13,2,,0
862080,1,1,1,1,2003,1600,13,2,95,0
862168,6,1,1,2,1988,485,12,2,,0
862168,6,1,1,3,2012,450,12,2,,0
862279,2,1,1,1,2003,520,13,2,60,0
862303,1,1,1,5,1995,1000,13,2,,0
862314,1,1,3,1,1998,2000,13,2,80,0
862424,1,1,3,1,2001,1800,13,2,80,0
862424,3,1,1,4,1998,500,13,2,,0
862503,1,1,1,1,2006,2700,13,2,80,0
862503,2,2,1,1,2007,1370,13,2,80,0
862604,1,1,1,1,1987,420,13,2,60,0
862604,1,1,1,5,2010,360,13,2,,0
862789,1,1,1,1,1992,600,13,2,70,0
862789,2,2,1,7,1993,450,13,2,,0
862853,1,1,1,1,2014,1700,11,2,100,0
862874,1,1,1,1,2008,1400,13,2,80,0
862877,1,1,1,5,2004,700,13,2,,0
862939,1,1,1,1,1999,4500,13,2,80,0
862976,1,1,1,1,2001,1186,13,2,75,0
862999,1,1,1,1,2007,915,13,2,60,0
862999,2,2,1,4,2009,310,13,2,,0
863087,1,1,1,3,2011,290,13,2,,0
863087,2,1,1,5,1997,600,13,2,,0
863239,1,1,1,1,2011,2200,13,2,90,0
863308,1,1,2,1,2004,1600,13,2,85,0
863328,1,1,1,1,1993,1231,13,2,80,0
863328,2,1,1,1,1987,923,13,2,70,0
863331,1,1,1,1,2007,500,14,2,60,0
863331,2,1,1,1,2007,980,13,2,85,0
863355,1,1,1,1,1996,1650,13,2,80,0
863355,2,2,1,1,1990,620,13,2,50,0
863384,1,1,1,5,1998,1300,13,2,,0
863387,1,1,1,1,2002,1500,13,2,90,0
863387,2,1,1,1,2004,1500,13,2,90,0
863397,1,1,2,1,2008,3000,13,2,80,0
863397,2,2,2,1,2008,1236,13,2,70,0
863430,1,1,1,1,1994,1600,13,2,80,0
863430,2,1,1,1,2008,1200,13,2,80,0
863447,1,1,1,1,2010,700,13,2,70,0
863447,2,1,1,5,1990,500,13,2,,0
863458,1,1,1,1,2002,1500,13,2,90,0
863458,2,1,1,1,2011,1500,13,2,90,0
863556,1,1,1,1,2008,580,13,2,100,0
863556,2,1,1,1,2008,1150,13,2,100,0
863575,1,1,1,1,1992,600,13,2,70,0
863575,2,1,1,1,1992,1100,13,2,70,0
863673,1,1,1,1,1995,2700,13,2,75,0
863673,1,1,5,7,1995,200,13,2,,0
863673,2,2,1,1,1993,2020,13,2,80,0
863694,2,1,1,1,1995,1300,13,2,70,0
864040,1,1,1,1,2001,4000,13,2,70,0
864156,2,1,1,1,2007,1200,13,2,50,0
864216,1,1,1,1,1973,1300,13,2,80,0
864220,1,1,1,3,1990,530,13,2,,0
864220,1,1,1,5,2014,790,13,2,,0
864395,1,1,1,1,1995,750,13,2,70,0
864407,1,1,2,1,2009,1500,13,2,75,0
864441,1,1,1,1,2006,1250,13,2,70,0
864452,1,1,4,4,1980,400,13,2,,0
864452,2,1,2,1,2008,1180,13,2,70,0
864477,1,1,1,1,2014,4000,13,2,95,0
864754,2,1,1,3,2000,700,12,2,,0
864754,2,1,1,3,2003,400,12,2,,0
865155,1,1,1,1,2012,1030,13,2,70,0
865168,1,1,1,1,1979,600,13,2,50,0
865168,1,1,1,3,2010,650,13,2,,0
865192,1,1,1,5,1995,650,13,2,,0
865323,1,1,1,1,2001,800,13,2,100,0
865323,2,2,1,1,1989,1400,13,2,70,0
865334,1,1,1,1,1989,1200,13,2,90,0
865357,2,2,2,5,1995,1290,13,2,,0
865481,6,2,1,5,2001,700,13,2,,0
865498,4,4,1,1,2000,840,13,2,80,0
865515,1,1,1,1,1994,640,13,2,60,0
865612,1,1,1,1,1995,500,13,2,60,0
865612,1,1,1,5,2005,500,13,2,,0
865680,1,1,1,1,1993,1400,12,2,80,0
865689,1,1,2,1,2001,2200,13,2,80,0
865689,2,1,2,1,2006,1500,13,2,80,0
865764,1,1,1,1,1983,510,13,2,50,0
865764,1,1,1,5,1987,,13,2,,0
865882,1,1,1,1,1995,800,13,2,70,0
865882,1,1,1,5,1995,250,13,2,,0
865937,1,1,1,4,2012,520,12,2,,0
865952,1,1,1,1,1999,1750,13,2,90,0
865983,1,1,2,1,1999,1900,13,2,80,0
866010,1,1,1,4,1970,800,13,2,,0
866010,2,2,1,1,1989,1200,13,2,80,0
866010,3,3,1,1,1991,770,13,2,60,0
866027,1,1,1,5,2007,700,13,2,,0
866028,1,1,1,1,2012,1700,13,2,100,0
866028,2,1,1,1,2007,1600,13,2,90,0
866035,1,1,1,1,1993,1300,13,2,70,0
866041,2,1,1,1,2010,1200,13,2,90,0
866103,1,1,1,1,1994,1300,13,2,90,0
866103,2,1,1,1,1992,1300,13,2,90,0
866106,1,1,1,1,2002,500,13,2,50,0
866106,1,1,1,5,1984,400,13,2,,0
866116,1,1,1,5,2007,550,13,2,,0
866190,1,1,1,1,2004,500,13,2,65,0
866190,2,1,1,1,1995,1100,13,2,75,0
866247,1,1,2,5,1993,800,13,2,,0
866299,1,1,1,1,1990,1180,13,2,80,0
866299,2,2,1,1,2002,1250,13,2,80,0
866313,1,1,1,5,2013,1100,13,2,,0
866354,4,1,1,4,2008,500,12,2,,0
866386,1,1,1,1,2005,1100,13,2,80,0
866452,1,1,1,4,2014,600,13,2,,0
866489,1,1,1,5,1986,556,13,2,,0
866566,1,1,1,4,2014,588,12,2,,0
866566,2,2,1,4,2013,620,13,2,,0
866597,1,1,1,1,2003,1200,13,2,80,0
866608,1,1,1,4,2001,290,13,2,,0
866649,1,1,1,1,2000,1157,13,2,70,0
866649,2,2,1,1,2005,920,13,2,70,0
866960,1,1,1,1,2000,3000,13,2,60,0
866985,1,1,1,2,1999,300,13,2,,0
867008,1,1,1,4,2004,1000,13,2,,0
867008,2,1,1,2,2006,270,13,2,,0
867019,2,1,1,1,1993,1200,13,2,60,0
867025,2,1,1,1,2005,1000,13,2,80,0
867041,2,1,1,1,2006,1200,13,2,70,0
867090,1,1,1,5,1998,600,13,2,,0
867114,1,1,1,2,2004,550,13,2,,0
867201,1,1,1,1,2012,1400,13,2,70,0
867318,1,1,1,1,1987,420,13,2,80,0
867318,1,1,1,5,2006,680,13,2,,0
867344,1,1,1,1,2009,4350,13,2,80,0
867344,2,1,1,1,2010,1700,13,2,80,0
867350,1,1,1,1,2007,780,13,2,75,0
867350,1,1,1,5,2010,450,13,2,,0
867357,1,1,1,1,1997,2600,13,2,51,0
867373,1,1,1,5,2003,970,13,2,,0
867373,2,2,1,1,1994,992,13,2,80,0
867433,1,1,1,5,1995,600,13,2,,0
867498,2,1,1,1,1997,1200,13,2,70,0
867505,2,1,1,1,2003,1300,13,2,70,0
867522,1,1,1,1,1989,600,13,2,70,0
867522,1,1,1,5,1974,800,13,2,,0
867686,1,1,1,1,1993,1200,13,2,70,0
867686,2,1,1,3,1990,500,13,2,,0
867696,1,1,1,1,1999,1100,13,2,80,0
867698,1,1,1,1,1996,1150,13,2,80,0
867784,2,1,1,1,2008,1000,13,2,70,0
867784,3,1,1,1,2001,1200,13,2,70,0
867784,4,1,1,1,1970,500,13,2,80,0
867784,4,1,1,5,1987,600,13,2,,0
867801,1,1,1,5,2006,280,13,2,,0
867801,1,1,2,1,2009,1630,13,2,90,0
867925,1,1,1,1,1988,1200,13,2,90,0
867947,1,1,1,1,2002,1100,13,2,70,0
867947,2,1,1,1,2005,900,13,2,70,0
868013,1,1,1,1,1998,860,13,2,75,0
868013,2,1,1,3,1978,499,13,2,,0
868128,1,1,1,1,1989,1000,13,2,70,0
868128,2,2,1,1,2004,500,13,2,100,0
868165,2,2,1,1,1996,1090,13,2,80,0
868456,1,1,2,1,2011,1500,13,2,80,0
868474,2,1,1,1,2014,6000,4,2,80,0
868483,2,2,1,1,1998,760,13,2,60,0
868500,1,1,1,2,1999,600,13,2,,0
868583,4,1,1,4,1999,680,13,2,,0
868590,1,1,1,1,2000,210,13,2,40,0
868590,2,2,1,1,1999,1200,13,2,80,0
868692,1,1,1,1,2008,900,13,1,20,200
868697,1,1,1,1,2013,650,13,2,10,0
868697,2,1,1,1,2007,1100,13,2,10,0
871076,1,1,1,1,2000,900,13,2,80,0
871078,1,1,1,5,2009,600,13,2,,0
871085,1,1,1,1,1991,2200,13,2,70,0
871085,2,2,3,1,1994,1700,13,2,80,0
871090,1,1,1,1,1992,600,13,2,100,0
871090,2,2,1,2,1997,430,13,2,,0
871098,1,1,1,1,2002,1100,13,2,75,0
871127,1,1,1,1,2008,2000,13,2,90,0
871183,1,1,1,1,1996,1000,13,2,80,0
871183,2,1,1,2,1998,350,13,2,,0
871218,1,1,1,5,2006,600,12,2,,0
871242,1,1,2,1,1982,870,13,2,90,0
871263,1,1,1,5,2014,780,13,1,,1900
871264,1,1,1,5,2000,740,13,2,,0
871268,1,1,1,5,1995,630,13,2,,0
871273,1,1,2,1,2012,1400,13,2,70,0
871277,1,1,2,1,2002,1500,13,2,80,0
871277,2,2,2,1,2008,1400,13,2,70,0
871307,1,1,1,1,2004,750,13,2,60,0
871307,2,1,1,4,2006,285,13,2,,0
871329,1,1,1,1,1990,1200,13,2,70,0
871329,1,1,1,5,2010,600,13,2,,0
871385,1,1,1,1,2012,850,13,2,50,0
871395,2,1,1,1,1995,600,13,2,50,0
871395,3,1,1,1,2000,600,13,2,50,0
871395,4,1,1,5,1985,400,13,2,,0
871398,2,1,1,1,2000,498,13,2,50,0
871412,1,1,1,1,1997,540,14,2,40,0
871412,2,2,1,1,2000,520,14,2,40,0
871418,1,1,1,1,2013,870,13,2,70,0
871438,2,1,1,1,2013,1700,13,2,70,0
871440,1,1,1,3,1991,1000,13,2,,0
871440,2,1,1,1,2009,1390,13,2,70,0
871441,1,1,1,1,2013,1030,13,2,60,0
871441,2,2,1,1,2004,1100,13,2,50,0
871442,1,1,1,1,1989,670,13,2,40,0
871442,1,1,1,5,2008,485,13,2,,0
871442,2,1,1,4,2007,285,13,2,,0
871470,1,1,1,1,2012,2100,13,2,75,0
871517,1,1,1,1,1991,1100,13,2,80,0
871517,2,1,1,1,2005,510,13,2,50,0
871521,1,1,1,1,1987,1200,13,2,70,0
871521,2,1,1,1,1995,1200,13,2,70,0
871572,1,1,1,1,1989,1735,13,2,80,0
871610,1,1,1,4,1970,250,13,2,,0
871610,1,1,1,5,1992,360,13,2,,0
871617,1,1,1,1,2012,450,13,1,70,800
871617,2,1,1,1,2009,600,13,2,70,0
871618,1,1,1,4,2012,700,13,2,,0
871634,1,1,2,1,1995,1400,13,2,100,0
871642,1,1,1,1,2004,500,13,2,80,0
871642,1,1,1,5,2001,300,13,2,,0
871649,1,1,1,4,2006,500,13,2,,0
871650,1,1,1,1,1990,600,13,2,80,0
871650,2,1,1,1,1995,300,13,2,50,0
871650,2,1,1,3,2000,300,12,2,,0
871655,1,1,1,1,2000,700,12,2,70,0
871683,1,1,1,5,2008,700,12,2,,0
871697,1,1,1,1,1997,1000,12,2,80,0
871697,2,1,1,1,2012,950,12,2,80,0
871700,1,1,1,1,2004,950,12,1,90,500
871700,2,2,1,1,2008,550,12,2,90,0
871711,1,1,1,1,2000,550,12,2,80,0
871711,2,2,1,1,2000,550,12,2,80,0
871747,1,1,1,1,2011,489,13,2,70,0
871747,2,2,1,2,2013,187,13,2,,0
871790,2,1,1,1,2006,2500,13,2,80,0
871790,3,1,1,1,2010,2500,13,2,80,0
871807,1,1,2,5,2000,800,13,2,,0
