NUTS3,SEX,AGE,TIME,Value_UNEMP
ITD37,1,Y_GE15,2020-01-01,4.953633
ITD37,2,Y_GE15,2019-01-01,10.502864
ITD37,2,Y_GE15,2020-01-01,9.727992
ITD37,9,Y_GE15,2019-01-01,8.164925
ITD37,9,Y_GE15,2020-01-01,6.876768
ITD4,1,Y_GE15,2019-01-01,4.679958
ITD4,1,Y_GE15,2019-01-01,4.330653
ITD4,1,Y_GE15,2019-04-01,5.000503
ITD4,1,Y_GE15,2019-10-01,4.702836
ITD4,1,Y_GE15,2019-07-01,4.675652
ITD4,1,Y_GE15,2020-01-01,4.203959
ITD4,1,Y_GE15,2020-04-01,3.772423
ITD4,1,Y_GE15,2020-01-01,4.383772
ITD4,1,Y_GE15,2020-07-01,4.376555
ITD4,1,Y_GE15,2020-10-01,4.28035
ITD4,2,Y_GE15,2019-01-01,7.926385
ITD4,2,Y_GE15,2019-01-01,9.222772
ITD4,2,Y_GE15,2019-04-01,6.958389
ITD4,2,Y_GE15,2019-10-01,8.566097
ITD4,2,Y_GE15,2019-07-01,7.014173
ITD4,2,Y_GE15,2020-01-01,7.437662
ITD4,2,Y_GE15,2020-04-01,7.642942
ITD4,2,Y_GE15,2020-01-01,8.224504
ITD4,2,Y_GE15,2020-07-01,7.094561
ITD4,2,Y_GE15,2020-10-01,6.79511
ITD4,9,Y_GE15,2019-01-01,6.117857
ITD4,9,Y_GE15,2019-01-01,6.466975
ITD4,9,Y_GE15,2019-04-01,5.863004
ITD4,9,Y_GE15,2019-10-01,6.433258
ITD4,9,Y_GE15,2019-07-01,5.719657
ITD4,9,Y_GE15,2020-01-01,5.642645
ITD4,9,Y_GE15,2020-04-01,5.47335
ITD4,9,Y_GE15,2020-01-01,6.107956
ITD4,9,Y_GE15,2020-07-01,5.571445
ITD4,9,Y_GE15,2020-10-01,5.41535
ITD41,1,Y_GE15,2019-01-01,2.190346
ITD41,1,Y_GE15,2020-01-01,1.913071
ITD41,2,Y_GE15,2019-01-01,7.77815
ITD41,2,Y_GE15,2020-01-01,4.922508
ITD41,9,Y_GE15,2019-01-01,4.532874
ITD41,9,Y_GE15,2020-01-01,3.171418
ITD42,1,Y_GE15,2019-01-01,5.536598
ITD42,1,Y_GE15,2020-01-01,5.283839
ITD42,2,Y_GE15,2019-01-01,8.481494
ITD42,2,Y_GE15,2020-01-01,9.119128
ITD42,9,Y_GE15,2019-01-01,6.847619
ITD42,9,Y_GE15,2020-01-01,7.023558
ITD43,1,Y_GE15,2019-01-01,6.222865
ITD43,1,Y_GE15,2020-01-01,6.436533
ITD43,2,Y_GE15,2019-01-01,9.438883
ITD43,2,Y_GE15,2020-01-01,11.094599
ITD43,9,Y_GE15,2019-01-01,7.606024
ITD43,9,Y_GE15,2020-01-01,8.398734
ITD44,1,Y_GE15,2019-01-01,5.408649
ITD44,1,Y_GE15,2020-01-01,3.666661
ITD44,2,Y_GE15,2019-01-01,6.152406
ITD44,2,Y_GE15,2020-01-01,4.942271
ITD44,9,Y_GE15,2019-01-01,5.763637
ITD44,9,Y_GE15,2020-01-01,4.272158
ITD5,1,Y_GE15,2019-01-01,4.642107
ITD5,1,Y_GE15,2019-01-01,5.253011
ITD5,1,Y_GE15,2019-04-01,3.548079
ITD5,1,Y_GE15,2019-10-01,5.523899
ITD5,1,Y_GE15,2019-07-01,4.234481
ITD5,1,Y_GE15,2020-01-01,4.755345
ITD5,1,Y_GE15,2020-04-01,3.963604
ITD5,1,Y_GE15,2020-01-01,4.308974
ITD5,1,Y_GE15,2020-07-01,5.602185
ITD5,1,Y_GE15,2020-10-01,5.152545
ITD5,2,Y_GE15,2019-01-01,6.613564
ITD5,2,Y_GE15,2019-01-01,7.14873
ITD5,2,Y_GE15,2019-04-01,6.288051
ITD5,2,Y_GE15,2019-10-01,6.444192
ITD5,2,Y_GE15,2019-07-01,6.577817
ITD5,2,Y_GE15,2020-01-01,6.88559
ITD5,2,Y_GE15,2020-04-01,5.363137
ITD5,2,Y_GE15,2020-01-01,6.993232
ITD5,2,Y_GE15,2020-07-01,7.983212
ITD5,2,Y_GE15,2020-10-01,7.144657
ITD5,9,Y_GE15,2019-01-01,5.543042
ITD5,9,Y_GE15,2019-01-01,6.11843
ITD5,9,Y_GE15,2019-04-01,4.804425
ITD5,9,Y_GE15,2019-10-01,5.943584
ITD5,9,Y_GE15,2019-07-01,5.305069
ITD5,9,Y_GE15,2020-01-01,5.719074
ITD5,9,Y_GE15,2020-04-01,4.585196
ITD5,9,Y_GE15,2020-01-01,5.531419
ITD5,9,Y_GE15,2020-07-01,6.68251
ITD5,9,Y_GE15,2020-10-01,6.061206
ITD51,1,Y_GE15,2019-01-01,5.544089
ITD51,1,Y_GE15,2020-01-01,4.435426
ITD51,2,Y_GE15,2019-01-01,5.948141
ITD51,2,Y_GE15,2020-01-01,6.876692
ITD51,9,Y_GE15,2019-01-01,5.72104
ITD51,9,Y_GE15,2020-01-01,5.488994
ITD52,1,Y_GE15,2019-01-01,4.03592
ITD52,1,Y_GE15,2020-01-01,5.237548
ITD52,2,Y_GE15,2019-01-01,5.89444
ITD52,2,Y_GE15,2020-01-01,6.511706
ITD52,9,Y_GE15,2019-01-01,4.872965
ITD52,9,Y_GE15,2020-01-01,5.801607
ITD53,1,Y_GE15,2019-01-01,2.585736
ITD53,1,Y_GE15,2020-01-01,3.352972
ITD53,2,Y_GE15,2019-01-01,5.77483
ITD53,2,Y_GE15,2020-01-01,6.2165
ITD53,9,Y_GE15,2019-01-01,4.025543
ITD53,9,Y_GE15,2020-01-01,4.649851
ITD54,1,Y_GE15,2019-01-01,5.656575
ITD54,1,Y_GE15,2020-01-01,5.005589
ITD54,2,Y_GE15,2019-01-01,7.509672
ITD54,2,Y_GE15,2020-01-01,6.703589
ITD54,9,Y_GE15,2019-01-01,6.49569
ITD54,9,Y_GE15,2020-01-01,5.763597
ITD55,1,Y_GE15,2019-01-01,4.384792
ITD55,1,Y_GE15,2020-01-01,3.940919
ITD55,2,Y_GE15,2019-01-01,4.513563
ITD55,2,Y_GE15,2020-01-01,4.829925
ITD55,9,Y_GE15,2019-01-01,4.445054
ITD55,9,Y_GE15,2020-01-01,4.356454
ITD56,1,Y_GE15,2019-01-01,7.330262
ITD56,1,Y_GE15,2020-01-01,5.342366
ITD56,2,Y_GE15,2019-01-01,10.28712
ITD56,2,Y_GE15,2020-01-01,8.787804
ITD56,9,Y_GE15,2019-01-01,8.665243
ITD56,9,Y_GE15,2020-01-01,6.921672
ITD57,1,Y_GE15,2019-01-01,3.118679
ITD57,1,Y_GE15,2020-01-01,4.692031
ITD57,2,Y_GE15,2019-01-01,6.346152
ITD57,2,Y_GE15,2020-01-01,9.455859
ITD57,9,Y_GE15,2019-01-01,4.603783
ITD57,9,Y_GE15,2020-01-01,6.870085
ITD58,1,Y_GE15,2019-01-01,4.22468
ITD58,1,Y_GE15,2020-01-01,4.252136
ITD58,2,Y_GE15,2019-01-01,6.947745
ITD58,2,Y_GE15,2020-01-01,6.340597
ITD58,9,Y_GE15,2019-01-01,5.496877
ITD58,9,Y_GE15,2020-01-01,5.183217
ITD59,1,Y_GE15,2019-01-01,6.034463
ITD59,1,Y_GE15,2020-01-01,8.602893
ITD59,2,Y_GE15,2019-01-01,10.40708
ITD59,2,Y_GE15,2020-01-01,11.314593
ITD59,9,Y_GE15,2019-01-01,8.018726
ITD59,9,Y_GE15,2020-01-01,9.807946
ITE,1,Y_GE15,2019-01-01,7.912146
ITE,1,Y_GE15,2019-01-01,9.386823
ITE,1,Y_GE15,2019-04-01,8.372545
ITE,1,Y_GE15,2019-10-01,7.281787
ITE,1,Y_GE15,2019-07-01,6.593174
ITE,1,Y_GE15,2020-01-01,7.320587
ITE,1,Y_GE15,2020-04-01,5.311894
ITE,1,Y_GE15,2020-01-01,7.460135
ITE,1,Y_GE15,2020-07-01,8.454926
ITE,1,Y_GE15,2020-10-01,8.000781
ITE,2,Y_GE15,2019-01-01,9.567499
ITE,2,Y_GE15,2019-01-01,10.651609
ITE,2,Y_GE15,2019-04-01,9.525244
ITE,2,Y_GE15,2019-10-01,10.018524
ITE,2,Y_GE15,2019-07-01,8.076193
ITE,2,Y_GE15,2020-01-01,8.886688
ITE,2,Y_GE15,2020-04-01,6.682836
ITE,2,Y_GE15,2020-01-01,9.434611
ITE,2,Y_GE15,2020-07-01,10.101969
ITE,2,Y_GE15,2020-10-01,9.243007
ITE,9,Y_GE15,2019-01-01,8.65709
ITE,9,Y_GE15,2019-01-01,9.955281
ITE,9,Y_GE15,2019-04-01,8.892855
ITE,9,Y_GE15,2019-10-01,8.508759
ITE,9,Y_GE15,2019-07-01,7.261849
ITE,9,Y_GE15,2020-01-01,8.018409
ITE,9,Y_GE15,2020-04-01,5.920325
ITE,9,Y_GE15,2020-01-01,8.343502
ITE,9,Y_GE15,2020-07-01,9.191669
ITE,9,Y_GE15,2020-10-01,8.552013
ITE1,1,Y_GE15,2019-01-01,5.928064
ITE1,1,Y_GE15,2019-01-01,6.807758
ITE1,1,Y_GE15,2019-04-01,6.228017
ITE1,1,Y_GE15,2019-10-01,5.272729
ITE1,1,Y_GE15,2019-07-01,5.399229
ITE1,1,Y_GE15,2020-01-01,5.686639
ITE1,1,Y_GE15,2020-04-01,4.565892
ITE1,1,Y_GE15,2020-01-01,5.902813
ITE1,1,Y_GE15,2020-07-01,6.047032
ITE1,1,Y_GE15,2020-10-01,6.215745
ITE1,2,Y_GE15,2019-01-01,7.724468
ITE1,2,Y_GE15,2019-01-01,8.803978
ITE1,2,Y_GE15,2019-04-01,8.178795
ITE1,2,Y_GE15,2019-10-01,7.27557
ITE1,2,Y_GE15,2019-07-01,6.637113
ITE1,2,Y_GE15,2020-01-01,7.739795
ITE1,2,Y_GE15,2020-04-01,6.611835
ITE1,2,Y_GE15,2020-01-01,7.746631
ITE1,2,Y_GE15,2020-07-01,7.812572
ITE1,2,Y_GE15,2020-10-01,8.74334
ITE1,9,Y_GE15,2019-01-01,6.749556
ITE1,9,Y_GE15,2019-01-01,7.716215
ITE1,9,Y_GE15,2019-04-01,7.128092
ITE1,9,Y_GE15,2019-10-01,6.179488
ITE1,9,Y_GE15,2019-07-01,5.96848
ITE1,9,Y_GE15,2020-01-01,6.618514
ITE1,9,Y_GE15,2020-04-01,5.486845
ITE1,9,Y_GE15,2020-01-01,6.733526
ITE1,9,Y_GE15,2020-07-01,6.854342
ITE1,9,Y_GE15,2020-10-01,7.372094
ITE11,1,Y_GE15,2019-01-01,7.611212
ITE11,1,Y_GE15,2020-01-01,4.675638
ITE11,2,Y_GE15,2019-01-01,6.262137
ITE11,2,Y_GE15,2020-01-01,11.065646
ITE11,9,Y_GE15,2019-01-01,7.021299
ITE11,9,Y_GE15,2020-01-01,7.561396
ITE12,1,Y_GE15,2019-01-01,7.36764
ITE12,1,Y_GE15,2020-01-01,7.775383
ITE12,2,Y_GE15,2019-01-01,8.490144
ITE12,2,Y_GE15,2020-01-01,6.272316
ITE12,9,Y_GE15,2019-01-01,7.863902
ITE12,9,Y_GE15,2020-01-01,7.116693
ITE13,1,Y_GE15,2019-01-01,6.754925
ITE13,1,Y_GE15,2020-01-01,6.74681
ITE13,2,Y_GE15,2019-01-01,10.629942
ITE13,2,Y_GE15,2020-01-01,9.616069
ITE13,9,Y_GE15,2019-01-01,8.4667
ITE13,9,Y_GE15,2020-01-01,8.006059
ITE14,1,Y_GE15,2019-01-01,4.628044
ITE14,1,Y_GE15,2020-01-01,5.634455
ITE14,2,Y_GE15,2019-01-01,7.878052
ITE14,2,Y_GE15,2020-01-01,6.434356
ITE14,9,Y_GE15,2019-01-01,6.180653
ITE14,9,Y_GE15,2020-01-01,6.003616
ITE15,1,Y_GE15,2019-01-01,6.479132
ITE15,1,Y_GE15,2020-01-01,4.132924
ITE15,2,Y_GE15,2019-01-01,5.877924
ITE15,2,Y_GE15,2020-01-01,8.640751
ITE15,9,Y_GE15,2019-01-01,6.206874
ITE15,9,Y_GE15,2020-01-01,6.177312
ITE16,1,Y_GE15,2019-01-01,4.58623
ITE16,1,Y_GE15,2020-01-01,4.848469
IT,1,Y15-24,2019-01-01,27.751102
IT,1,Y15-24,2019-01-01,31.440041
IT,1,Y15-24,2019-04-01,26.631848
IT,1,Y15-24,2019-10-01,27.085505
IT,1,Y15-24,2019-07-01,25.944576
IT,1,Y15-24,2020-01-01,27.91859
IT,1,Y15-24,2020-04-01,22.511612
IT,1,Y15-24,2020-01-01,28.151254
IT,1,Y15-24,2020-07-01,29.54584
IT,1,Y15-24,2020-10-01,30.835667
IT,2,Y15-24,2019-01-01,31.215834
IT,2,Y15-24,2019-01-01,35.544591
IT,2,Y15-24,2019-04-01,31.005981
IT,2,Y15-24,2019-10-01,32.659929
IT,2,Y15-24,2019-07-01,25.263783
IT,2,Y15-24,2020-01-01,31.781123
IT,2,Y15-24,2020-04-01,28.483407
IT,2,Y15-24,2020-01-01,33.365356
IT,2,Y15-24,2020-07-01,33.138156
IT,2,Y15-24,2020-10-01,31.404927
IT,9,Y15-24,2019-01-01,29.15587
IT,9,Y15-24,2019-01-01,33.153404
IT,9,Y15-24,2019-04-01,28.396071
IT,9,Y15-24,2019-10-01,29.374911
IT,9,Y15-24,2019-07-01,25.678942
IT,9,Y15-24,2020-01-01,29.380892
IT,9,Y15-24,2020-04-01,24.714195
IT,9,Y15-24,2020-01-01,30.233665
IT,9,Y15-24,2020-07-01,30.932025
IT,9,Y15-24,2020-10-01,31.039146
ITCD,1,Y15-24,2019-01-01,17.091179
ITCD,1,Y15-24,2019-01-01,18.625456
ITCD,1,Y15-24,2019-04-01,14.711405
ITCD,1,Y15-24,2019-10-01,18.326577
ITCD,1,Y15-24,2019-07-01,16.742157
ITCD,1,Y15-24,2020-01-01,17.742368
ITCD,1,Y15-24,2020-04-01,12.751452
ITCD,1,Y15-24,2020-01-01,15.633079
ITCD,1,Y15-24,2020-07-01,21.167845
ITCD,1,Y15-24,2020-10-01,20.991636
ITCD,2,Y15-24,2019-01-01,22.531349
ITCD,2,Y15-24,2019-01-01,23.596957
ITCD,2,Y15-24,2019-04-01,21.256953
ITCD,2,Y15-24,2019-10-01,25.622958
ITCD,2,Y15-24,2019-07-01,19.360068
ITCD,2,Y15-24,2020-01-01,25.305368
ITCD,2,Y15-24,2020-04-01,22.969555
ITCD,2,Y15-24,2020-01-01,24.389121
ITCD,2,Y15-24,2020-07-01,26.908232
ITCD,2,Y15-24,2020-10-01,26.719308
ITCD,9,Y15-24,2019-01-01,19.392616
ITCD,9,Y15-24,2019-01-01,20.710738
ITCD,9,Y15-24,2019-04-01,17.472594
ITCD,9,Y15-24,2019-10-01,21.534342
ITCD,9,Y15-24,2019-07-01,17.817194
ITCD,9,Y15-24,2020-01-01,20.796371
ITCD,9,Y15-24,2020-04-01,16.695648
ITCD,9,Y15-24,2020-01-01,19.3593
ITCD,9,Y15-24,2020-07-01,23.451424
ITCD,9,Y15-24,2020-10-01,23.306941
ITC,1,Y15-24,2019-01-01,18.304988
ITC,1,Y15-24,2019-01-01,21.466607
ITC,1,Y15-24,2019-04-01,15.250324
ITC,1,Y15-24,2019-10-01,19.204592
ITC,1,Y15-24,2019-07-01,17.283473
ITC,1,Y15-24,2020-01-01,19.671491
ITC,1,Y15-24,2020-04-01,13.743717
ITC,1,Y15-24,2020-01-01,19.499626
ITC,1,Y15-24,2020-07-01,22.397201
ITC,1,Y15-24,2020-10-01,22.583443
ITC,2,Y15-24,2019-01-01,24.569275
ITC,2,Y15-24,2019-01-01,26.273558
ITC,2,Y15-24,2019-04-01,22.408424
ITC,2,Y15-24,2019-10-01,27.53402
ITC,2,Y15-24,2019-07-01,21.878411
ITC,2,Y15-24,2020-01-01,24.335233
ITC,2,Y15-24,2020-04-01,20.120573
ITC,2,Y15-24,2020-01-01,22.495236
ITC,2,Y15-24,2020-07-01,29.382042
ITC,2,Y15-24,2020-10-01,25.020033
ITC,9,Y15-24,2019-01-01,20.922825
ITC,9,Y15-24,2019-01-01,23.453544
ITC,9,Y15-24,2019-04-01,18.34012
ITC,9,Y15-24,2019-10-01,22.812171
ITC,9,Y15-24,2019-07-01,19.088287
ITC,9,Y15-24,2020-01-01,21.591684
ITC,9,Y15-24,2020-04-01,16.320073
ITC,9,Y15-24,2020-01-01,20.788257
ITC,9,Y15-24,2020-07-01,25.217182
ITC,9,Y15-24,2020-10-01,23.577442
ITC1,1,Y15-24,2019-01-01,21.528656
ITC1,1,Y15-24,2020-01-01,22.410746
ITC1,2,Y15-24,2019-01-01,33.4544
ITC1,2,Y15-24,2020-01-01,27.983812
ITC1,9,Y15-24,2019-01-01,26.837958
ITC1,9,Y15-24,2020-01-01,24.60492
ITC11,1,Y15-24,2019-01-01,23.285574
ITC11,1,Y15-24,2020-01-01,28.753684
ITC11,2,Y15-24,2019-01-01,34.264107
ITC11,2,Y15-24,2020-01-01,32.659968
ITC11,9,Y15-24,2019-01-01,28.782859
ITC11,9,Y15-24,2020-01-01,30.348904
ITC12,1,Y15-24,2019-01-01,18.80597
ITC12,1,Y15-24,2020-01-01,9.318847
ITC12,2,Y15-24,2019-01-01,32.545272
ITC12,2,Y15-24,2020-01-01,27.527406
ITC12,9,Y15-24,2019-01-01,24.657241
ITC12,9,Y15-24,2020-01-01,16.732771
ITC13,1,Y15-24,2019-01-01,26.435304
ITC13,1,Y15-24,2020-01-01,11.551724
ITC13,2,Y15-24,2019-01-01,27.881041
ITC13,2,Y15-24,2020-01-01,5.690537
ITC13,9,Y15-24,2019-01-01,27.128845
ITC13,9,Y15-24,2020-01-01,9.191555
ITC14,1,Y15-24,2019-01-01,21.684211
ITC14,1,Y15-24,2020-01-01,19.313525
ITC14,2,Y15-24,2019-01-01,30.309989
ITC14,2,Y15-24,2020-01-01,23.847019
ITC14,9,Y15-24,2019-01-01,25.333981
ITC14,9,Y15-24,2020-01-01,21.50134
ITC15,1,Y15-24,2019-01-01,27.15785
ITC15,1,Y15-24,2020-01-01,15.647846
ITC15,2,Y15-24,2019-01-01,54.983467
ITC15,2,Y15-24,2020-01-01,62.968939
ITC15,9,Y15-24,2019-01-01,35.843773
ITC15,9,Y15-24,2020-01-01,28.813559
ITC16,1,Y15-24,2019-01-01,12.895415
ITC16,1,Y15-24,2020-01-01,15.435933
ITC16,2,Y15-24,2019-01-01,22.986168
ITC16,2,Y15-24,2020-01-01,8.976723
ITC16,9,Y15-24,2019-01-01,16.588194
ITC16,9,Y15-24,2020-01-01,12.859708
ITC17,1,Y15-24,2019-01-01,15.411077
ITC17,1,Y15-24,2020-01-01,24.827396
ITC17,2,Y15-24,2019-01-01,37.418514
ITC17,2,Y15-24,2020-01-01,33.39984
ITC17,9,Y15-24,2019-01-01,25.134409
ITC17,9,Y15-24,2020-01-01,28.333605
ITC18,1,Y15-24,2019-01-01,28.327127
ITC18,1,Y15-24,2020-01-01,23.981296
ITC18,2,Y15-24,2019-01-01,37.380904
ITC18,2,Y15-24,2020-01-01,32.030007
ITC18,9,Y15-24,2019-01-01,32.000985
ITC18,9,Y15-24,2020-01-01,26.952205
ITC2,1,Y15-24,2019-01-01,21.462488
ITC2,1,Y15-24,2020-01-01,24.959481
ITC2,2,Y15-24,2019-01-01,22.796353
ITC2,2,Y15-24,2020-01-01,23.27044
ITC2,9,Y15-24,2019-01-01,21.981877
ITC2,9,Y15-24,2020-01-01,24.325236
ITC20,1,Y15-24,2019-01-01,21.462488
ITC20,1,Y15-24,2020-01-01,24.959481
ITC20,2,Y15-24,2019-01-01,22.796353
ITC20,2,Y15-24,2020-01-01,23.27044
ITC20,9,Y15-24,2019-01-01,21.981877
ITC20,9,Y15-24,2020-01-01,24.325236
ITC3,1,Y15-24,2019-01-01,23.85702
ITC3,1,Y15-24,2020-01-01,31.99457
ITC3,2,Y15-24,2019-01-01,23.096058
ITC3,2,Y15-24,2020-01-01,29.3644
ITC3,9,Y15-24,2019-01-01,23.582759
ITC3,9,Y15-24,2020-01-01,30.948487
ITC31,1,Y15-24,2019-01-01,23.379555
ITC31,1,Y15-24,2020-01-01,39.537126
ITC31,2,Y15-24,2019-01-01,15.669856
ITC31,2,Y15-24,2020-01-01,35.36379
ITC31,9,Y15-24,2019-01-01,20.657867
ITC31,9,Y15-24,2020-01-01,38.022113
ITC32,1,Y15-24,2019-01-01,9.231309
ITC32,1,Y15-24,2020-01-01,28.338536
ITC32,2,Y15-24,2019-01-01,18.232044
ITC32,2,Y15-24,2020-01-01,26.175041
ITC32,9,Y15-24,2019-01-01,13.766098
ITC32,9,Y15-24,2020-01-01,27.340684
ITC33,1,Y15-24,2019-01-01,24.82018
ITC33,1,Y15-24,2020-01-01,26.533811
ITC33,2,Y15-24,2019-01-01,30.623608
ITC33,2,Y15-24,2020-01-01,27.86784
ITC33,9,Y15-24,2019-01-01,26.634635
ITC33,9,Y15-24,2020-01-01,27.101045
ITC34,1,Y15-24,2019-01-01,36.206897
ITC34,1,Y15-24,2020-01-01,43.532207
ITC34,2,Y15-24,2019-01-01,17.862267
ITC34,2,Y15-24,2020-01-01,36.087799
ITC34,9,Y15-24,2019-01-01,30.024272
ITC34,9,Y15-24,2020-01-01,41.37931
ITC4,1,Y15-24,2019-01-01,16.424124
ITC4,1,Y15-24,2020-01-01,16.935315
ITC4,2,Y15-24,2019-01-01,20.897215
ITC4,2,Y15-24,2020-01-01,22.374915
ITC4,9,Y15-24,2019-01-01,18.272569
ITC4,9,Y15-24,2020-01-01,19.226988
ITC41,1,Y15-24,2019-01-01,20.013579
ITC41,1,Y15-24,2020-01-01,31.379004
ITC41,2,Y15-24,2019-01-01,25.777499
ITC41,2,Y15-24,2020-01-01,30.006944
ITC41,9,Y15-24,2019-01-01,22.431912
ITC41,9,Y15-24,2020-01-01,30.730266
ITC42,1,Y15-24,2019-01-01,12.840224
ITC42,1,Y15-24,2020-01-01,13.811189
ITC42,2,Y15-24,2019-01-01,29.590513
ITC42,2,Y15-24,2020-01-01,18.446069
ITC42,9,Y15-24,2019-01-01,18.85235
ITC42,9,Y15-24,2020-01-01,15.867996
ITC43,1,Y15-24,2019-01-01,14.205494
ITC43,1,Y15-24,2020-01-01,14.152519
ITC43,2,Y15-24,2019-01-01,28.287777
ITC43,2,Y15-24,2020-01-01,18.696296
ITC43,9,Y15-24,2019-01-01,19.432502
ITC43,9,Y15-24,2020-01-01,15.604583
ITC44,1,Y15-24,2019-01-01,16.795666
ITC44,1,Y15-24,2020-01-01,9.353818
ITC44,2,Y15-24,2019-01-01,13.572102
ITC44,2,Y15-24,2020-01-01,17.135325
ITC44,9,Y15-24,2019-01-01,15.342116
ITC44,9,Y15-24,2020-01-01,12.742347
ITC45,1,Y15-24,2019-01-01,17.086395
ITC45,1,Y15-24,2020-01-01,18.942612
ITC45,2,Y15-24,2019-01-01,19.506128
ITC45,2,Y15-24,2020-01-01,25.647492
ITC45,9,Y15-24,2019-01-01,18.114336
ITC45,9,Y15-24,2020-01-01,21.977697
ITC46,1,Y15-24,2019-01-01,12.805523
ITC46,1,Y15-24,2020-01-01,9.706033
ITC46,2,Y15-24,2019-01-01,14.299555
ITC46,2,Y15-24,2020-01-01,16.013574
ITC46,9,Y15-24,2019-01-01,13.509321
ITC46,9,Y15-24,2020-01-01,12.673172
ITC47,1,Y15-24,2019-01-01,11.145912
ITC47,1,Y15-24,2020-01-01,9.100732
ITC47,2,Y15-24,2019-01-01,17.30378
ITC47,2,Y15-24,2020-01-01,19.74905
ITC47,9,Y15-24,2019-01-01,13.623937
ITC47,9,Y15-24,2020-01-01,12.422874
ITC48,1,Y15-24,2019-01-01,16.155549
ITC48,1,Y15-24,2020-01-01,16.782321
ITC48,2,Y15-24,2019-01-01,22.636572
ITC48,2,Y15-24,2020-01-01,18.980354
ITC48,9,Y15-24,2019-01-01,18.689912
ITC48,9,Y15-24,2020-01-01,17.65312
ITC49,1,Y15-24,2019-01-01,21.430235
ITC49,1,Y15-24,2020-01-01,26.505614
ITC49,2,Y15-24,2019-01-01,21.808318
ITC49,2,Y15-24,2020-01-01,13.66167
ITC49,9,Y15-24,2019-01-01,21.564182
ITC49,9,Y15-24,2020-01-01,20.819113
ITC4A,1,Y15-24,2019-01-01,16.794915
ITC4A,1,Y15-24,2020-01-01,15.908307
ITC4A,2,Y15-24,2019-01-01,27.135782
ITC4A,2,Y15-24,2020-01-01,32.117264
ITC4A,9,Y15-24,2019-01-01,21.424612
ITC4A,9,Y15-24,2020-01-01,21.528404
ITC4B,1,Y15-24,2019-01-01,15.605509
ITC4B,1,Y15-24,2020-01-01,19.093079
ITC4B,2,Y15-24,2019-01-01,15.625657
ITC4B,2,Y15-24,2020-01-01,17.229793
ITC4B,9,Y15-24,2019-01-01,15.613204
ITC4B,9,Y15-24,2020-01-01,18.343595
ITD,1,Y15-24,2019-01-01,15.527312
ITD,1,Y15-24,2019-01-01,14.668402
ITD,1,Y15-24,2019-04-01,14.029057
ITD,1,Y15-24,2019-10-01,17.272755
ITD,1,Y15-24,2019-07-01,16.036771
ITD,1,Y15-24,2020-01-01,15.399654
ITD,1,Y15-24,2020-04-01,11.580245
ITD,1,Y15-24,2020-01-01,10.720986
ITD,1,Y15-24,2020-07-01,19.694112
ITD,1,Y15-24,2020-10-01,19.066063
ITD,2,Y15-24,2019-01-01,20.02866
ITD,2,Y15-24,2019-01-01,20.082626
ITD,2,Y15-24,2019-04-01,19.654335
ITD,2,Y15-24,2019-10-01,23.457965
ITD,2,Y15-24,2019-07-01,16.57318
ITD,2,Y15-24,2020-01-01,26.574307
ITD,2,Y15-24,2020-04-01,26.964405
ITD,2,Y15-24,2020-01-01,26.901628
ITD,2,Y15-24,2020-07-01,23.774761
ITD,2,Y15-24,2020-10-01,28.845481
ITD,9,Y15-24,2019-01-01,17.46059
ITD,9,Y15-24,2019-01-01,16.984276
ITD,9,Y15-24,2019-04-01,16.329392
ITD,9,Y15-24,2019-10-01,20.038962
ITD,9,Y15-24,2019-07-01,16.268692
ITD,9,Y15-24,2020-01-01,19.801311
ITD,9,Y15-24,2020-04-01,17.169543
ITD,9,Y15-24,2020-01-01,17.510225
ITD,9,Y15-24,2020-07-01,21.287654
ITD,9,Y15-24,2020-10-01,22.975242
ITDA,1,Y15-24,2019-01-01,8.732756
ITDA,1,Y15-24,2020-01-01,9.591761
ITDA,2,Y15-24,2019-01-01,11.254613
ITDA,2,Y15-24,2020-01-01,13.793316
ITDA,9,Y15-24,2019-01-01,9.808447
ITDA,9,Y15-24,2020-01-01,11.280427
ITD1,1,Y15-24,2019-01-01,7.76459
ITD1,1,Y15-24,2020-01-01,7.993977
ITD1,2,Y15-24,2019-01-01,9.279528
ITD1,2,Y15-24,2020-01-01,11.333333
ITD1,9,Y15-24,2019-01-01,8.405985
ITD1,9,Y15-24,2020-01-01,9.266867
ITD2,1,Y15-24,2019-01-01,10.115173
ITD2,1,Y15-24,2020-01-01,12.032197
ITD2,2,Y15-24,2019-01-01,14.065041
ITD2,2,Y15-24,2020-01-01,16.848351
ITD2,9,Y15-24,2019-01-01,11.794517
ITD2,9,Y15-24,2020-01-01,14.108131
ITD3,1,Y15-24,2019-01-01,15.07567
ITD3,1,Y15-24,2020-01-01,16.685756
ITD3,2,Y15-24,2019-01-01,22.279881
ITD3,2,Y15-24,2020-01-01,29.908206
ITD3,9,Y15-24,2019-01-01,18.248602
ITD3,9,Y15-24,2020-01-01,21.928747
ITD31,1,Y15-24,2019-01-01,16.485059
ITD31,1,Y15-24,2020-01-01,15.152297
ITD31,2,Y15-24,2019-01-01,14.102088
ITD31,2,Y15-24,2020-01-01,30.944882
ITD31,9,Y15-24,2019-01-01,15.352945
ITD31,9,Y15-24,2020-01-01,21.407133
ITD32,1,Y15-24,2019-01-01,5.945033
ITD32,1,Y15-24,2020-01-01,15.592559
