NUTS3,SEX,AGE,TIME,VALUE EMP
ITC45,2,Y55-64,2019,57.000753
ITC45,2,Y55-64,2020,58.913872
ITC46,1,Y55-64,2019,68.835773
ITC46,1,Y55-64,2020,64.177474
ITC46,2,Y55-64,2019,37.213336
ITC46,2,Y55-64,2020,40.196538
ITC47,1,Y55-64,2019,71.328934
ITC47,1,Y55-64,2020,66.982805
ITC47,2,Y55-64,2019,39.91013
ITC47,2,Y55-64,2020,38.39399
ITC48,1,Y55-64,2019,59.012027
ITC48,1,Y55-64,2020,63.384173
ITC48,2,Y55-64,2019,47.120214
ITC48,2,Y55-64,2020,47.842256
ITC49,1,Y55-64,2019,66.085232
ITC49,1,Y55-64,2020,63.900494
ITC49,2,Y55-64,2019,40.060638
ITC49,2,Y55-64,2020,49.778808
ITC4A,1,Y55-64,2019,64.987385
ITC4A,1,Y55-64,2020,56.47539
ITC4A,2,Y55-64,2019,41.531357
ITC4A,2,Y55-64,2020,36.398973
ITC4B,1,Y55-64,2019,62.808709
ITC4B,1,Y55-64,2020,63.414025
ITC4B,2,Y55-64,2019,51.288259
ITC4B,2,Y55-64,2020,51.455087
ITD1,1,Y55-64,2019,71.541408
ITD1,1,Y55-64,2020,70.490268
ITD1,2,Y55-64,2019,60.204201
ITD1,2,Y55-64,2020,60.181685
ITD2,1,Y55-64,2019,66.166525
ITD2,1,Y55-64,2020,63.093123
ITD2,2,Y55-64,2019,52.635941
ITD2,2,Y55-64,2020,52.656266
ITD3,1,Y55-64,2019,68.648339
ITD3,1,Y55-64,2020,67.811772
ITD3,2,Y55-64,2019,47.981456
ITD3,2,Y55-64,2020,45.426521
ITD31,1,Y55-64,2019,71.638188
ITD31,1,Y55-64,2020,74.388121
ITD31,2,Y55-64,2019,52.88035
ITD31,2,Y55-64,2020,52.096309
ITD32,1,Y55-64,2019,69.231171
ITD32,1,Y55-64,2020,67.188936
ITD32,2,Y55-64,2019,40.371237
ITD32,2,Y55-64,2020,36.065312
ITD33,1,Y55-64,2019,62.097121
ITD33,1,Y55-64,2020,63.730383
ITD33,2,Y55-64,2019,51.794546
ITD33,2,Y55-64,2020,50.486825
ITD34,1,Y55-64,2019,63.885
ITD34,1,Y55-64,2020,62.749484
ITD34,2,Y55-64,2019,47.687995
ITD34,2,Y55-64,2020,44.122575
ITD35,1,Y55-64,2019,74.095729
ITD35,1,Y55-64,2020,72.415865
ITD35,2,Y55-64,2019,53.784001
ITD35,2,Y55-64,2020,45.642622
ITD36,1,Y55-64,2019,67.748546
ITD36,1,Y55-64,2020,64.288517
ITD36,2,Y55-64,2019,45.868017
ITD36,2,Y55-64,2020,47.385173
ITD37,1,Y55-64,2019,62.830271
ITD37,1,Y55-64,2020,65.978165
ITD37,2,Y55-64,2019,41.471554
ITD37,2,Y55-64,2020,45.622514
ITD4,1,Y55-64,2019,65.058892
ITD4,1,Y55-64,2020,66.363237
ITD4,2,Y55-64,2019,51.254303
ITD4,2,Y55-64,2020,52.263917
ITD41,1,Y55-64,2019,72.813102
ITD41,1,Y55-64,2020,69.107617
ITD41,2,Y55-64,2019,49.433877
ITD41,2,Y55-64,2020,51.58225
ITD42,1,Y55-64,2019,65.300326
ITD42,1,Y55-64,2020,65.661376
ITD42,2,Y55-64,2019,48.695696
ITD42,2,Y55-64,2020,49.457659
ITD43,1,Y55-64,2019,60.843248
ITD43,1,Y55-64,2020,66.599496
ITD43,2,Y55-64,2019,44.336146
ITD43,2,Y55-64,2020,54.757748
ITD44,1,Y55-64,2019,56.55082
ITD44,1,Y55-64,2020,64.305697
ITD44,2,Y55-64,2019,62.719677
ITD44,2,Y55-64,2020,59.016795
ITD5,1,Y55-64,2019,69.467009
ITD5,1,Y55-64,2020,68.285557
ITD5,2,Y55-64,2019,56.052949
ITD5,2,Y55-64,2020,56.423322
ITD51,1,Y55-64,2019,72.698225
ITD51,1,Y55-64,2020,71.47487
ITD51,2,Y55-64,2019,55.756798
ITD51,2,Y55-64,2020,53.059769
ITD52,1,Y55-64,2019,72.265924
ITD52,1,Y55-64,2020,67.630461
ITD52,2,Y55-64,2019,52.027424
ITD52,2,Y55-64,2020,58.30774
ITD53,1,Y55-64,2019,67.879305
ITD53,1,Y55-64,2020,65.638997
ITD53,2,Y55-64,2019,55.8453
ITD53,2,Y55-64,2020,55.170005
ITD54,1,Y55-64,2019,69.478886
ITD54,1,Y55-64,2020,68.524158
ITD54,2,Y55-64,2019,56.010502
ITD54,2,Y55-64,2020,60.290543
ITD55,1,Y55-64,2019,68.03352
ITD55,1,Y55-64,2020,71.735568
ITD55,2,Y55-64,2019,60.172643
ITD55,2,Y55-64,2020,58.66975
ITD56,1,Y55-64,2019,66.892873
ITD56,1,Y55-64,2020,59.887491
ITD56,2,Y55-64,2019,50.700758
ITD56,2,Y55-64,2020,51.916738
ITD57,1,Y55-64,2019,68.917355
ITD57,1,Y55-64,2020,68.402867
ITD57,2,Y55-64,2019,55.445408
ITD57,2,Y55-64,2020,53.66301
ITD58,1,Y55-64,2019,66.757442
ITD58,1,Y55-64,2020,68.625018
ITD58,2,Y55-64,2019,63.10791
ITD58,2,Y55-64,2020,58.326256
ITD59,1,Y55-64,2019,75.924733
ITD59,1,Y55-64,2020,67.319042
ITD59,2,Y55-64,2019,49.568749
ITD59,2,Y55-64,2020,50.821775
ITE1,1,Y55-64,2019,66.366885
ITE1,1,Y55-64,2020,68.170626
ITE1,2,Y55-64,2019,55.120512
ITE1,2,Y55-64,2020,56.046598
ITE11,1,Y55-64,2019,59.41489
ITE11,1,Y55-64,2020,65.454972
ITE11,2,Y55-64,2019,54.170386
ITE11,2,Y55-64,2020,62.745377
ITE12,1,Y55-64,2019,59.437018
ITE12,1,Y55-64,2020,63.144194
ITE12,2,Y55-64,2019,47.569375
ITE12,2,Y55-64,2020,56.452208
ITE13,1,Y55-64,2019,66.024933
ITE13,1,Y55-64,2020,62.428069
ITE13,2,Y55-64,2019,51.896354
ITE13,2,Y55-64,2020,45.974654
ITE14,1,Y55-64,2019,74.211766
ITE14,1,Y55-64,2020,77.077589
ITE14,2,Y55-64,2019,61.167902
ITE14,2,Y55-64,2020,61.713247
ITE15,1,Y55-64,2019,64.910407
ITE15,1,Y55-64,2020,64.144239
ITE15,2,Y55-64,2019,40.415397
ITE15,2,Y55-64,2020,44.176861
ITE16,1,Y55-64,2019,62.786531
ITE16,1,Y55-64,2020,62.485417
ITE16,2,Y55-64,2019,51.320057
ITE16,2,Y55-64,2020,52.425579
ITE17,1,Y55-64,2019,64.23233
ITE17,1,Y55-64,2020,69.241039
ITE17,2,Y55-64,2019,63.676401
ITE17,2,Y55-64,2020,56.860035
ITE18,1,Y55-64,2019,59.491174
ITE18,1,Y55-64,2020,58.881008
ITE18,2,Y55-64,2019,47.763967
ITE18,2,Y55-64,2020,52.10067
ITE19,1,Y55-64,2019,72.604028
ITE19,1,Y55-64,2020,72.736407
ITE19,2,Y55-64,2019,63.018638
ITE19,2,Y55-64,2020,61.680008
ITE1A,1,Y55-64,2019,63.933886
ITE1A,1,Y55-64,2020,66.053551
ITE1A,2,Y55-64,2019,55.64882
ITE1A,2,Y55-64,2020,52.843733
ITE2,1,Y55-64,2019,64.327395
ITE2,1,Y55-64,2020,68.49834
ITE2,2,Y55-64,2019,55.178017
ITE2,2,Y55-64,2020,53.197755
ITE21,1,Y55-64,2019,65.697054
ITE21,1,Y55-64,2020,71.006063
ITE21,2,Y55-64,2019,56.437584
ITE21,2,Y55-64,2020,55.456083
ITE22,1,Y55-64,2019,60.387054
ITE22,1,Y55-64,2020,61.114784
ITE22,2,Y55-64,2019,51.996663
ITE22,2,Y55-64,2020,47.634305
ITE3,1,Y55-64,2019,68.388844
ITE3,1,Y55-64,2020,66.868922
ITE3,2,Y55-64,2019,50.544874
ITE3,2,Y55-64,2020,47.567941
ITE31,1,Y55-64,2019,69.996937
ITE31,1,Y55-64,2020,67.395652
ITE31,2,Y55-64,2019,51.66074
ITE31,2,Y55-64,2020,48.762326
ITE32,1,Y55-64,2019,64.282979
ITE32,1,Y55-64,2020,60.842907
ITE32,2,Y55-64,2019,55.325604
ITE32,2,Y55-64,2020,53.518238
ITE33,1,Y55-64,2019,72.425426
ITE33,1,Y55-64,2020,69.741046
ITE33,2,Y55-64,2019,47.303436
ITE33,2,Y55-64,2020,41.990197
ITE34,1,Y55-64,2019,67.925655
ITE34,1,Y55-64,2020,72.572025
ITE34,2,Y55-64,2019,41.608366
ITE34,2,Y55-64,2020,40.912402
ITE4,1,Y55-64,2019,68.158512
ITE4,1,Y55-64,2020,68.057456
ITE4,2,Y55-64,2019,51.357912
ITE4,2,Y55-64,2020,51.817225
ITE41,1,Y55-64,2019,57.721956
ITE41,1,Y55-64,2020,56.264968
ITE41,2,Y55-64,2019,44.065779
ITE41,2,Y55-64,2020,40.828901
ITE42,1,Y55-64,2019,62.177782
ITE42,1,Y55-64,2020,60.404165
ITE42,2,Y55-64,2019,45.153309
ITE42,2,Y55-64,2020,49.393226
ITE43,1,Y55-64,2019,71.505182
ITE43,1,Y55-64,2020,71.123574
ITE43,2,Y55-64,2019,54.786147
ITE43,2,Y55-64,2020,56.484445
ITE44,1,Y55-64,2019,61.471413
ITE44,1,Y55-64,2020,62.829691
ITE44,2,Y55-64,2019,44.953443
ITE44,2,Y55-64,2020,38.17646
ITC1,1,Y15-64,2019,72.822638
ITC1,1,Y15-64,2020,71.354174
ITC1,2,Y15-64,2019,59.233756
ITC1,2,Y15-64,2020,57.756073
ITC11,1,Y15-64,2019,71.225935
ITC11,1,Y15-64,2020,69.840538
ITC11,2,Y15-64,2019,59.619073
ITC11,2,Y15-64,2020,57.246177
ITC12,1,Y15-64,2019,73.334223
ITC12,1,Y15-64,2020,69.678753
ITC12,2,Y15-64,2019,57.00512
ITC12,2,Y15-64,2020,56.658605
ITC13,1,Y15-64,2019,70.322556
ITC13,1,Y15-64,2020,70.104691
ITC13,2,Y15-64,2019,60.939069
ITC13,2,Y15-64,2020,62.346307
ITC14,1,Y15-64,2019,71.387013
ITC14,1,Y15-64,2020,70.806181
ITC14,2,Y15-64,2019,55.705458
ITC14,2,Y15-64,2020,56.966336
ITC15,1,Y15-64,2019,73.436818
ITC15,1,Y15-64,2020,71.873629
ITC15,2,Y15-64,2019,59.780237
ITC15,2,Y15-64,2020,58.692663
ITC16,1,Y15-64,2019,77.332776
ITC16,1,Y15-64,2020,76.808866
ITC16,2,Y15-64,2019,61.377602
ITC16,2,Y15-64,2020,60.529066
ITC17,1,Y15-64,2019,77.360549
ITC17,1,Y15-64,2020,74.633133
ITC17,2,Y15-64,2019,58.168252
ITC17,2,Y15-64,2020,58.890452
ITC18,1,Y15-64,2019,73.434058
ITC18,1,Y15-64,2020,70.927109
ITC18,2,Y15-64,2019,55.658483
ITC18,2,Y15-64,2020,54.057024
ITC2,1,Y15-64,2019,72.663301
ITC2,1,Y15-64,2020,71.071949
ITC2,2,Y15-64,2019,64.108685
ITC2,2,Y15-64,2020,63.432284
ITC20,1,Y15-64,2019,72.663301
ITC20,1,Y15-64,2020,71.071949
ITC20,2,Y15-64,2019,64.108685
ITC20,2,Y15-64,2020,63.432284
ITC3,1,Y15-64,2019,70.417919
ITC3,1,Y15-64,2020,69.281985
ITC3,2,Y15-64,2019,56.190991
ITC3,2,Y15-64,2020,56.17863
ITC31,1,Y15-64,2019,67.63638
ITC31,1,Y15-64,2020,65.515274
ITC31,2,Y15-64,2019,51.381981
ITC31,2,Y15-64,2020,52.386532
ITC32,1,Y15-64,2019,71.585467
ITC32,1,Y15-64,2020,69.00409
ITC32,2,Y15-64,2019,56.761775
ITC32,2,Y15-64,2020,56.480407
ITC33,1,Y15-64,2019,70.419691
ITC33,1,Y15-64,2020,69.546282
ITC33,2,Y15-64,2019,57.145053
ITC33,2,Y15-64,2020,57.627206
ITC34,1,Y15-64,2019,71.679251
ITC34,1,Y15-64,2020,72.306329
ITC34,2,Y15-64,2019,56.537869
ITC34,2,Y15-64,2020,54.021643
ITC4,1,Y15-64,2019,76.220149
ITC4,1,Y15-64,2020,74.318074
ITC4,2,Y15-64,2019,60.392691
ITC4,2,Y15-64,2020,59.310161
ITC41,1,Y15-64,2019,73.78171
ITC41,1,Y15-64,2020,73.984326
ITC41,2,Y15-64,2019,59.560068
ITC41,2,Y15-64,2020,56.996429
ITC42,1,Y15-64,2019,75.85685
ITC42,1,Y15-64,2020,73.546018
ITC42,2,Y15-64,2019,58.301066
ITC42,2,Y15-64,2020,57.734229
ITC43,1,Y15-64,2019,76.832362
ITC43,1,Y15-64,2020,76.917696
ITC43,2,Y15-64,2019,60.73503
ITC43,2,Y15-64,2020,60.661343
ITC44,1,Y15-64,2019,74.748528
ITC44,1,Y15-64,2020,72.845585
ITC44,2,Y15-64,2019,59.062363
ITC44,2,Y15-64,2020,56.816775
ITC45,1,Y15-64,2019,75.802237
ITC45,1,Y15-64,2020,73.168326
ITC45,2,Y15-64,2019,65.441491
ITC45,2,Y15-64,2020,64.211779
ITC46,1,Y15-64,2019,78.578291
ITC46,1,Y15-64,2020,76.061941
ITC46,2,Y15-64,2019,53.660709
ITC46,2,Y15-64,2020,54.774798
ITC47,1,Y15-64,2019,78.040636
ITC47,1,Y15-64,2020,77.65395
ITC47,2,Y15-64,2019,56.386716
ITC47,2,Y15-64,2020,54.089031
ITC48,1,Y15-64,2019,73.651016
ITC48,1,Y15-64,2020,71.548846
ITC48,2,Y15-64,2019,61.927529
ITC48,2,Y15-64,2020,58.450409
ITC49,1,Y15-64,2019,74.366474
ITC49,1,Y15-64,2020,73.320019
ITC49,2,Y15-64,2019,56.45853
ITC49,2,Y15-64,2020,57.962508
ITC4A,1,Y15-64,2019,76.288298
ITC4A,1,Y15-64,2020,72.402964
ITC4A,2,Y15-64,2019,57.135628
ITC4A,2,Y15-64,2020,54.049245
ITC4B,1,Y15-64,2019,76.897008
ITC4B,1,Y15-64,2020,75.20834
ITC4B,2,Y15-64,2019,59.410523
ITC4B,2,Y15-64,2020,56.011125
ITD1,1,Y15-64,2019,80.090598
ITD1,1,Y15-64,2020,79.326205
ITD1,2,Y15-64,2019,67.94606
ITD1,2,Y15-64,2020,64.964589
ITD2,1,Y15-64,2019,74.852691
ITD2,1,Y15-64,2020,73.060114
ITD2,2,Y15-64,2019,62.092327
ITD2,2,Y15-64,2020,61.538777
ITD3,1,Y15-64,2019,76.106626
ITD3,1,Y15-64,2020,75.313755
ITD3,2,Y15-64,2019,58.835752
ITD3,2,Y15-64,2020,56.481405
ITD31,1,Y15-64,2019,78.27235
ITD31,1,Y15-64,2020,76.98972
ITD31,2,Y15-64,2019,61.170368
ITD31,2,Y15-64,2020,59.483572
ITD32,1,Y15-64,2019,76.568643
ITD32,1,Y15-64,2020,73.541535
ITD32,2,Y15-64,2019,59.383258
ITD32,2,Y15-64,2020,54.764562
ITD33,1,Y15-64,2019,75.610029
ITD33,1,Y15-64,2020,74.643971
ITD33,2,Y15-64,2019,67.351967
ITD33,2,Y15-64,2020,61.50866
ITD34,1,Y15-64,2019,73.551948
ITD34,1,Y15-64,2020,75.331508
ITD34,2,Y15-64,2019,58.450526
ITD34,2,Y15-64,2020,58.562806
ITD35,1,Y15-64,2019,76.102563
ITD35,1,Y15-64,2020,76.657506
ITD35,2,Y15-64,2019,57.306416
ITD35,2,Y15-64,2020,56.820092
ITD36,1,Y15-64,2019,76.922282
ITD36,1,Y15-64,2020,74.533704
ITD36,2,Y15-64,2019,56.544341
ITD36,2,Y15-64,2020,53.507562
ITD37,1,Y15-64,2019,72.638313
ITD37,1,Y15-64,2020,74.108035
ITD37,2,Y15-64,2019,56.662618
ITD37,2,Y15-64,2020,49.423096
ITD4,1,Y15-64,2019,74.48633
ITD4,1,Y15-64,2020,75.203441
ITD4,2,Y15-64,2019,58.620318
ITD4,2,Y15-64,2020,58.871103
ITD41,1,Y15-64,2019,80.558245
ITD41,1,Y15-64,2020,79.846757
ITD41,2,Y15-64,2019,55.757939
ITD41,2,Y15-64,2020,56.36719
ITD42,1,Y15-64,2019,73.365373
ITD42,1,Y15-64,2020,73.452695
ITD42,2,Y15-64,2019,57.812145
ITD42,2,Y15-64,2020,58.305062
ITD43,1,Y15-64,2019,71.326825
ITD43,1,Y15-64,2020,73.305172
ITD43,2,Y15-64,2019,55.895461
ITD43,2,Y15-64,2020,52.938328
ITD44,1,Y15-64,2019,70.61024
ITD44,1,Y15-64,2020,73.939653
ITD44,2,Y15-64,2019,66.059733
ITD44,2,Y15-64,2020,67.171268
ITD5,1,Y15-64,2019,76.684236
ITD5,1,Y15-64,2020,75.527507
ITD5,2,Y15-64,2019,64.130955
ITD5,2,Y15-64,2020,62.014235
ITD51,1,Y15-64,2019,77.051068
ITD51,1,Y15-64,2020,77.884978
ITD51,2,Y15-64,2019,62.597731
ITD51,2,Y15-64,2020,59.50711
ITD52,1,Y15-64,2019,75.271019
ITD52,1,Y15-64,2020,74.552624
ITD52,2,Y15-64,2019,62.218984
ITD52,2,Y15-64,2020,60.9533
ITD53,1,Y15-64,2019,77.486343
ITD53,1,Y15-64,2020,74.248496
ITD53,2,Y15-64,2019,62.892955
ITD53,2,Y15-64,2020,61.5855
ITD54,1,Y15-64,2019,76.063922
ITD54,1,Y15-64,2020,75.294417
ITD54,2,Y15-64,2019,63.513416
ITD54,2,Y15-64,2020,61.641613
ITD55,1,Y15-64,2019,77.843059
ITD55,1,Y15-64,2020,76.874994
ITD55,2,Y15-64,2019,68.140681
ITD55,2,Y15-64,2020,66.24853
ITD56,1,Y15-64,2019,75.87958
ITD56,1,Y15-64,2020,75.095377
ITD56,2,Y15-64,2019,61.986198
ITD56,2,Y15-64,2020,62.912821
ITD57,1,Y15-64,2019,76.594434
ITD57,1,Y15-64,2020,74.323188
ITD57,2,Y15-64,2019,64.544676
ITD57,2,Y15-64,2020,60.620904
ITD58,1,Y15-64,2019,77.001292
ITD58,1,Y15-64,2020,78.393942
ITD58,2,Y15-64,2019,65.814277
ITD58,2,Y15-64,2020,61.879972
ITD59,1,Y15-64,2019,75.396848
ITD59,1,Y15-64,2020,71.875354
ITD59,2,Y15-64,2019,59.008177
ITD59,2,Y15-64,2020,55.214354
ITE1,1,Y15-64,2019,73.352509
ITE1,1,Y15-64,2020,72.886433
ITE1,2,Y15-64,2019,60.555703
ITE1,2,Y15-64,2020,59.479579
ITE11,1,Y15-64,2019,71.601646
ITE11,1,Y15-64,2020,74.113047
ITE11,2,Y15-64,2019,57.426137
ITE11,2,Y15-64,2020,57.269453
ITE12,1,Y15-64,2019,68.749583
ITE12,1,Y15-64,2020,68.941381
ITE12,2,Y15-64,2019,54.090554
ITE12,2,Y15-64,2020,54.77804
ITE13,1,Y15-64,2019,72.893359
ITE13,1,Y15-64,2020,70.739571
ITE13,2,Y15-64,2019,55.28105
ITE13,2,Y15-64,2020,53.571973
ITE14,1,Y15-64,2019,75.225136
ITE14,1,Y15-64,2020,74.549492
ITE14,2,Y15-64,2019,65.445758
ITE14,2,Y15-64,2020,62.927557
ITE15,1,Y15-64,2019,74.766056
ITE15,1,Y15-64,2020,75.679324
ITE15,2,Y15-64,2019,62.88646
ITE15,2,Y15-64,2020,61.295219
ITE16,1,Y15-64,2019,72.254019
ITE16,1,Y15-64,2020,68.217471
ITE16,2,Y15-64,2019,53.95389
ITE16,2,Y15-64,2020,56.278793
ITE17,1,Y15-64,2019,73.645083
ITE17,1,Y15-64,2020,73.825957
ITE17,2,Y15-64,2019,62.272133
ITE17,2,Y15-64,2020,60.108252
ITE18,1,Y15-64,2019,73.611754
ITE18,1,Y15-64,2020,71.996514
ITE18,2,Y15-64,2019,60.726653
ITE18,2,Y15-64,2020,62.013907
ITE19,1,Y15-64,2019,74.966561
ITE19,1,Y15-64,2020,76.061656
ITE19,2,Y15-64,2019,62.31582
ITE19,2,Y15-64,2020,60.604445
ITE1A,1,Y15-64,2019,72.164159
ITE1A,1,Y15-64,2020,73.481504
ITE1A,2,Y15-64,2019,60.64705
ITE1A,2,Y15-64,2020,57.899014
ITE2,1,Y15-64,2019,71.482241
ITE2,1,Y15-64,2020,70.235685
ITE2,2,Y15-64,2019,57.965132
ITE2,2,Y15-64,2020,56.893168
ITE21,1,Y15-64,2019,72.478935
ITE21,1,Y15-64,2020,71.557185
ITE21,2,Y15-64,2019,59.322059
ITE21,2,Y15-64,2020,58.3731
ITE22,1,Y15-64,2019,68.510252
ITE22,1,Y15-64,2020,66.289184
ITE22,2,Y15-64,2019,53.985109
ITE22,2,Y15-64,2020,52.530239
ITE3,1,Y15-64,2019,72.371584
ITE3,1,Y15-64,2020,71.824045
ITE3,2,Y15-64,2019,57.585683
ITE3,2,Y15-64,2020,56.352633
ITE31,1,Y15-64,2019,74.396889
ITE31,1,Y15-64,2020,72.237197
ITE31,2,Y15-64,2019,57.208234
ITE31,2,Y15-64,2020,60.249633
ITE32,1,Y15-64,2019,69.404706
ITE32,1,Y15-64,2020,70.9868
ITE32,2,Y15-64,2019,59.397713
ITE32,2,Y15-64,2020,56.751576
ITE33,1,Y15-64,2019,74.234691
ITE33,1,Y15-64,2020,73.648389
ITE33,2,Y15-64,2019,56.669645
ITE33,2,Y15-64,2020,56.521513
ITE34,1,Y15-64,2019,70.734816
ITE34,1,Y15-64,2020,71.105174
ITE34,2,Y15-64,2019,52.865852
ITE34,2,Y15-64,2020,48.63583
ITE4,1,Y15-64,2019,69.060936
ITE4,1,Y15-64,2020,68.57985
ITE4,2,Y15-64,2019,53.593996
ITE4,2,Y15-64,2020,52.063058
ITE41,1,Y15-64,2019,64.424211
ITE41,1,Y15-64,2020,66.147635
ITE41,2,Y15-64,2019,44.962321
ITE41,2,Y15-64,2020,44.604338
ITE42,1,Y15-64,2019,66.912537
ITE42,1,Y15-64,2020,67.101097
ITE42,2,Y15-64,2019,51.074233
ITE42,2,Y15-64,2020,49.600938
ITE43,1,Y15-64,2019,70.716562
ITE43,1,Y15-64,2020,69.647162
ITE43,2,Y15-64,2019,57.792899
ITE43,2,Y15-64,2020,55.482234
ITE44,1,Y15-64,2019,66.907604
ITE44,1,Y15-64,2020,65.948154
ITE44,2,Y15-64,2019,41.91581
ITE44,2,Y15-64,2020,43.323429
ITC1,1,Y20-64,2019,78.158498
ITC1,1,Y20-64,2020,76.631351
ITC1,2,Y20-64,2019,63.455169
ITC1,2,Y20-64,2020,61.806968
ITC11,1,Y20-64,2019,76.566222
ITC11,1,Y20-64,2020,74.947378
ITC11,2,Y20-64,2019,63.831653
ITC11,2,Y20-64,2020,61.411764
ITC12,1,Y20-64,2019,77.702112
ITC12,1,Y20-64,2020,74.355615
ITC12,2,Y20-64,2019,60.490249
ITC12,2,Y20-64,2020,60.112055
ITC13,1,Y20-64,2019,75.672082
ITC13,1,Y20-64,2020,77.083333
ITC13,2,Y20-64,2019,65.381009
ITC13,2,Y20-64,2020,65.809591
ITC14,1,Y20-64,2019,76.272294
ITC14,1,Y20-64,2020,75.95121
ITC14,2,Y20-64,2019,59.596563
ITC14,2,Y20-64,2020,61.204814
ITC15,1,Y20-64,2019,79.510078
ITC15,1,Y20-64,2020,77.479624
ITC15,2,Y20-64,2019,63.849844
ITC15,2,Y20-64,2020,62.859007
ITC16,1,Y20-64,2019,82.739736
ITC16,1,Y20-64,2020,81.44193
ITC16,2,Y20-64,2019,66.425863
ITC16,2,Y20-64,2020,64.740102
ITC17,1,Y20-64,2019,83.001489
ITC17,1,Y20-64,2020,81.095261
ITC17,2,Y20-64,2019,62.794813
ITC17,2,Y20-64,2020,62.983847
ITC18,1,Y20-64,2019,78.445799
ITC18,1,Y20-64,2020,76.777733
ITC18,2,Y20-64,2019,59.109572
ITC18,2,Y20-64,2020,57.514059
ITC2,1,Y20-64,2019,78.141608
ITC2,1,Y20-64,2020,76.566357
ITC2,2,Y20-64,2019,68.848153
ITC2,2,Y20-64,2020,68.188063
ITC20,1,Y20-64,2019,78.141608
ITC20,1,Y20-64,2020,76.566357
ITC20,2,Y20-64,2019,68.848153
ITC20,2,Y20-64,2020,68.188063
ITC3,1,Y20-64,2019,75.581021
ITC3,1,Y20-64,2020,74.485856
ITC3,2,Y20-64,2019,59.932809
ITC3,2,Y20-64,2020,59.889314
ITC31,1,Y20-64,2019,73.934513
ITC31,1,Y20-64,2020,70.633339
ITC31,2,Y20-64,2019,53.641459
ITC31,2,Y20-64,2020,55.453106
ITC32,1,Y20-64,2019,76.785926
ITC32,1,Y20-64,2020,74.534468
ITC32,2,Y20-64,2019,61.058683
ITC32,2,Y20-64,2020,59.718218
ITC33,1,Y20-64,2019,75.212346
ITC33,1,Y20-64,2020,74.458664
ITC33,2,Y20-64,2019,61.287724
ITC33,2,Y20-64,2020,61.599491
ITC34,1,Y20-64,2019,77.042965
ITC34,1,Y20-64,2020,78.282787
ITC34,2,Y20-64,2019,59.646493
ITC34,2,Y20-64,2020,58.029827
ITC4,1,Y20-64,2019,81.956029
ITC4,1,Y20-64,2020,80.104116
ITC4,2,Y20-64,2019,64.723224
ITC4,2,Y20-64,2020,63.651217
ITC41,1,Y20-64,2019,79.342911
ITC41,1,Y20-64,2020,79.793833
ITC41,2,Y20-64,2019,63.443871
ITC41,2,Y20-64,2020,61.428222
ITC42,1,Y20-64,2019,82.133519
ITC42,1,Y20-64,2020,79.640201
ITC42,2,Y20-64,2019,62.38714
ITC42,2,Y20-64,2020,61.729538
ITC43,1,Y20-64,2019,82.913358
ITC43,1,Y20-64,2020,82.218287
ITC43,2,Y20-64,2019,65.173991
ITC43,2,Y20-64,2020,65.476662
ITC44,1,Y20-64,2019,81.2544
ITC44,1,Y20-64,2020,77.838927
ITC44,2,Y20-64,2019,63.620565
ITC44,2,Y20-64,2020,61.323921
ITC45,1,Y20-64,2019,81.270597
ITC45,1,Y20-64,2020,78.762214
ITC45,2,Y20-64,2019,70.180478
ITC45,2,Y20-64,2020,68.814318
ITC46,1,Y20-64,2019,84.555618
ITC46,1,Y20-64,2020,81.656405
ITC46,2,Y20-64,2019,58.071469
ITC46,2,Y20-64,2020,59.060349
ITC47,1,Y20-64,2019,83.687838
ITC47,1,Y20-64,2020,84.257537
ITC47,2,Y20-64,2019,60.286281
ITC47,2,Y20-64,2020,58.220428
ITC48,1,Y20-64,2019,79.571214
ITC48,1,Y20-64,2020,76.924504
ITC48,2,Y20-64,2019,65.11307
ITC48,2,Y20-64,2020,62.117357
ITC49,1,Y20-64,2019,79.630476
ITC49,1,Y20-64,2020,79.045348
ITC49,2,Y20-64,2019,60.09784
ITC49,2,Y20-64,2020,61.447382
ITC4A,1,Y20-64,2019,82.259152
ITC4A,1,Y20-64,2020,77.53338
ITC4A,2,Y20-64,2019,61.134568
ITC4A,2,Y20-64,2020,56.889794
ITC4B,1,Y20-64,2019,81.459055
ITC4B,1,Y20-64,2020,80.790453
ITC4B,2,Y20-64,2019,64.153084
ITC4B,2,Y20-64,2020,60.229225
ITD1,1,Y20-64,2019,85.492799
ITD1,1,Y20-64,2020,84.519835
ITD1,2,Y20-64,2019,72.804452
ITD1,2,Y20-64,2020,69.924744
ITD2,1,Y20-64,2019,81.043771
ITD2,1,Y20-64,2020,78.924396
ITD2,2,Y20-64,2019,66.879297
ITD2,2,Y20-64,2020,66.493238
ITD3,1,Y20-64,2019,82.100675
ITD3,1,Y20-64,2020,81.124177
ITD3,2,Y20-64,2019,63.156057
ITD3,2,Y20-64,2020,60.719219
ITD31,1,Y20-64,2019,84.659375
ITD31,1,Y20-64,2020,83.835277
ITD31,2,Y20-64,2019,65.484524
ITD31,2,Y20-64,2020,63.032275
ITD32,1,Y20-64,2019,82.352035
ITD32,1,Y20-64,2020,79.432995
ITD32,2,Y20-64,2019,64.161928
ITD32,2,Y20-64,2020,59.138932
ITD33,1,Y20-64,2019,82.177925
