ID,MESI,SESSO,TITOLO,ETA,NCOMP,NSESSOM,NSESSOF,NCOMP5,NCOMP613,NCOMP1417,NCOMP1844,NCOMP4554,NCOMP5564,NCOMP65,SITGEN,MLAV,PREZZIP,PREZZIF,NOCCOTT,NSMART,NOCCNOW,OCC,CONTR,SETT,PROBPERD,PROBLAV,PROBPERDF,MISURE_1,MISURE_2,MISURE_3,MISURE_4,MISURE_5,MISURE_6,MISURE_7,SMARTTEO,SMARTEFF,SMARTMOT,PROBIMPR,DIFFAFF,CONDGEN,VARRED,VARREDQ,VARREDM,VARREDMQ,DEBITI_1,DEBITI_2,DEBITI_3,DIFFDEB_1,DIFFDEB_2,DIFFDEB_3,DIFFDEB_4,DIFFDEB_5,DURMOR,FINEMOR,ATFIN,VARREDF,VARREDFA,VARREDFD,RISPAR,PRECAUZ,VARCONS,VARCONSQ,VARQUAL,VARQUAN,RICPRES,MOTPRES,NATALE,FREQATT_1,FREQATT_2,FREQATT_3,FREQATT_4,FREQATT_5,RIDMOT,ALTRIMOT_1,ALTRIMOT_2,ALTRIMOT_3,CONTAGI_1_1,CONTAGI_2_1,CONTAGI_3_1,CONTAGI_4_1,CONTAGI_5_1,CONTAGI_1_2,CONTAGI_2_2,CONTAGI_3_2,CONTAGI_4_2,CONTAGI_5_2,CONTAGI_1_3,CONTAGI_2_3,CONTAGI_3_3,CONTAGI_4_3,CONTAGI_5_3,CONTAGI_1_4,CONTAGI_2_4,CONTAGI_3_4,CONTAGI_4_4,CONTAGI_5_4,AREA5,ACOM,Y_MONTH,STACIV,DATAINT,PESO,PNASC
119111,4.0,1,4,51,4,2,2,0,2,0,0,2,0,0,3,4,2,2,1,0.0,1,2,,4.0,0.0,,,2,2,2,2,2,2,2,0.0,0.0,,0,,5,2,,2,,2,2,2,,,,,,,,1,2,,,1,4000,3,4.0,2.0,1.0,6,,5,3,1,1,1,1,2.0,0.0,0.0,100.0,3,4,4,4,4,3,2,2,2,2,1,1,1,1,1,3,1,1,1,1,3,5,17,3,20NOV2020,8700.38192489732,1
119215,4.0,1,2,81,2,1,1,0,0,0,0,1,0,1,3,4,3,1,2,1.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,5,2,,2,,2,2,2,,,,,,,,1,2,,,1,10000,2,,,,6,,2,3,1,1,1,1,2.0,30.0,50.0,20.0,3,1,2,1,1,3,1,3,1,1,3,1,1,1,1,2,1,1,1,1,1,4,19,4,21NOV2020,22044.953065278,1
119281,4.0,1,3,61,4,2,2,0,0,0,2,1,1,0,3,4,3,9,2,0.0,2,3,,,,1.0,1.0,2,2,2,2,2,2,2,,,,0,,4,2,,2,,1,2,2,0.0,0.0,0.0,0.0,1.0,,,1,2,,,1,20000,2,,,,6,,2,4,4,4,4,4,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,6,3,23NOV2020,4781.48298322864,1
119297,,2,4,47,1,0,1,0,0,0,0,1,0,0,3,4,2,2,1,0.0,1,1,1.0,98.0,0.0,,,2,2,2,2,2,2,2,0.0,0.0,,0,,5,2,,2,,2,2,2,,,,,,,,1,3,,3.0,2,2500,2,,,,6,,2,3,3,3,2,1,2.0,30.0,30.0,40.0,3,3,3,2,1,3,3,3,2,1,3,3,3,2,1,3,2,2,1,1,4,5,10,1,22NOV2020,17335.5746937332,1
119532,,1,3,56,3,1,2,0,0,0,1,0,2,0,2,2,1,9,1,0.0,1,1,1.0,9.0,0.0,,,2,2,2,2,2,2,2,0.0,100.0,,0,1.0,4,3,4.0,3,4.0,2,2,2,,,,,,,,2,3,,4.0,2,0,3,3.0,2.0,1.0,3,4.0,7,3,2,1,1,1,2.0,20.0,30.0,50.0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,5,10,3,20NOV2020,8040.60070519152,1
119633,,2,5,46,1,0,1,0,0,0,0,1,0,0,3,3,4,4,1,1.0,1,2,,4.0,50.0,,,2,2,2,2,2,2,2,70.0,100.0,,50,,4,3,4.0,3,4.0,2,2,2,,,,,,,,1,3,,3.0,2,3500,2,,,,6,,3,2,2,1,2,1,2.0,30.0,39.0,31.0,2,2,1,2,1,2,2,1,2,1,2,2,1,2,1,2,2,1,2,1,5,3,98,1,25NOV2020,12942.957782072,1
119719,1.0,2,4,47,1,0,1,0,0,0,0,1,0,0,1,1,1,2,1,0.0,1,1,1.0,98.0,0.0,,,2,2,2,2,2,2,2,0.0,0.0,,0,,4,3,4.0,3,4.0,1,2,2,1.0,0.0,0.0,0.0,0.0,,,1,1,4.0,,3,2000,3,4.0,3.0,2.0,6,,1,3,3,3,3,3,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,11,1,23NOV2020,16371.9912816603,1
119774,4.0,2,6,42,4,2,2,0,2,0,2,0,0,0,3,3,3,4,2,2.0,2,1,1.0,2.0,0.0,,0.0,2,2,2,2,2,2,2,100.0,100.0,,0,,4,2,,2,,2,2,2,,,,,,,,1,2,,,1,100000,2,,,,6,,2,3,2,2,2,2,2.0,10.0,90.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,18,3,23NOV2020,5800.49375436741,1
119878,1.0,1,3,54,4,1,3,0,0,1,1,2,0,0,3,3,2,2,2,0.0,2,1,1.0,3.0,20.0,,50.0,2,2,2,2,2,2,2,0.0,0.0,,0,,2,3,2.0,3,2.0,1,2,1,1.0,0.0,0.0,0.0,0.0,,,2,2,,,2,2500,2,,,,2,1.0,2,3,1,2,1,1,1.0,,,,3,1,2,1,1,3,1,2,2,1,3,1,2,2,1,3,2,1,2,1,3,5,11,3,21NOV2020,7996.86431775963,1
120009,4.0,1,6,43,4,3,1,0,2,0,2,0,0,0,4,4,4,4,2,0.0,2,1,1.0,9.0,0.0,,0.0,2,2,2,2,2,1,2,20.0,20.0,,0,,5,2,,2,,1,2,2,0.0,0.0,0.0,0.0,1.0,,,1,2,,,1,50000,2,,,,3,1.0,1,3,3,3,3,3,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,3,18,3,21NOV2020,7389.83649134344,1
120192,,1,6,43,3,1,2,1,0,0,2,0,0,0,5,5,4,9,1,1.0,1,1,4.0,4.0,1.0,,,2,2,1,2,2,2,2,100.0,70.0,1.0,0,1.0,4,3,3.0,3,3.0,2,2,2,,,,,,,,2,1,3.0,,1,2000,2,,,,6,,2,1,1,1,1,1,1.0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,98,3,23NOV2020,6302.19820840815,1
120244,1.0,1,3,44,2,1,1,0,0,0,1,1,0,0,2,2,2,2,2,0.0,2,1,1.0,98.0,0.0,,0.0,1,2,2,2,2,2,2,5.0,3.0,4.0,0,2.0,2,2,,2,,2,2,1,0.0,0.0,0.0,0.0,1.0,,,2,2,,,1,1000,2,,,,6,,1,3,2,1,1,1,2.0,25.0,5.0,70.0,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,4,4,4,4,1,5,10,3,23NOV2020,12804.1610948363,1
120354,3.0,1,3,66,2,1,1,0,0,0,0,0,1,1,5,4,3,1,1,0.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,4,2,,2,,2,2,2,,,,,,,,1,2,,,1,20000,2,,,,6,,2,2,1,1,1,1,1.0,,,,4,4,5,3,2,5,5,5,5,4,5,5,3,4,2,5,5,4,2,3,4,1,10,3,21NOV2020,9282.02502094848,1
120401,4.0,2,7,45,1,0,1,0,0,0,0,1,0,0,3,4,3,2,1,0.0,1,1,1.0,98.0,20.0,,,1,2,2,2,2,2,2,35.0,0.0,1.0,0,,5,3,3.0,3,3.0,2,2,2,,,,,,,,1,2,,,1,5000,2,,,,6,,1,2,2,3,3,3,2.0,30.0,50.0,20.0,4,3,3,3,4,4,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,11,1,21NOV2020,18105.1269486377,1
120452,4.0,1,5,56,2,1,1,0,0,0,0,1,1,0,4,4,4,4,1,0.0,1,1,1.0,9.0,0.0,,,2,2,2,2,2,2,2,0.0,0.0,,1,,3,2,,2,,1,2,2,0.0,0.0,0.0,0.0,1.0,,,1,2,,,3,10000,2,,,,6,,1,3,2,1,2,1,2.0,10.0,0.0,90.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,13,3,21NOV2020,7087.18857776464,1
120618,1.0,1,4,72,3,1,2,0,0,0,1,0,1,1,5,5,2,1,1,0.0,1,2,,4.0,5.0,,,2,2,2,2,2,2,2,50.0,50.0,,0,,4,2,,2,,2,2,2,,,,,,,,2,3,,2.0,2,1000,3,2.0,3.0,2.0,6,,4,2,2,2,2,2,1.0,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,3,23NOV2020,5447.62652002544,1
120829,1.0,1,5,25,1,1,0,0,0,0,1,0,0,0,2,2,4,9,0,,0,3,,,,0.0,,2,2,2,1,2,2,2,,,,0,,2,2,,2,,2,2,2,,,,,,,,2,3,,1.0,2,1000000,2,,,,2,4.0,1,2,1,3,1,1,1.0,,,,4,3,3,1,1,4,2,3,1,2,4,2,3,1,1,3,1,3,1,1,5,4,4,1,21NOV2020,36023.40403051,1
120873,3.0,2,1,74,2,1,1,0,0,0,1,0,0,1,4,5,4,2,0,,0,6,,,,,,2,2,2,2,2,2,2,,,,0,,4,2,,2,,2,2,2,,,,,,,,1,1,1.0,,2,1500,2,,,,6,,1,2,2,3,1,1,2.0,50.0,50.0,0.0,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,4,9,4,23NOV2020,25817.0616597691,1
120978,1.0,1,3,41,4,2,2,0,0,0,3,0,1,0,4,4,9,9,1,0.0,1,3,,,,0.0,,2,2,2,2,2,2,2,,,,0,,5,3,2.0,3,2.0,2,2,2,,,,,,,,2,3,,2.0,1,1000,3,3.0,3.0,1.0,6,,2,2,2,2,1,1,1.0,,,,3,2,2,2,1,3,2,2,2,1,3,2,2,1,1,3,4,4,4,4,4,4,98,1,25NOV2020,6773.1899038275,1
121004,1.0,1,3,35,4,1,3,1,1,0,2,0,0,0,3,3,4,4,1,0.0,1,6,,,,,,2,2,2,2,2,2,2,,,,0,,3,2,,2,,1,2,2,0.0,0.0,0.0,0.0,1.0,,,2,2,,,3,1000,2,,,,6,,1,3,3,3,3,3,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,1,3,23NOV2020,9110.18444011141,1
121021,3.0,1,3,71,2,1,1,0,0,0,0,0,0,2,3,4,3,2,1,0.0,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,3,2,,2,,2,2,2,,,,,,,,2,2,,,2,2000,2,,,,6,,2,3,2,1,1,1,1.0,,,,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,1,1,1,1,4,3,10,3,21NOV2020,10601.0261498925,1
121167,1.0,1,1,68,2,1,1,0,0,0,0,0,1,1,3,2,2,2,2,0.0,0,4,,,,,,1,1,1,1,1,1,1,,,,1,,3,2,,2,,2,2,2,,,,,,,,2,2,,,2,1500,2,,,,2,2.0,3,2,2,2,2,2,2.0,60.0,10.0,30.0,2,2,2,2,2,2,2,1,1,2,2,3,3,3,2,2,2,2,2,2,4,4,4,3,22NOV2020,26608.2786220153,1
121252,1.0,1,7,85,3,1,2,0,0,0,1,0,0,2,5,5,5,9,0,,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,4,1,,1,,2,2,2,,,,,,,,2,2,,,2,4000,2,,,,2,2.0,3,2,2,2,2,2,2.0,40.0,30.0,30.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,20,3,20NOV2020,4933.30915527491,1
121554,2.0,2,4,42,1,0,1,0,0,0,1,0,0,0,3,3,3,2,1,1.0,1,1,1.0,9.0,0.0,,,2,2,2,2,2,2,2,100.0,100.0,,3,,3,2,,2,,1,2,2,0.0,0.0,0.0,0.0,1.0,,,2,2,,,2,10000,2,,,,6,,7,4,3,3,3,3,,,,,2,2,2,3,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,1,5,14,1,23NOV2020,15005.8086812653,1
121788,1.0,2,2,64,2,1,1,0,0,0,1,0,1,0,2,2,4,2,2,0.0,2,1,2.0,98.0,30.0,,30.0,1,2,2,2,2,2,2,0.0,0.0,,0,,3,2,,2,,2,2,2,,,,,,,,2,2,,,1,500,2,,,,6,,1,3,3,3,3,3,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,5,4,24NOV2020,19766.2946005412,1
121913,4.0,1,4,58,3,1,2,0,0,0,1,0,2,0,5,5,3,4,2,0.0,2,1,1.0,9.0,0.0,,0.0,2,2,2,2,2,2,2,0.0,0.0,,0,,4,2,,2,,2,2,2,,,,,,,,1,2,,,1,10000,2,,,,6,,2,3,2,2,2,2,2.0,30.0,50.0,20.0,3,4,4,3,3,3,4,4,3,4,3,2,2,2,2,3,2,2,2,2,3,5,98,3,21NOV2020,6128.21330370814,1
121987,4.0,1,6,59,3,2,1,0,1,0,0,1,1,0,2,3,3,2,2,0.0,2,1,3.0,98.0,0.0,,0.0,2,2,2,2,2,2,2,15.0,15.0,,0,,2,2,,2,,1,2,1,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2,2,,,2,2500,2,,,,2,2.0,1,1,1,2,2,1,2.0,40.0,40.0,20.0,2,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,3,2,1,5,11,3,21NOV2020,6621.93714465394,1
122078,2.0,2,6,71,1,0,1,0,0,0,0,0,0,1,2,3,2,1,0,,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,4,2,,3,1.0,2,2,2,,,,,,,,2,2,,,2,2500,3,1.0,3.0,1.0,6,,2,2,1,1,1,1,1.0,,,,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,5,15,4,24NOV2020,21356.1053030737,1
122136,1.0,1,3,46,5,2,3,0,1,0,1,1,0,2,5,5,1,1,1,0.0,2,1,4.0,3.0,99.0,,99.0,2,2,2,2,2,2,2,0.0,0.0,,0,,3,1,,3,3.0,2,2,1,1.0,0.0,0.0,0.0,0.0,,,2,3,,3.0,2,1000000,3,3.0,2.0,1.0,6,,2,1,1,1,1,1,1.0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,15,3,22NOV2020,8260.27473321643,1
122219,4.0,1,3,48,3,1,2,0,0,0,1,2,0,0,5,5,4,4,3,0.0,2,1,1.0,2.0,5.0,,50.0,2,1,2,2,2,2,1,10.0,2.0,4.0,0,,2,3,2.0,2,,1,2,2,0.0,0.0,0.0,0.0,1.0,,,1,2,,,2,20000,2,,,,4,2.0,5,3,2,4,4,4,2.0,20.0,30.0,50.0,3,3,3,3,3,3,4,3,3,3,3,3,3,4,4,3,3,3,3,3,2,3,18,3,21NOV2020,8918.24082543362,1
122416,4.0,1,6,60,3,1,2,0,0,0,1,0,2,0,5,5,2,5,3,1.0,3,1,1.0,9.0,0.0,,0.0,2,1,2,2,2,2,1,80.0,10.0,1.0,0,,5,2,,2,,2,2,1,0.0,0.0,0.0,0.0,1.0,,,1,2,,,1,10000,2,,,,6,,1,2,1,1,1,1,2.0,90.0,10.0,0.0,4,4,5,3,5,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,2,1,3,21NOV2020,5074.17873295846,1
122482,2.0,1,3,53,5,4,1,0,1,0,2,2,0,0,5,5,4,9,2,0.0,2,1,1.0,4.0,20.0,,20.0,2,2,2,2,2,2,2,0.0,0.0,,0,,3,2,,2,,2,2,2,,,,,,,,2,3,,3.0,2,0,3,4.0,3.0,1.0,6,,4,2,1,1,1,1,1.0,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,14,3,22NOV2020,8776.48992864498,1
122486,,1,3,45,5,3,2,1,0,2,1,1,0,0,3,5,5,1,1,0.0,1,1,1.0,2.0,6.0,,,2,2,2,2,2,2,2,0.0,0.0,,0,,3,3,2.0,3,2.0,1,2,1,1.0,0.0,0.0,0.0,0.0,,,2,3,,3.0,2,4000,3,4.0,2.0,1.0,5,1.0,7,1,1,1,1,1,1.0,,,,1,1,1,1,1,1,1,3,2,1,4,3,1,2,1,4,3,2,1,1,4,4,13,3,24NOV2020,11596.9658665227,1
122582,4.0,1,1,47,3,1,2,1,0,0,1,1,0,0,3,3,2,9,2,0.0,2,1,2.0,2.0,0.0,,30.0,1,2,2,2,2,2,2,5.0,0.0,2.0,0,,4,3,2.0,3,2.0,2,2,2,,,,,,,,1,2,,,2,200,3,2.0,2.0,1.0,6,,1,1,1,1,1,1,1.0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,98,1,21NOV2020,27315.1991254253,1
122971,4.0,1,4,65,5,3,2,0,0,0,3,0,1,1,3,2,2,2,1,0.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,3,2,,2,,2,2,1,0.0,0.0,0.0,0.0,1.0,,,1,2,,,2,30000,2,,,,6,,2,3,2,1,2,2,2.0,10.0,60.0,30.0,3,2,1,2,2,3,2,1,2,2,2,2,1,2,2,2,2,1,2,2,3,3,14,3,23NOV2020,5001.78426432317,1
123097,2.0,2,4,78,2,0,2,0,0,0,0,1,0,1,5,5,5,1,1,0.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,3,2,,2,,2,2,2,,,,,,,,2,1,1.0,,1,1500,3,1.0,2.0,1.0,6,,4,1,1,1,1,1,2.0,10.0,40.0,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,16,4,22NOV2020,5989.79575657675,1
123188,2.0,2,3,38,1,0,1,0,0,0,1,0,0,0,9,9,2,2,1,0.0,1,2,,3.0,60.0,,,2,2,2,2,2,2,2,10.0,0.0,4.0,0,,2,3,2.0,3,1.0,2,2,2,,,,,,,,2,3,,2.0,2,2500,2,,,,4,2.0,1,2,3,3,3,3,,,,,4,2,3,2,3,2,3,3,2,2,4,1,3,3,2,3,3,3,2,2,4,5,12,2,21NOV2020,24363.8820636731,1
123247,4.0,1,6,62,1,1,0,0,0,0,0,0,1,0,5,5,3,2,0,,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,5,2,,2,,2,2,2,,,,,,,,1,2,,,1,100000,2,,,,6,,1,3,2,3,3,2,2.0,10.0,20.0,70.0,3,3,1,3,4,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,1,5,18,1,21NOV2020,17454.8140747463,1
123254,2.0,1,6,55,1,1,0,0,0,0,0,0,1,0,3,3,3,4,1,0.0,1,1,1.0,9.0,0.0,,,2,2,2,2,2,2,2,10.0,0.0,1.0,0,,3,2,,2,,1,2,1,0.0,0.0,0.0,0.0,1.0,,,2,2,,,2,2000,2,,,,1,1.0,1,2,1,3,1,2,1.0,,,,3,3,3,2,2,3,3,3,1,2,2,1,2,1,2,2,1,2,1,2,4,4,10,1,21NOV2020,16176.8066160146,1
123352,1.0,1,3,42,3,1,2,1,0,0,2,0,0,0,5,5,2,1,0,,1,1,1.0,8.0,3.0,,,2,2,2,2,2,2,2,0.0,0.0,,0,,1,2,,3,2.0,2,2,1,0.0,0.0,0.0,0.0,1.0,,,2,2,,,2,1,3,4.0,2.0,1.0,6,,3,1,1,2,4,4,1.0,,,,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,4,4,7,3,23NOV2020,9476.39935018261,1
123362,1.0,1,3,45,3,2,1,0,0,0,1,2,0,0,3,3,3,2,0,,1,2,,1.0,0.0,,,2,2,2,2,2,2,2,50.0,50.0,,5,,2,2,,3,2.0,2,2,2,,,,,,,,2,2,,,2,500,2,,,,2,1.0,3,2,2,2,2,2,1.0,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,22NOV2020,8191.132326898,1
123369,3.0,1,3,57,4,3,1,0,0,0,2,0,2,0,5,5,2,1,3,1.0,3,1,1.0,98.0,50.0,,100.0,2,1,2,2,2,2,2,0.0,0.0,,0,,3,3,2.0,3,3.0,2,2,1,0.0,0.0,0.0,0.0,1.0,,,1,3,,3.0,2,10000,3,3.0,3.0,2.0,6,,1,3,1,2,1,1,2.0,70.0,20.0,10.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,98,3,21NOV2020,9100.5713155376,1
