nquest,nord,sex,anasc,staciv,ireg,NCOMP,PERC
906843,1,2,1963,1,19,2,1
906843,2,1,1959,1,19,2,1
906849,1,1,1966,1,19,4,1
906849,2,2,1962,1,19,4,1
906849,3,2,1998,2,19,4,0
906849,4,1,2000,2,19,4,0
906880,1,1,1954,1,3,3,1
906880,2,2,1958,1,3,3,1
906880,3,1,1988,2,3,3,1
906882,1,1,1954,1,3,3,1
906882,2,2,1954,1,3,3,1
906882,3,1,1984,2,3,3,1
906883,1,1,1941,1,3,2,1
906883,2,2,1938,1,3,2,1
906884,1,2,1938,1,3,2,0
906884,2,1,1935,1,3,2,1
906885,1,1,1957,1,3,4,1
906885,2,2,1958,1,3,4,1
906885,3,2,1989,2,3,4,1
906885,4,1,1996,2,3,4,0
906887,1,1,1952,1,3,3,1
906887,2,2,1955,1,3,3,1
906887,3,1,1986,2,3,3,1
906888,1,1,1956,1,3,3,1
906888,2,2,1952,1,3,3,1
906888,3,1,1991,2,3,3,0
906889,1,2,1940,4,3,1,1
906891,1,2,1958,2,3,1,1
906892,1,1,1963,1,3,5,1
906892,2,2,1960,1,3,5,0
906892,3,1,1986,2,3,5,1
906892,4,1,1998,2,3,5,0
906892,5,2,2002,2,3,5,0
906894,1,2,1974,2,3,2,1
906894,2,1,1998,2,3,2,0
906898,1,1,1966,2,3,3,1
906898,2,2,1972,2,3,3,1
906898,3,1,2007,2,3,3,0
906900,1,1,1968,1,3,4,1
906900,2,2,1970,1,3,4,1
906900,3,1,2000,2,3,4,0
906900,4,2,2003,2,3,4,0
906906,1,1,1976,3,3,1,1
906910,1,1,1955,1,3,2,1
906910,2,2,1960,1,3,2,1
906911,1,1,1986,2,3,1,1
906912,1,1,1974,1,3,3,1
906912,2,2,1976,1,3,3,1
906912,3,1,2002,2,3,3,0
906914,1,1,1959,1,3,6,1
906914,2,2,1968,1,3,6,0
906914,3,2,1997,2,3,6,0
906914,4,2,1993,2,3,6,0
906914,5,1,2007,2,3,6,0
906914,6,1,2010,2,3,6,0
906921,1,2,1979,1,3,4,1
906921,2,1,1978,1,3,4,1
906921,3,2,2007,2,3,4,0
906921,4,1,2011,2,3,4,0
906946,1,1,1949,1,10,4,1
906946,2,2,1954,1,10,4,1
906946,3,1,1981,2,10,4,1
906946,4,1,1987,2,10,4,0
906948,1,2,1959,1,10,3,1
906948,2,1,1958,1,10,3,1
906948,3,1,1985,2,10,3,0
906949,1,1,1950,1,10,3,1
906949,2,2,1950,1,10,3,1
906949,3,2,1926,4,10,3,1
906954,1,2,1949,1,10,2,1
906954,2,1,1942,1,10,2,1
906957,1,2,1956,1,10,4,0
906957,2,1,1954,1,10,4,1
906957,3,1,1987,2,10,4,0
906957,4,2,1990,2,10,4,0
906959,1,1,1966,2,10,1,1
906989,1,2,1962,1,1,3,1
906989,2,1,1958,1,1,3,1
906989,3,1,1995,2,1,3,0
906993,1,1,1997,2,1,3,0
906993,2,2,1961,1,1,3,1
906993,3,1,1955,1,1,3,1
906995,1,2,1932,4,1,1,1
907001,1,1,1975,1,1,4,1
907001,2,2,1974,1,1,4,0
907001,3,1,2001,2,1,4,0
907001,4,1,2007,2,1,4,0
907012,1,1,1975,2,1,3,1
907012,2,2,1972,2,1,3,0
907012,3,2,2009,2,1,3,0
907015,1,2,1952,4,1,2,1
907015,2,2,1926,2,1,2,1
907021,1,1,1991,2,1,3,0
907021,2,2,1965,3,1,3,1
907021,3,2,1996,2,1,3,0
907024,1,2,1939,4,18,1,1
907027,1,1,1936,4,18,1,1
907032,1,1,1932,4,18,1,1
907074,1,2,1939,4,13,1,1
907076,1,1,1929,1,13,2,1
907076,2,2,1935,1,13,2,1
907078,1,1,1955,2,13,1,1
907079,1,1,1935,1,13,2,1
907079,2,2,1940,1,13,2,1
907081,1,1,1950,1,13,2,1
907081,2,2,1955,1,13,2,0
907082,1,1,1976,2,13,1,1
907084,1,1,1938,1,13,2,1
907084,2,2,1940,1,13,2,0
907085,1,2,1930,4,13,1,1
907086,1,1,1949,1,13,2,1
907086,2,2,1948,1,13,2,1
907087,1,1,1948,1,13,3,1
907087,2,2,1952,1,13,3,1
907087,3,1,1991,2,13,3,0
907088,1,1,1921,1,13,3,1
907088,2,2,1931,1,13,3,0
907088,3,1,1954,2,13,3,1
907123,1,2,1929,2,16,1,1
907124,1,2,1938,4,16,1,1
907126,1,2,1927,4,16,1,1
907127,1,2,1938,4,16,1,1
907131,1,2,1925,4,16,1,1
907145,1,1,1953,4,16,2,1
907145,2,2,1992,2,16,2,0
907189,1,1,1965,1,13,3,1
907189,2,2,1968,1,13,3,0
907189,3,1,1997,2,13,3,1
907195,1,2,1933,4,13,1,1
907199,1,1,1963,2,13,1,1
907212,1,1,1964,3,13,3,1
907212,2,2,1973,3,13,3,1
907212,3,2,2001,2,13,3,0
907233,1,1,1948,1,16,3,1
907233,2,2,1949,1,16,3,1
907233,3,1,1986,2,16,3,1
907252,1,1,1947,1,16,2,1
907252,2,2,1947,1,16,2,1
907263,1,2,1930,4,16,1,1
907267,1,2,1964,1,16,4,1
907267,2,1,1965,1,16,4,1
907267,3,2,2000,2,16,4,0
907267,4,1,2001,2,16,4,0
907281,1,1,1947,4,16,1,1
907282,1,2,1980,2,16,1,1
907288,1,1,1942,1,14,4,1
907288,2,2,1947,1,14,4,1
907288,3,2,1977,2,14,4,1
907288,4,2,1977,2,14,4,1
907294,1,1,1957,1,14,2,1
907294,2,2,1959,1,14,2,1
907299,1,1,1970,1,14,3,1
907299,2,2,1972,1,14,3,0
907299,3,2,2011,2,14,3,0
907308,1,1,1978,1,14,4,1
907308,2,2,1978,1,14,4,1
907308,3,1,1998,2,14,4,0
907308,4,1,2003,2,14,4,0
907314,1,2,1974,1,14,4,1
907314,2,1,1973,1,14,4,1
907314,3,1,2008,2,14,4,0
907314,4,1,2010,2,14,4,0
907334,1,1,1943,1,10,2,1
907334,2,2,1946,1,10,2,0
907335,1,2,1938,1,10,2,1
907335,2,1,1930,1,10,2,1
907337,1,1,1945,1,10,2,1
907337,2,2,1946,1,10,2,0
907338,1,2,1948,4,10,1,1
907353,1,1,1952,1,10,4,1
907353,2,2,1955,1,10,4,0
907353,3,1,1980,2,10,4,0
907353,4,1,1993,2,10,4,0
907354,1,2,1988,2,10,2,0
907354,2,2,1951,4,10,2,1
907355,1,1,1952,1,10,3,1
907355,2,2,1956,1,10,3,1
907355,3,2,1984,2,10,3,1
907364,1,1,1964,1,10,3,1
907364,2,2,1964,1,10,3,0
907364,3,2,2002,2,10,3,0
907370,1,2,1976,1,10,4,0
907370,2,1,1974,1,10,4,1
907370,3,1,2011,2,10,4,0
907370,4,2,2012,2,10,4,0
907373,1,1,1941,1,10,2,1
907373,2,2,1944,1,10,2,0
907375,1,1,1953,3,10,2,1
907375,2,1,1960,2,10,2,1
907384,1,1,1965,1,12,4,1
907384,2,2,1966,1,12,4,0
907384,3,2,1997,2,12,4,0
907384,4,1,1999,2,12,4,0
907385,1,1,1958,1,12,2,1
907385,2,2,1960,1,12,2,1
907387,1,1,1946,4,12,2,1
907387,2,1,1978,2,12,2,0
907389,1,2,1952,2,12,1,1
907390,1,2,1958,1,12,3,0
907390,2,2,1922,4,12,3,1
907390,3,1,1947,1,12,3,1
907396,1,2,1949,2,12,1,1
907397,1,1,1945,1,12,4,1
907397,2,2,1952,1,12,4,0
907397,3,1,1978,2,12,4,0
907397,4,2,1989,2,12,4,0
907399,1,2,1943,3,12,1,1
907400,1,1,1938,1,12,2,1
907400,2,2,1940,1,12,2,1
907401,1,2,1931,4,12,1,1
907406,1,2,1930,2,12,1,1
907408,1,2,1940,4,12,1,1
907415,1,2,1930,4,12,1,1
907434,1,1,1964,1,3,3,1
907434,2,2,1966,1,3,3,1
907434,3,2,1998,2,3,3,1
907437,1,1,1957,2,3,1,1
907439,1,2,1940,1,3,3,1
907439,2,1,1937,1,3,3,1
907439,3,2,1973,2,3,3,1
907440,1,2,1972,1,3,4,1
907440,2,1,1971,1,3,4,1
907440,3,2,1991,2,3,4,0
907440,4,2,2004,2,3,4,0
907441,1,1,1969,1,3,4,1
907441,2,2,1969,1,3,4,1
907441,3,2,1998,2,3,4,1
907441,4,2,2002,2,3,4,1
907443,1,2,1973,1,3,3,1
907443,2,1,1970,1,3,3,1
907443,3,1,2004,2,3,3,1
907445,1,2,1973,1,3,4,1
907445,2,1,1972,1,3,4,1
907445,3,1,2006,2,3,4,0
907445,4,1,2009,2,3,4,0
907446,1,2,1955,3,3,1,1
907447,1,1,1971,1,3,7,1
907447,2,2,1974,1,3,7,0
907447,3,2,1993,2,3,7,0
907447,4,1,1995,2,3,7,0
907447,5,1,2002,2,3,7,0
907447,6,2,2006,2,3,7,0
907447,7,2,2008,2,3,7,0
907448,1,2,1962,3,3,2,1
907448,2,1,1990,2,3,2,0
907453,1,1,1947,1,3,3,1
907453,2,2,1956,1,3,3,1
907453,3,2,1980,2,3,3,1
907455,1,1,1981,1,3,4,1
907455,2,2,1984,1,3,4,0
907455,3,2,2011,2,3,4,1
907455,4,1,2013,2,3,4,0
907458,1,2,1956,4,3,1,1
907461,1,1,1952,3,3,3,1
907461,2,2,1962,2,3,3,1
907461,3,2,1990,2,3,3,1
907464,1,1,1949,1,3,2,1
907464,2,2,1951,1,3,2,1
907465,1,1,1939,3,3,1,1
907467,1,1,1948,1,3,2,1
907467,2,2,1956,1,3,2,0
907472,1,2,1967,3,3,3,1
907472,2,1,1995,2,3,3,0
907472,3,2,1997,2,3,3,0
907474,1,2,1968,3,3,2,1
907474,2,1,2000,2,3,2,1
907475,1,1,1976,1,3,4,1
907475,2,2,1979,1,3,4,0
907475,3,2,2005,2,3,4,0
907475,4,1,2009,2,3,4,0
907484,1,1,1959,1,12,2,1
907484,2,2,1963,1,12,2,1
907490,1,1,1939,1,12,2,1
907490,2,2,1944,1,12,2,1
907491,1,1,1948,2,12,3,0
907491,2,1,1942,1,12,3,1
907491,3,2,1947,1,12,3,0
907492,1,1,1953,1,12,3,1
907492,2,2,1957,1,12,3,0
907492,3,1,1976,2,12,3,0
907494,1,1,1961,1,12,4,1
907494,2,2,1962,1,12,4,1
907494,3,1,1989,2,12,4,1
907494,4,2,1994,2,12,4,0
907496,1,1,1941,1,12,2,1
907496,2,2,1941,1,12,2,0
907498,1,1,1954,1,12,2,1
907498,2,2,1954,1,12,2,1
907505,1,2,1945,2,12,2,1
907505,2,2,1956,2,12,2,1
907535,1,1,1926,1,3,2,1
907535,2,2,1927,1,3,2,1
907536,1,1,1936,1,3,2,1
907536,2,2,1947,1,3,2,0
907539,1,1,1966,1,3,3,1
907539,2,2,1975,1,3,3,1
907539,3,2,2010,2,3,3,0
907540,1,2,1931,1,3,2,0
907540,2,1,1928,1,3,2,1
907542,1,1,1943,1,3,2,1
907542,2,2,1944,1,3,2,1
907544,1,2,1951,1,3,2,0
907544,2,1,1950,1,3,2,1
907548,1,1,1948,4,3,3,1
907548,2,1,1976,2,3,3,1
907548,3,1,1986,2,3,3,1
907557,1,1,1962,1,3,4,1
907557,2,2,1966,1,3,4,1
907557,3,1,2000,2,3,4,0
907557,4,2,2003,2,3,4,0
907560,1,1,1974,1,3,4,1
907560,2,2,1974,1,3,4,1
907560,3,1,2004,2,3,4,0
907560,4,2,2011,2,3,4,0
907570,1,1,1972,1,3,3,1
907570,2,2,1970,1,3,3,1
907570,3,2,2011,2,3,3,0
907572,1,1,1982,1,3,4,1
907572,2,2,1984,1,3,4,1
907572,3,1,2001,2,3,4,0
907572,4,1,2008,2,3,4,0
907575,1,1,1979,1,3,3,1
907575,2,2,1983,1,3,3,1
907575,3,1,2012,2,3,3,0
907576,1,1,1961,2,3,4,0
907576,2,2,1966,3,3,4,0
907576,3,2,1990,2,3,4,1
907576,4,1,1992,2,3,4,1
907577,1,1,1986,2,3,3,1
907577,2,2,1981,2,3,3,1
907577,3,1,2014,2,3,3,0
907580,1,1,1981,1,3,3,1
907580,2,2,1979,1,3,3,1
907580,3,1,2014,2,3,3,0
907585,1,2,1959,2,1,1,1
907586,1,2,1948,4,1,1,1
907589,1,1,1929,4,1,1,1
907591,1,2,1934,4,1,1,1
907596,1,1,1963,3,1,2,1
907596,2,2,1934,4,1,2,1
907599,1,2,1946,1,1,2,1
907599,2,1,1939,1,1,2,1
907607,1,2,1977,4,1,2,0
907607,2,2,1943,4,1,2,1
907609,1,1,1932,1,1,2,1
907609,2,2,1934,1,1,2,0
907614,1,1,1932,1,1,2,1
907614,2,2,1934,1,1,2,1
907615,1,2,1962,1,1,3,0
907615,2,1,1962,1,1,3,1
907615,3,1,1990,2,1,3,0
907619,1,2,1934,4,1,1,1
907620,1,2,1928,4,1,2,1
907620,2,1,1966,2,1,2,0
907622,1,1,1970,2,1,3,1
907622,2,1,1923,1,1,3,1
907622,3,2,1930,1,1,3,1
907626,1,1,1952,1,1,3,1
907626,2,2,1959,1,1,3,0
907626,3,2,1989,2,1,3,1
907630,1,1,1935,1,1,2,1
907630,2,2,1939,1,1,2,1
907631,1,1,1936,1,1,2,1
907631,2,2,1931,1,1,2,1
907634,1,2,1929,4,1,1,1
907637,1,1,1968,1,1,3,1
907637,2,2,1967,1,1,3,1
907637,3,1,2005,2,1,3,0
907640,1,1,1934,1,1,2,1
907640,2,2,1940,1,1,2,0
907642,1,1,1946,1,1,3,1
907642,2,2,1949,1,1,3,1
907642,3,2,1982,2,1,3,0
907643,1,1,1936,4,1,1,1
907644,1,1,1956,3,1,2,1
907644,2,2,1924,4,1,2,1
907645,1,1,1946,1,1,2,1
907645,2,2,1948,1,1,2,1
907648,1,1,1930,1,1,2,1
907648,2,2,1944,1,1,2,1
907665,1,1,1931,1,1,2,1
907665,2,2,1932,1,1,2,0
907667,1,2,1970,1,1,3,1
907667,2,1,1972,1,1,3,1
907667,3,2,2005,2,1,3,0
907671,1,1,1965,3,1,1,1
907673,1,1,1963,3,1,2,1
907673,2,1,2010,2,1,2,0
907674,1,1,1937,1,1,2,1
907674,2,2,1936,1,1,2,0
907675,1,1,1944,1,1,4,1
907675,2,2,1960,1,1,4,0
907675,3,1,1988,2,1,4,0
907675,4,1,1996,2,1,4,0
907679,1,2,1934,4,1,1,1
907680,1,1,1943,1,1,2,1
907680,2,2,1946,1,1,2,1
907682,1,2,1944,3,1,1,1
907683,1,1,1949,1,1,3,1
907683,2,2,1957,1,1,3,0
907683,3,2,1992,2,1,3,0
907689,1,2,1951,4,1,3,0
907689,2,1,1985,2,1,3,1
907689,3,1,1974,2,1,3,1
907692,1,2,1951,3,1,2,1
907692,2,1,1979,2,1,2,1
907693,1,2,1940,4,1,1,1
907696,1,2,1958,3,1,2,1
907696,2,1,1977,2,1,2,1
907700,1,2,1955,1,1,2,0
907700,2,1,1952,1,1,2,1
907702,1,1,1957,1,1,3,1
907702,2,2,1963,1,1,3,0
907702,3,1,2000,2,1,3,0
907706,1,2,1939,4,1,1,1
907708,1,1,1927,1,1,2,1
907708,2,2,1926,1,1,2,1
907711,1,2,1954,1,1,4,0
907711,2,1,1953,1,1,4,1
907711,3,1,1989,2,1,4,1
907711,4,2,1984,2,1,4,1
907715,1,1,1949,1,1,2,1
907715,2,1,1986,2,1,2,1
907716,1,2,1955,1,1,4,0
907716,2,1,1956,1,1,4,1
907716,3,1,1985,2,1,4,1
907716,4,2,1982,2,1,4,1
907717,1,2,1958,1,1,2,0
907717,2,1,1957,1,1,2,1
907721,1,2,1952,2,1,2,0
907721,2,2,1954,2,1,2,1
907726,1,2,1969,1,1,4,1
907726,2,1,1967,1,1,4,0
907726,3,2,1992,2,1,4,0
907726,4,1,2012,2,1,4,0
907733,1,2,1961,1,1,2,1
907733,2,1,1970,1,1,2,1
907734,1,1,1955,2,1,1,1
907737,1,1,1984,2,1,2,0
907737,2,2,1959,3,1,2,1
907738,1,1,1940,1,1,2,1
907738,2,2,1945,1,1,2,0
907741,1,2,1984,2,1,2,0
907741,2,1,1973,2,1,2,1
907744,1,1,1968,1,1,3,1
907744,2,2,1967,1,1,3,1
907744,3,2,2003,2,1,3,0
907745,1,1,1948,1,1,2,1
907745,2,2,1956,1,1,2,0
907747,1,1,1967,1,1,1,1
907756,1,2,1962,3,1,3,1
907756,2,2,1998,2,1,3,0
907756,3,2,1996,2,1,3,0
907764,1,2,1972,3,1,2,1
907764,2,1,2001,2,1,2,0
907765,1,1,1970,2,1,1,1
907767,1,1,1976,1,1,4,1
907767,2,2,1973,1,1,4,1
907767,3,1,2004,2,1,4,0
907767,4,1,2011,2,1,4,0
907769,1,2,1971,3,1,2,1
907769,2,1,2012,2,1,2,0
907770,1,1,1948,4,1,1,1
907776,1,1,1946,4,1,1,1
907777,1,2,1973,2,1,1,1
907788,1,2,1964,1,1,2,0
907788,2,1,1962,1,1,2,1
907789,1,1,1938,1,1,2,1
907789,2,2,1937,1,1,2,1
907791,1,2,1973,2,1,4,1
907791,2,2,1973,1,1,4,1
907791,3,1,1970,1,1,4,1
907791,4,1,1986,2,1,4,1
907795,1,2,1957,3,1,1,1
907798,1,2,1939,3,1,1,1
907801,1,1,1952,2,1,1,1
907804,1,2,1997,2,1,6,0
907804,2,1,1969,1,1,6,1
907804,3,2,1974,1,1,6,0
907804,4,2,1995,2,1,6,0
907804,5,1,2003,2,1,6,0
907804,6,2,2009,2,1,6,0
907808,1,1,1990,2,1,3,1
907808,2,2,1961,4,1,3,1
907808,3,1,1979,2,1,3,0
907813,1,2,1973,3,1,2,1
907813,2,2,2009,2,1,2,0
907817,1,2,1981,1,1,2,0
907817,2,1,1982,1,1,2,1
907827,1,1,1984,2,1,1,1
907830,1,1,1991,2,1,1,1
907833,1,2,1952,1,1,3,1
907833,2,1,1952,1,1,3,1
907833,3,1,1986,2,1,3,0
907838,1,1,1943,3,1,1,1
907840,1,1,1989,3,1,1,1
907842,1,1,1985,2,1,1,1
907844,1,1,1966,2,1,1,1
907845,1,2,1976,2,1,2,0
907845,2,1,1970,2,1,2,1
907846,1,2,1956,4,1,3,1
907846,2,1,1981,2,1,3,0
907846,3,2,1986,2,1,3,0
907849,1,1,1980,2,1,1,1
907850,1,2,1981,2,1,1,1
907852,1,2,1971,2,1,2,1
907852,2,1,1974,2,1,2,1
907854,1,1,1987,2,1,1,1
907867,1,1,1989,2,1,2,1
907867,2,2,1990,2,1,2,1
907868,1,2,1973,2,1,1,1
907869,1,2,1985,2,1,1,1
907874,1,2,1987,2,1,1,1
907875,1,1,1969,2,1,1,1
907876,1,1,1957,3,1,2,1
907876,2,1,1999,2,1,2,0
907878,1,1,1974,2,1,1,1
907882,1,1,1993,2,1,1,1
907885,1,2,1940,4,15,1,1
907888,1,1,1942,4,15,1,1
907889,1,1,1937,1,15,2,1
907889,2,2,1936,1,15,2,0
907890,1,1,1979,1,15,2,1
907890,2,2,1983,1,15,2,0
907891,1,1,1981,3,15,1,1
907892,1,1,1966,1,15,3,1
907892,2,2,1966,1,15,3,0
907892,3,2,1999,2,15,3,1
907894,1,1,1961,1,15,4,1
907894,2,2,1968,1,15,4,0
907894,3,2,1987,2,15,4,0
907894,4,1,1993,2,15,4,0
907895,1,1,1969,1,15,5,1
907895,2,2,1974,1,15,5,0
907895,3,2,1999,2,15,5,0
907895,4,2,2006,2,15,5,0
907895,5,2,2003,2,15,5,0
907896,1,2,1980,2,15,4,0
907896,2,1,1941,1,15,4,1
907896,3,2,1941,1,15,4,0
907896,4,1,1973,2,15,4,0
907935,1,1,1982,2,15,1,1
907939,1,2,1980,3,15,6,0
907939,2,1,2005,2,15,6,0
907939,3,1,2001,2,15,6,0
907939,4,1,2013,2,15,6,0
907939,5,1,1961,2,15,6,0
907939,6,2,1939,1,15,6,1
907941,1,2,1958,1,15,2,1
907941,2,1,1955,1,15,2,0
907944,1,2,1950,4,15,3,1
907944,2,2,1978,1,15,3,0
907944,3,2,2014,2,15,3,0
907946,1,2,1950,1,15,2,0
907946,2,1,1947,1,15,2,1
907953,1,2,1965,1,15,4,0
907953,2,1,1958,1,15,4,1
907953,3,2,1990,2,15,4,0
907953,4,1,1984,2,15,4,0
907954,1,2,1965,1,15,5,0
907954,2,1,1955,1,15,5,1
907954,3,1,2000,2,15,5,0
907954,4,1,1990,1,15,5,1
907954,5,2,1995,1,15,5,0
907955,1,1,1955,3,15,1,1
907958,1,1,1960,1,15,4,1
907958,2,2,1962,1,15,4,1
907958,3,1,1992,2,15,4,0
907958,4,2,1993,2,15,4,0
907959,1,1,1919,4,15,1,1
907960,1,2,1932,2,15,1,1
907961,1,2,1943,4,15,1,1
907984,1,1,1993,2,1,4,0
907984,2,2,1962,3,1,4,1
907984,3,2,1991,2,1,4,0
907984,4,2,1928,4,1,4,1
907985,1,2,1937,1,1,2,1
907985,2,1,1943,1,1,2,1
907989,1,2,1958,1,1,4,1
907989,2,1,1942,1,1,4,1
907989,3,2,1990,2,1,4,0
907989,4,1,1987,2,1,4,0
907992,1,2,1960,1,1,2,1
907992,2,1,1955,1,1,2,1
908005,1,1,1944,1,1,2,1
908005,2,2,1941,1,1,2,1
908034,1,2,1957,3,16,2,0
908034,2,2,1993,2,16,2,1
908037,1,2,1954,1,16,3,1
908037,2,1,1953,1,16,3,1
908037,3,1,1990,2,16,3,0
908040,1,2,1941,4,16,1,1
908048,1,2,1959,1,16,4,0
908048,2,1,1958,1,16,4,1
908048,3,2,1996,2,16,4,0
908048,4,2,1984,2,16,4,1
908050,1,1,1957,1,16,5,1
908050,2,2,1959,1,16,5,0
908050,3,2,1935,4,16,5,1
908050,4,2,1994,2,16,5,1
908050,5,1,1989,2,16,5,1
908051,1,2,1958,4,16,6,1
908051,2,1,1980,2,16,6,1
908051,3,2,1977,1,16,6,1
908051,4,1,1971,1,16,6,1
908051,5,2,2004,2,16,6,0
908051,6,1,2009,2,16,6,0
908052,1,2,1939,4,16,1,1
908053,1,1,1947,1,16,2,1
908053,2,2,1952,1,16,2,0
908054,1,2,1960,1,16,3,0
908054,2,1,1960,1,16,3,1
908054,3,2,1988,2,16,3,1
908062,1,1,1965,2,16,2,1
908062,2,1,1932,4,16,2,1
908089,1,2,1936,4,19,1,1
908090,1,2,1930,4,19,1,1
908092,1,2,1939,4,19,1,1
908137,1,1,1951,1,5,4,1
908137,2,2,1958,1,5,4,1
908137,3,1,1982,2,5,4,1
908137,4,1,1984,2,5,4,1
908144,1,1,1950,1,5,3,1
908144,2,2,1955,1,5,3,0
908144,3,2,1984,2,5,3,1
908149,1,1,1963,1,5,3,1
908149,2,2,1961,1,5,3,0
908149,3,1,1991,2,5,3,1
908150,1,1,1922,4,5,1,1
908151,1,2,1965,3,5,3,1
908151,2,1,1958,3,5,3,0
908151,3,1,1990,2,5,3,1
908153,1,1,1965,1,5,4,1
908153,2,2,1969,1,5,4,1
908153,3,1,1993,2,5,4,0
908153,4,1,1996,2,5,4,0
908194,1,2,1964,2,4,1,1
908196,1,1,1966,3,4,3,1
908196,2,2,1970,2,4,3,0
908196,3,2,2006,2,4,3,0
908201,1,2,1946,1,4,2,1
908201,2,1,1944,1,4,2,1
908206,1,2,1944,4,4,2,1
908206,2,2,1984,2,4,2,1
908208,1,2,1931,4,4,1,1
908214,1,2,1936,1,4,2,1
908214,2,1,1925,1,4,2,1
908223,1,2,1982,3,4,3,1
908223,2,1,2003,2,4,3,0
908223,3,1,2003,2,4,3,0
908224,1,1,1944,3,4,1,1
908229,1,2,1968,1,4,4,1
908229,2,1,1967,1,4,4,1
908229,3,1,1992,2,4,4,1
908229,4,2,2006,2,4,4,0
908236,1,2,1955,2,5,2,1
908236,2,1,1943,2,5,2,1
908239,1,2,1924,4,5,1,1
908242,1,2,1937,4,5,2,1
908242,2,1,1964,2,5,2,1
908246,1,2,1928,4,5,1,1
908249,1,1,1945,1,5,4,1
908249,2,2,1959,1,5,4,0
908249,3,1,1980,2,5,4,1
908249,4,2,1983,2,5,4,1
908250,1,2,1950,2,5,1,1
908252,1,1,1925,1,5,2,1
908252,2,2,1932,1,5,2,0
908253,1,1,1958,2,5,1,1
908262,1,2,1945,4,5,1,1
908265,1,1,1986,2,5,1,1
908284,1,1,1951,1,3,2,1
908284,2,2,1955,1,3,2,1
908293,1,2,1948,1,3,3,1
908293,2,1,1953,1,3,3,1
908293,3,2,1985,2,3,3,1
908305,1,2,1964,3,3,3,1
908305,2,2,1999,2,3,3,0
908305,3,2,1996,2,3,3,0
908325,1,1,1956,2,3,2,1
908325,2,1,1988,2,3,2,1
908344,1,2,1945,4,6,2,1
908344,2,1,1963,2,6,2,0
908348,1,1,1938,1,6,2,1
908348,2,2,1942,1,6,2,1
908354,1,2,1951,3,6,1,1
908355,1,2,1964,2,6,2,1
908355,2,1,1964,2,6,2,1
908359,1,2,1958,1,6,4,1
908359,2,1,1957,1,6,4,1
908359,3,1,1990,2,6,4,0
908359,4,2,1993,2,6,4,0
908360,1,1,1994,2,6,2,1
908360,2,1,1992,2,6,2,1
908384,1,2,1947,1,20,2,0
908384,2,1,1952,1,20,2,1
908387,1,1,1944,1,20,2,1
908387,2,2,1949,1,20,2,0
908390,1,2,1951,1,20,2,0
908390,2,1,1943,1,20,2,1
908391,1,1,1945,4,20,1,1
908395,1,2,1944,2,20,2,1
908395,2,2,1938,2,20,2,1
908397,1,1,1953,1,20,5,1
908397,2,2,1948,1,20,5,1
908397,3,1,1987,2,20,5,0
908397,4,1,1988,2,20,5,0
908397,5,1,1990,2,20,5,1
908398,1,1,1944,1,20,4,1
908398,2,2,1948,1,20,4,0
908398,3,1,1978,2,20,4,1
908398,4,2,1981,2,20,4,1
908404,1,2,1947,1,20,4,1
908404,2,1,1949,1,20,4,1
908404,3,2,1978,2,20,4,0
908404,4,1,1980,2,20,4,1
908407,1,2,1953,1,20,4,1
908407,2,1,1950,1,20,4,1
908407,3,1,1983,2,20,4,0
908407,4,1,1985,2,20,4,0
908412,1,1,1961,2,20,2,0
908412,2,1,1926,4,20,2,1
908414,1,1,1935,1,20,2,1
908414,2,2,1940,1,20,2,0
908418,1,1,1938,1,20,2,1
908418,2,2,1941,1,20,2,1
908425,1,1,1975,2,20,2,0
908425,2,1,1968,2,20,2,1
908433,1,1,1962,1,20,5,1
908433,2,2,1967,1,20,5,1
908433,3,1,2000,2,20,5,0
908433,4,1,2005,2,20,5,0
908433,5,2,2006,2,20,5,0
908435,1,2,1930,4,6,1,1
908436,1,1,1929,4,6,1,1
908438,1,1,1924,3,6,1,1
908440,1,1,1946,1,6,2,1
908440,2,2,1954,1,6,2,1
908444,1,1,1927,1,6,2,1
908444,2,2,1934,1,6,2,0
908446,1,1,1937,1,6,4,1
908446,2,2,1946,1,6,4,0
908446,3,1,1975,2,6,4,1
908446,4,2,1972,2,6,4,1
908447,1,1,1946,1,6,3,1
908447,2,2,1952,1,6,3,1
908447,3,2,1994,2,6,3,0
908450,1,2,1956,1,6,3,0
908450,2,1,1956,2,6,3,1
908450,3,2,1981,2,6,3,1
908468,1,1,1985,1,6,2,0
908468,2,2,1971,1,6,2,1
908482,1,2,1992,2,6,1,1
908488,1,2,1946,4,7,1,1
908489,1,2,1938,2,7,1,1
908496,1,2,1950,1,7,3,1
908496,2,1,1944,1,7,3,1
908496,3,1,1971,2,7,3,1
908497,1,2,1974,2,7,2,1
908497,2,2,1950,4,7,2,1
908498,1,2,1966,2,7,1,1
908503,1,2,1921,4,7,1,1
908504,1,2,1967,3,7,3,1
908504,2,1,2001,2,7,3,0
908504,3,2,1997,2,7,3,0
908506,1,2,1963,4,7,3,1
908506,2,1,1988,2,7,3,0
908506,3,1,1993,2,7,3,0
908508,1,1,1945,1,7,3,1
908508,2,2,1954,1,7,3,0
908508,3,1,1979,2,7,3,1
908511,1,2,1959,1,7,2,0
908511,2,1,1957,1,7,2,1
908513,1,2,1934,1,7,2,1
908513,2,1,1928,1,7,2,1
908516,1,2,1958,2,7,3,1
